acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_memorySet,count_new_logger,count_new_sketchpad,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_new_sketchpad,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_new_sketchpad,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_memorySet,time_new_logger,time_new_sketchpad,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.93939394,93.93939394,1235.939394,1235.939394,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,32,32,32,0,0,32,32,0,0,32,32,32,NA,0,32,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,20,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,left,NA,NA,1198,44341,8933,1198,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,272695,269374,270481,5341,138035,270484,243542,5350,129102,274701,271489,275900,NA,49692,274700,NA,Sternberg Task,31,40786,33,yes,1024
94.11764706,94.11764706,1234.647059,1234.647059,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,33,33,33,0,0,33,33,0,0,33,33,33,NA,0,33,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,21,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,left,NA,NA,1192,44341,8933,1192,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,279229,275916,277016,5341,138035,277018,243542,5350,129102,281235,278023,282427,NA,49692,281234,NA,Sternberg Task,32,41978,34,yes,1024
94.28571429,94.28571429,1228.885714,1228.885714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,34,34,34,0,0,34,34,0,0,34,34,34,NA,0,34,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,22,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,1033,44341,8933,1033,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,285788,282450,283574,5341,138035,283576,243542,5350,129102,287794,284581,288828,NA,49692,287794,NA,Sternberg Task,33,43011,35,yes,1024
94.44444444,94.44444444,1210.916667,1210.916667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,35,35,35,0,0,35,35,0,0,35,35,35,NA,0,35,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,23,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,left,NA,NA,582,44341,8933,582,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,292215,288872,290000,5341,138035,290003,243542,5350,129102,294221,291008,294804,NA,49692,294220,NA,Sternberg Task,34,43593,36,yes,1024
94.59459459,94.59459459,1202.243243,1202.243243,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,36,36,36,0,0,36,36,0,0,36,36,36,NA,0,36,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,24,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,left,NA,NA,890,44341,8933,890,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,6,298179,294852,295967,5341,138035,295969,243542,5350,129102,300185,296974,301076,NA,49692,300184,NA,Sternberg Task,35,44483,37,yes,1024
94.73684211,94.73684211,1192.947368,1192.947368,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,37,37,37,0,0,37,37,0,0,37,37,37,NA,0,37,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,25,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,849,44341,8933,849,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,9,304437,301102,302224,5341,138035,302227,243542,5350,129102,306442,303232,307292,NA,49692,306442,NA,Sternberg Task,36,45332,38,yes,1024
94.87179487,94.87179487,1189.102564,1189.102564,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,38,38,0,0,38,38,0,0,38,38,38,NA,0,38,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,26,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,1043,44341,8933,1043,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,310632,307311,308417,5341,138035,308419,243542,5350,129102,312640,309426,313684,NA,49692,312640,NA,Sternberg Task,37,46375,39,yes,1024
95,95,1182.9,1182.9,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,39,39,39,0,0,39,39,0,0,39,39,39,NA,0,39,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,27,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,left,left,NA,NA,941,44341,8933,941,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,317047,313704,314835,5341,138035,314837,243542,5350,129102,319054,315842,319996,NA,49692,319053,NA,Sternberg Task,38,47316,40,yes,1024
95.12195122,95.12195122,1174.902439,1174.902439,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,40,40,40,0,0,40,40,0,0,40,40,40,NA,0,40,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,28,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,3 4 9 6 7 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,855,44341,8933,855,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,323350,320021,321138,5341,138035,321140,243542,5350,129102,325356,322145,326212,NA,49692,325356,NA,Sternberg Task,39,48171,41,yes,1024
95.23809524,95.23809524,1175.166667,1175.166667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,41,41,41,0,0,41,41,0,0,41,41,41,NA,0,41,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,29,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,left,NA,NA,1186,44341,8933,1186,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,329587,326249,327373,5341,138035,327376,243542,5350,129102,331593,328381,332780,NA,49692,331593,NA,Sternberg Task,40,49357,42,yes,1024
95.34883721,95.34883721,1174.162791,1174.162791,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,42,42,42,0,0,42,42,0,0,42,42,42,NA,0,42,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,30,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,1132,44341,8933,1132,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,5,336130,332806,333916,5341,138035,333919,243542,5350,129102,338135,334924,339268,NA,49692,338135,NA,Sternberg Task,41,50489,43,yes,1024
95.45454545,95.45454545,1163.840909,1163.840909,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,43,43,43,0,0,43,43,0,0,43,43,43,NA,0,43,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,31,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,left,NA,NA,720,44341,8933,720,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,342614,339290,340401,5341,138035,340403,243542,5350,129102,344619,341408,345340,NA,49692,344619,NA,Sternberg Task,42,51209,44,yes,1024
95.55555556,95.55555556,1157.466667,1157.466667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,44,44,44,0,0,44,44,0,0,44,44,44,NA,0,44,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,32,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,877,44341,8933,877,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,7,348697,345365,346485,5341,138035,346487,243542,5350,129102,350702,347492,351580,NA,49692,350702,NA,Sternberg Task,43,52086,45,yes,1024
95.65217391,95.65217391,1151.23913,1151.23913,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,45,45,45,0,0,45,45,0,0,45,45,45,NA,0,45,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,33,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,left,right,left,left,NA,NA,871,44341,8933,871,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,354920,351599,352708,5341,138035,352710,243542,5350,129102,356924,353715,357796,NA,49692,356924,NA,Sternberg Task,44,52957,46,yes,1024
95.74468085,95.74468085,1149.361702,1149.361702,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,46,46,46,0,0,46,46,0,0,46,46,46,NA,0,46,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,34,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,left,NA,NA,1063,44341,8933,1063,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,361126,357817,358914,5341,138035,358916,243542,5350,129102,363132,359921,364195,NA,49692,363132,NA,Sternberg Task,45,54020,47,yes,1024
95.83333333,95.83333333,1148.604167,1148.604167,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,47,47,47,0,0,47,47,0,0,47,47,47,NA,0,47,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,35,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,4 9 7 8 5 3,Kafkaesque Koffka,3.2.8,4,y,0,left,right,left,left,NA,NA,1113,44341,8933,1113,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,367540,364217,365329,5341,138035,365331,243542,5350,129102,369546,366336,370660,NA,49692,369546,NA,Sternberg Task,46,55133,48,yes,1024
95.91836735,95.91836735,1140.755102,1140.755102,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,48,48,48,0,0,48,48,0,0,48,48,48,NA,0,48,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,36,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,right,left,left,NA,NA,764,44341,8933,764,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,374017,370685,371804,5341,138035,371807,243542,5350,129102,376023,372812,376788,NA,49692,376022,NA,Sternberg Task,47,55897,49,yes,1024
96,96,1138.24,1138.24,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,49,49,0,0,49,49,0,0,49,49,49,NA,0,49,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,37,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,1015,44341,8933,1015,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,380119,376810,377907,5341,138035,377909,243542,5350,129102,382125,378914,383140,NA,49692,382125,NA,Sternberg Task,48,56912,50,yes,1024
96.07843137,96.07843137,1134.098039,1134.098039,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,50,50,50,0,0,50,50,0,0,50,50,50,NA,0,50,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,38,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,left,left,NA,NA,927,44341,8933,927,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,386525,383170,384311,5341,138035,384313,243542,5350,129102,388532,385319,389460,NA,49692,388531,NA,Sternberg Task,49,57839,51,yes,1024
96.15384615,96.15384615,1131.153846,1131.153846,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,51,51,51,0,0,51,51,0,0,51,51,51,NA,0,51,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,39,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,3 9 6 2,Kafkaesque Koffka,3.2.8,4,y,0,left,right,left,left,NA,NA,981,44341,8933,981,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,392831,389488,390618,5341,138035,390621,243542,5350,129102,394838,391626,395820,NA,49692,394838,NA,Sternberg Task,50,58820,52,yes,1024
96.22641509,96.22641509,1132.09434,1132.09434,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,52,52,52,0,0,52,52,0,0,52,52,52,NA,0,52,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,40,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,1 6 4 3 9 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,1181,44341,8933,1181,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,399152,395846,396939,5341,138035,396941,243542,5350,129102,401158,397947,402340,NA,49692,401158,NA,Sternberg Task,51,60001,53,yes,1024
96.2962963,96.2962963,1132.944444,1132.944444,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,53,53,53,0,0,53,53,0,0,53,53,53,NA,0,53,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,41,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,7 4 2 8 1 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,1178,44341,8933,1178,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,405675,402355,403462,5341,138035,403465,243542,5350,129102,407681,404470,408860,NA,49692,407680,NA,Sternberg Task,52,61179,54,yes,1024
96.36363636,96.36363636,1128.436364,1128.436364,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,54,54,54,0,0,54,54,0,0,54,54,54,NA,0,54,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,42,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,885,44341,8933,885,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,412209,408881,409997,5341,138035,409999,243542,5350,129102,414215,411004,415100,NA,49692,414215,NA,Sternberg Task,53,62064,55,yes,1024
94.64285714,94.64285714,1134.75,1134.75,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,55,55,55,0,0,55,55,0,0,55,55,55,NA,0,55,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,43,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,1 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,left,right,left,left,NA,NA,1482,44341,8933,1482,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,5,418451,415123,416238,5341,138035,416240,243542,5350,129102,420457,417245,421940,NA,49692,420457,NA,Sternberg Task,53,63546,56,yes,1024
92.98245614,92.98245614,1149.929825,1149.929825,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,56,56,56,0,0,56,56,0,0,56,56,56,NA,0,56,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,44,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,None,right,left,None,NA,NA,2000,44341,8933,2000,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,7,425268,415123,423055,5341,138035,423058,421957,5350,129102,427275,424063,429275,NA,49692,427275,NA,Sternberg Task,53,65546,57,yes,1024
93.10344828,93.10344828,1143.913793,1143.913793,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,57,57,57,0,0,57,57,0,0,57,57,57,NA,0,57,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,45,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,7 1 5 6 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,801,44341,8933,801,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,432615,415123,430402,5341,138035,430405,429300,5350,129102,434618,431410,435420,NA,49692,434618,NA,Sternberg Task,54,66347,58,yes,1024
93.22033898,93.22033898,1132.169492,1132.169492,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,58,58,0,0,58,58,0,0,58,58,58,NA,0,58,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,46,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,left,NA,NA,451,44341,8933,451,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,8,438787,435452,436575,5341,138035,436577,429300,5350,129102,440792,437582,441244,NA,49692,440792,NA,Sternberg Task,55,66798,59,yes,1024
93.33333333,93.33333333,1127.25,1127.25,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,59,59,0,0,59,59,0,0,59,59,59,NA,0,59,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,47,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,left,left,NA,NA,837,44341,8933,837,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,444600,441268,442388,5341,138035,442390,429300,5350,129102,446606,443395,447444,NA,49692,446606,NA,Sternberg Task,56,67635,60,yes,1024
93.44262295,93.44262295,1120,1120,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,60,60,60,0,0,60,60,0,0,60,60,60,NA,0,60,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,48,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,9 5 3 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,left,left,NA,NA,685,44341,8933,685,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,450817,447468,448604,5341,138035,448606,429300,5350,129102,452822,449611,453508,NA,49692,452822,NA,Sternberg Task,57,68320,61,yes,1024
93.5483871,93.5483871,1114.387097,1114.387097,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,61,61,61,0,0,61,61,0,0,61,61,61,NA,0,61,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,49,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,772,44341,8933,772,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,456829,453527,454614,5341,138035,454617,429300,5350,129102,458831,455622,459604,NA,49692,458831,NA,Sternberg Task,58,69092,62,yes,1024
93.65079365,93.65079365,1110.952381,1110.952381,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,62,62,62,0,0,62,62,0,0,62,62,62,NA,0,62,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,50,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,898,44341,8933,898,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,462971,459628,460758,5341,138035,460760,429300,5350,129102,464978,461766,465876,NA,49692,464977,NA,Sternberg Task,59,69990,63,yes,1024
93.75,93.75,1109.9375,1109.9375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,63,63,63,0,0,63,63,0,0,63,63,63,NA,0,63,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,51,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,1046,44341,8933,1046,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,469248,465904,467036,5341,138035,467038,429300,5350,129102,471253,468043,472300,NA,49692,471253,NA,Sternberg Task,60,71036,64,yes,1024
93.84615385,93.84615385,1104.4,1104.4,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,64,64,64,0,0,64,64,0,0,64,64,64,NA,0,64,0,10/27/19 10:30,The main experiment item,yes,SternbergTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,52,11,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/Sternberg task subjects/jh-subject-3.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,left,right,NA,NA,750,44341,8933,750,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,475639,472321,473425,5341,138035,473428,429300,5350,129102,477645,474433,478396,NA,49692,477645,NA,Sternberg Task,61,71786,65,yes,1024
