acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_PracticeLoop,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_PracticeLoop,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
91.42857143,91.42857143,653.0857143,653.0857143,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,34,0,34,34,0,0,34,34,0,0,34,34,34,34,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,22,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,611,71709,885950,611,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,1170285,74740,1166895,1168043,2976,1035245,1168056,1124300,3022,149292,1172299,1172912,1169073,1172298,NA,Sternberg Task,32,22858,35,yes,1024
91.66666667,91.66666667,648.8611111,648.8611111,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,35,0,35,35,0,0,35,35,0,0,35,35,35,35,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,23,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,501,71709,885950,501,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,1176322,74740,1172930,1174079,2976,1035245,1174092,1124300,3022,149292,1178336,1178839,1175109,1178336,NA,Sternberg Task,33,23359,36,yes,1024
91.89189189,91.89189189,647.1621622,647.1621622,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,36,0,36,36,0,0,36,36,0,0,36,36,36,36,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,24,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,586,71709,885950,586,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,6,1182240,74740,1178856,1180000,2976,1035245,1180012,1124300,3022,149292,1184255,1184843,1181028,1184255,NA,Sternberg Task,34,23945,37,yes,1024
92.10526316,92.10526316,640.6315789,640.6315789,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,37,0,37,37,0,0,37,37,0,0,37,37,37,37,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,25,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,399,71709,885950,399,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,7,1188265,74740,1184862,1186020,2976,1035245,1186033,1124300,3022,149292,1190279,1190680,1187051,1190279,NA,Sternberg Task,35,24344,38,yes,1024
92.30769231,92.30769231,640.2307692,640.2307692,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,0,38,38,0,0,38,38,0,0,38,38,38,38,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,26,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,625,71709,885950,625,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,1194098,74740,1190701,1191857,2976,1035245,1191871,1124300,3022,149292,1196113,1196741,1192885,1196113,NA,Sternberg Task,36,24969,39,yes,1024
90,90,637.7,637.7,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,39,0,39,39,0,0,39,39,0,0,39,39,39,39,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,27,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.8,3,y,0,right,left,left,right,NA,539,71709,885950,539,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,2,1200150,74740,1196758,1197907,2976,1035245,1197921,1124300,3022,149292,1202165,1202707,1198937,1202165,NA,Sternberg Task,36,25508,40,yes,1024
90.24390244,90.24390244,645.4634146,645.4634146,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,40,0,40,40,0,0,40,40,0,0,40,40,40,40,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,28,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,956,71709,885950,956,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,7,1206119,74740,1196758,1203866,2976,1035245,1203880,1202724,3022,149292,1208133,1209092,1204897,1208133,NA,Sternberg Task,37,26464,41,yes,1024
90.47619048,90.47619048,647,647,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,41,0,41,41,0,0,41,41,0,0,41,41,41,41,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,29,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,710,71709,885950,710,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,1212502,74740,1209110,1210260,2976,1035245,1210273,1202724,3022,149292,1214516,1215229,1211290,1214516,NA,Sternberg Task,38,27174,42,yes,1024
90.69767442,90.69767442,642.6046512,642.6046512,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,42,0,42,42,0,0,42,42,0,0,42,42,42,42,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,30,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,458,71709,885950,458,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,4,1218651,74740,1215246,1216408,2976,1035245,1216421,1202724,3022,149292,1220665,1221125,1217438,1220664,NA,Sternberg Task,39,27632,43,yes,1024
90.90909091,90.90909091,645.9545455,645.9545455,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,43,0,43,43,0,0,43,43,0,0,43,43,43,43,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,31,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,790,71709,885950,790,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,8,1224539,74740,1221143,1222299,2976,1035245,1222312,1202724,3022,149292,1226555,1227347,1223328,1226555,NA,Sternberg Task,40,28422,44,yes,1024
91.11111111,91.11111111,649.7555556,649.7555556,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,44,0,44,44,0,0,44,44,0,0,44,44,44,44,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,32,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,817,71709,885950,817,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,1230757,74740,1227364,1228517,2976,1035245,1228530,1202724,3022,149292,1232772,1233591,1229546,1232772,NA,Sternberg Task,41,29239,45,yes,1024
91.30434783,91.30434783,647.826087,647.826087,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,45,0,45,45,0,0,45,45,0,0,45,45,45,45,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,33,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,561,71709,885950,561,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,1237003,74740,1233608,1234760,2976,1035245,1234774,1202724,3022,149292,1239018,1239581,1235791,1239017,NA,Sternberg Task,42,29800,46,yes,1024
91.4893617,91.4893617,648.212766,648.212766,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,46,0,46,46,0,0,46,46,0,0,46,46,46,46,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,34,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,666,71709,885950,666,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,1243001,74740,1239600,1240760,2976,1035245,1240775,1202724,3022,149292,1245015,1245683,1241788,1245015,NA,Sternberg Task,43,30466,47,yes,1024
89.58333333,89.58333333,645.6666667,645.6666667,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,47,0,47,47,0,0,47,47,0,0,47,47,47,47,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,35,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,left,NA,526,71709,885950,526,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,1249099,74740,1245700,1246855,2976,1035245,1246870,1202724,3022,149292,1251114,1251643,1247886,1251113,NA,Sternberg Task,43,30992,48,yes,1024
89.79591837,89.79591837,646.755102,646.755102,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,48,0,48,48,0,0,48,48,0,0,48,48,48,48,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,36,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,699,71709,885950,699,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,1255055,74740,1245700,1252816,2976,1035245,1252829,1251661,3022,149292,1257070,1257772,1253842,1257070,NA,Sternberg Task,44,31691,49,yes,1024
90,90,646.42,646.42,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,0,49,49,0,0,49,49,0,0,49,49,49,49,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,37,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,630,71709,885950,630,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,1261183,74740,1257790,1258941,2976,1035245,1258954,1251661,3022,149292,1263199,1263831,1259971,1263198,NA,Sternberg Task,45,32321,50,yes,1024
90.19607843,90.19607843,643.8627451,643.8627451,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,50,0,50,50,0,0,50,50,0,0,50,50,50,50,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,38,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,3 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,516,71709,885950,516,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,3,1267231,74740,1263847,1264991,2976,1035245,1265003,1251661,3022,149292,1269245,1269764,1266019,1269244,NA,Sternberg Task,46,32837,51,yes,1024
88.46153846,88.46153846,643.4423077,643.4423077,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,51,0,51,51,0,0,51,51,0,0,51,51,51,51,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,39,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,right,left,left,right,NA,622,71709,885950,622,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,6,1273188,74740,1269786,1270947,2976,1035245,1270960,1251661,3022,149292,1275203,1275828,1271974,1275203,NA,Sternberg Task,46,33459,52,yes,1024
88.67924528,88.67924528,644.0188679,644.0188679,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,52,0,52,52,0,0,52,52,0,0,52,52,52,52,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,40,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,674,71709,885950,674,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,1279240,74740,1269786,1276999,2976,1035245,1277012,1275846,3022,149292,1281255,1281931,1278026,1281254,NA,Sternberg Task,47,34133,53,yes,1024
88.88888889,88.88888889,645.037037,645.037037,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,53,0,53,53,0,0,53,53,0,0,53,53,53,53,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,41,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,699,71709,885950,699,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,1285367,74740,1281955,1283124,2976,1035245,1283137,1275846,3022,149292,1287380,1288082,1284154,1287380,NA,Sternberg Task,48,34832,54,yes,1024
89.09090909,89.09090909,641.6181818,641.6181818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,54,0,54,54,0,0,54,54,0,0,54,54,54,54,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,42,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,457,71709,885950,457,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,3,1291513,74740,1288099,1289269,2976,1035245,1289283,1275846,3022,149292,1293528,1293987,1290295,1293528,NA,Sternberg Task,49,35289,55,yes,1024
89.28571429,89.28571429,641,641,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,55,0,55,55,0,0,55,55,0,0,55,55,55,55,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,43,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,607,71709,885950,607,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,1297394,74740,1294004,1295153,2976,1035245,1295166,1275846,3022,149292,1299410,1300020,1296181,1299410,NA,Sternberg Task,50,35896,56,yes,1024
89.47368421,89.47368421,641.1754386,641.1754386,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,56,0,56,56,0,0,56,56,0,0,56,56,56,56,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,44,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,651,71709,885950,651,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,1,1303444,74740,1300040,1301204,2976,1035245,1301217,1275846,3022,149292,1305458,1306112,1302231,1305458,NA,Sternberg Task,51,36547,57,yes,1024
89.65517241,89.65517241,641.0344828,641.0344828,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,0,57,57,0,0,57,57,0,0,57,57,57,57,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,45,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.8,6,y,0,left,left,left,left,NA,633,71709,885950,633,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,1309518,74740,1306130,1307277,2976,1035245,1307290,1275846,3022,149292,1311533,1312168,1308306,1311533,NA,Sternberg Task,52,37180,58,yes,1024
89.83050847,89.83050847,640.1016949,640.1016949,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,0,58,58,0,0,58,58,0,0,58,58,58,58,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,46,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,586,71709,885950,586,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,1315582,74740,1312188,1313339,2976,1035245,1313353,1275846,3022,149292,1317598,1318187,1314369,1317598,NA,Sternberg Task,53,37766,59,yes,1024
90,90,639.45,639.45,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,59,0,59,59,0,0,59,59,0,0,59,59,59,59,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,47,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,601,71709,885950,601,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,4,1321596,74740,1318204,1319355,2976,1035245,1319368,1275846,3022,149292,1323612,1324215,1320384,1323611,NA,Sternberg Task,54,38367,60,yes,1024
90.16393443,90.16393443,639.0983607,639.0983607,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,60,0,60,60,0,0,60,60,0,0,60,60,60,60,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,48,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,618,71709,885950,618,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,1327634,74740,1324232,1325391,2976,1035245,1325405,1275846,3022,149292,1329648,1330268,1326421,1329648,NA,Sternberg Task,55,38985,61,yes,1024
90.32258065,90.32258065,638.0806452,638.0806452,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,61,0,61,61,0,0,61,61,0,0,61,61,61,61,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,49,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,576,71709,885950,576,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,1333685,74740,1330284,1331434,2976,1035245,1331454,1275846,3022,149292,1335700,1336278,1332470,1335699,NA,Sternberg Task,56,39561,62,yes,1024
90.47619048,90.47619048,640.1746032,640.1746032,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,62,0,62,62,0,0,62,62,0,0,62,62,62,62,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,50,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,770,71709,885950,770,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,9,1339686,74740,1336295,1337437,2976,1035245,1337450,1275846,3022,149292,1341699,1342471,1338467,1341699,NA,Sternberg Task,57,40331,63,yes,1024
90.625,90.625,638.703125,638.703125,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,63,0,63,63,0,0,63,63,0,0,63,63,63,63,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,51,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,546,71709,885950,546,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,1345887,74740,1342490,1343646,2976,1035245,1343659,1275846,3022,149292,1347902,1348451,1344675,1347902,NA,Sternberg Task,58,40877,64,yes,1024
90.76923077,90.76923077,638.5846154,638.5846154,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,64,0,64,64,0,0,64,64,0,0,64,64,64,64,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,52,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,631,71709,885950,631,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,1351868,74740,1348469,1349625,2976,1035245,1349639,1275846,3022,149292,1353883,1354517,1350655,1353883,NA,Sternberg Task,59,41508,65,yes,1024
90.90909091,90.90909091,638.0606061,638.0606061,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,65,0,65,65,0,0,65,65,0,0,65,65,65,65,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,53,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,604,71709,885950,604,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,1357928,74740,1354534,1355687,2976,1035245,1355700,1275846,3022,149292,1359944,1360551,1356717,1359943,NA,Sternberg Task,60,42112,66,yes,1024
91.04477612,91.04477612,636.4029851,636.4029851,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,66,0,66,66,0,0,66,66,0,0,66,66,66,66,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,54,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,527,71709,885950,527,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,1,1363962,74740,1360568,1361713,2976,1035245,1361734,1275846,3022,149292,1365976,1366506,1362750,1365975,NA,Sternberg Task,61,42639,67,yes,1024
91.17647059,91.17647059,634.6911765,634.6911765,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,67,0,67,67,0,0,67,67,0,0,67,67,67,67,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,55,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,520,71709,885950,520,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,2,1369932,74740,1366524,1367689,2976,1035245,1367702,1275846,3022,149292,1371947,1372470,1368718,1371947,NA,Sternberg Task,62,43159,68,yes,1024
91.30434783,91.30434783,633.1014493,633.1014493,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,68,0,68,68,0,0,68,68,0,0,68,68,68,68,0,Sun Oct 20 17:44:26 2019,The main experiment item,yes,SternbergTask.osexp,/Users/cristianbotello/Desktop/Advanced Quant,no,mono,no,18,no,white,no,no,768,legacy,56,11,/Users/cristianbotello/Desktop/Advanced Quant/CB-subject-1.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,525,71709,885950,525,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,7,1375888,74740,1372489,1373645,2976,1035245,1373659,1275846,3022,149292,1377903,1378431,1374675,1377903,NA,Sternberg Task,63,43684,69,yes,1024
