"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_getting_started","count_keyboard_response","count_logger","count_new_loop","count_new_sketchpad","count_stimulus","count_welcome","datetime","deadline","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_Instructions2","response_Instructions3","response_finish","response_keyboard_response","response_new_sketchpad","response_time","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_finish","response_time_keyboard_response","response_time_new_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_getting_started","time_keyboard_response","time_logger","time_new_loop","time_new_sketchpad","time_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"98.36065573770492","98.36065573770492","571.344262295082","571.344262295082","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","60","0","0","0","60","60","0","60","0","60","0","60","60","NA","NA","60","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","60","60","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","447","108467","NA","NA","NA","447","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","NA","NA","216098","2254","NA","NA","217175","120362","2123","NA","NA","217179","NA","217285","217733","NA","NA","217285","NA","Flanker Task","60","34852","61","yes","1024"
"98.38709677419355","98.38709677419355","569.7903225806451","569.7903225806451","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","61","0","0","0","61","61","0","61","0","61","0","61","61","NA","NA","61","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","61","61","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","475","108467","NA","NA","NA","475","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","NA","NA","217736","2254","NA","NA","218814","120362","2123","NA","NA","218818","NA","218923","219399","NA","NA","218923","NA","Flanker Task","61","35327","62","yes","1024"
"98.41269841269842","98.41269841269842","567.4761904761905","567.4761904761905","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","62","0","0","0","62","62","0","62","0","62","0","62","62","NA","NA","62","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","62","62","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","424","108467","NA","NA","NA","424","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","NA","NA","219403","2254","NA","NA","220487","120362","2123","NA","NA","220490","NA","220595","221019","NA","NA","220595","NA","Flanker Task","62","35751","63","yes","1024"
"98.4375","98.4375","566.71875","566.71875","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","63","0","0","0","63","63","0","63","0","63","0","63","63","NA","NA","63","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","63","63","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","519","108467","NA","NA","NA","519","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","NA","NA","221024","2254","NA","NA","222100","120362","2123","NA","NA","222104","NA","222209","222729","NA","NA","222209","NA","Flanker Task","63","36270","64","yes","1024"
"98.46153846153847","98.46153846153847","563.2923076923076","563.2923076923076","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","64","0","0","0","64","64","0","64","0","64","0","64","64","NA","NA","64","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","64","64","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","344","108467","NA","NA","NA","344","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","NA","NA","222733","2254","NA","NA","223812","120362","2123","NA","NA","223816","NA","223922","224266","NA","NA","223922","NA","Flanker Task","64","36614","65","yes","1024"
"98.48484848484848","98.48484848484848","563.0757575757576","563.0757575757576","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","65","0","0","0","65","65","0","65","0","65","0","65","65","NA","NA","65","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","65","65","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","549","108467","NA","NA","NA","549","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","NA","NA","224271","2254","NA","NA","225348","120362","2123","NA","NA","225352","NA","225457","226007","NA","NA","225457","NA","Flanker Task","65","37163","66","yes","1024"
"98.50746268656717","98.50746268656717","562.1641791044776","562.1641791044776","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","66","0","0","0","66","66","0","66","0","66","0","66","66","NA","NA","66","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","66","66","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","502","108467","NA","NA","NA","502","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","NA","NA","226011","2254","NA","NA","227095","120362","2123","NA","NA","227099","NA","227204","227707","NA","NA","227204","NA","Flanker Task","66","37665","67","yes","1024"
"98.52941176470588","98.52941176470588","561.1911764705883","561.1911764705883","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","67","0","0","0","67","67","0","67","0","67","0","67","67","NA","NA","67","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","67","67","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","496","108467","NA","NA","NA","496","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","NA","NA","227711","2254","NA","NA","228779","120362","2123","NA","NA","228783","NA","228888","229385","NA","NA","228888","NA","Flanker Task","67","38161","68","yes","1024"
"98.55072463768116","98.55072463768116","559.3188405797101","559.3188405797101","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","68","0","0","0","68","68","0","68","0","68","0","68","68","NA","NA","68","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","68","68","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","432","108467","NA","NA","NA","432","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","NA","NA","229389","2254","NA","NA","230453","120362","2123","NA","NA","230457","NA","230563","230996","NA","NA","230563","NA","Flanker Task","68","38593","69","yes","1024"
"98.57142857142857","98.57142857142857","558.8","558.8","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","69","0","0","0","69","69","0","69","0","69","0","69","69","NA","NA","69","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","69","69","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","523","108467","NA","NA","NA","523","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","NA","NA","231000","2254","NA","NA","232075","120362","2123","NA","NA","232079","NA","232184","232708","NA","NA","232184","NA","Flanker Task","69","39116","70","yes","1024"
"98.59154929577464","98.59154929577464","560.2394366197183","560.2394366197183","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","70","0","0","0","70","70","0","70","0","70","0","70","70","NA","NA","70","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","70","70","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","661","108467","NA","NA","NA","661","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","NA","NA","232713","2254","NA","NA","233800","120362","2123","NA","NA","233804","NA","233909","234570","NA","NA","233909","NA","Flanker Task","70","39777","71","yes","1024"
"98.61111111111111","98.61111111111111","560.5277777777778","560.5277777777778","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","71","0","0","0","71","71","0","71","0","71","0","71","71","NA","NA","71","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","71","71","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","581","108467","NA","NA","NA","581","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","NA","NA","234575","2254","NA","NA","235641","120362","2123","NA","NA","235646","NA","235753","236335","NA","NA","235753","NA","Flanker Task","71","40358","72","yes","1024"
"98.63013698630137","98.63013698630137","559.0410958904109","559.0410958904109","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","72","0","0","0","72","72","0","72","0","72","0","72","72","NA","NA","72","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","72","72","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","452","108467","NA","NA","NA","452","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","NA","NA","236339","2254","NA","NA","237418","120362","2123","NA","NA","237422","NA","237527","237980","NA","NA","237527","NA","Flanker Task","72","40810","73","yes","1024"
"98.64864864864865","98.64864864864865","559.9864864864865","559.9864864864865","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","73","0","0","0","73","73","0","73","0","73","0","73","73","NA","NA","73","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","73","73","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","629","108467","NA","NA","NA","629","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","NA","NA","237984","2254","NA","NA","239061","120362","2123","NA","NA","239065","NA","239170","239800","NA","NA","239170","NA","Flanker Task","73","41439","74","yes","1024"
"98.66666666666667","98.66666666666667","560.48","560.48","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","74","0","0","0","74","74","0","74","0","74","0","74","74","NA","NA","74","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","74","74","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","597","108467","NA","NA","NA","597","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","NA","NA","239804","2254","NA","NA","240886","120362","2123","NA","NA","240890","NA","240995","241593","NA","NA","240995","NA","Flanker Task","74","42036","75","yes","1024"
"98.6842105263158","98.6842105263158","559.6315789473684","559.6315789473684","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","75","0","0","0","75","75","0","75","0","75","0","75","75","NA","NA","75","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","75","75","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","496","108467","NA","NA","NA","496","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","NA","NA","241597","2254","NA","NA","242677","120362","2123","NA","NA","242681","NA","242786","243283","NA","NA","242786","NA","Flanker Task","75","42532","76","yes","1024"
"98.7012987012987","98.7012987012987","560.4025974025974","560.4025974025974","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","76","0","0","0","76","76","0","76","0","76","0","76","76","NA","NA","76","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","76","76","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","619","108467","NA","NA","NA","619","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","NA","NA","243287","2254","NA","NA","244364","120362","2123","NA","NA","244368","NA","244474","245094","NA","NA","244474","NA","Flanker Task","76","43151","77","yes","1024"
"98.71794871794872","98.71794871794872","560.2435897435897","560.2435897435897","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","77","0","0","0","77","77","0","77","0","77","0","77","77","NA","NA","77","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","77","77","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","548","108467","NA","NA","NA","548","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","NA","NA","245098","2254","NA","NA","246171","120362","2123","NA","NA","246175","NA","246280","246829","NA","NA","246280","NA","Flanker Task","77","43699","78","yes","1024"
"98.73417721518987","98.73417721518987","559.6075949367089","559.6075949367089","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","78","0","0","0","78","78","0","78","0","78","0","78","78","NA","NA","78","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","78","78","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","h","NA","510","108467","NA","NA","NA","510","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","NA","NA","246833","2254","NA","NA","247911","120362","2123","NA","NA","247915","NA","248020","248530","NA","NA","248020","NA","Flanker Task","78","44209","79","yes","1024"
"98.75","98.75","560.1","560.1","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","79","0","0","0","79","79","0","79","0","79","0","79","79","NA","NA","79","0","Sun Sep 25 13:25:58 2022","1500","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","79","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","s","NA","599","108467","NA","NA","NA","599","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","NA","NA","248535","2254","NA","NA","249613","120362","2123","NA","NA","249616","NA","249721","250321","NA","NA","249721","NA","Flanker Task","79","44808","80","yes","1024"
"98.76543209876543","98.76543209876543","560.1358024691358","560.1358024691358","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","80","0","0","0","80","80","0","80","0","80","0","80","80","NA","NA","80","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","0","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","563","108467","221581","NA","NA","563","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","250326","2254","251363","NA","472982","120362","2123","NA","NA","472986","NA","473089","473653","NA","NA","473089","NA","Flanker Task","80","45371","81","yes","1024"
"97.5609756097561","97.5609756097561","558.5365853658536","558.5365853658536","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","81","0","0","0","81","81","0","81","0","81","0","81","81","NA","NA","81","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","1","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","429","108467","221581","NA","NA","429","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","473658","2254","251363","NA","474738","120362","2123","NA","NA","474743","NA","474846","475276","NA","NA","474846","NA","Flanker Task","80","45800","82","yes","1024"
"97.59036144578313","97.59036144578313","557.4216867469879","557.4216867469879","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","82","0","0","0","82","82","0","82","0","82","0","82","82","NA","NA","82","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","2","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","466","108467","221581","NA","NA","466","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","472945","NA","475790","2254","251363","NA","476868","475280","2123","NA","NA","476872","NA","476978","477444","NA","NA","476978","NA","Flanker Task","81","46266","83","yes","1024"
"97.61904761904762","97.61904761904762","555.702380952381","555.702380952381","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","83","0","0","0","83","83","0","83","0","83","0","83","83","NA","NA","83","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","3","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","413","108467","221581","NA","NA","413","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","472945","NA","477448","2254","251363","NA","478526","475280","2123","NA","NA","478534","NA","478638","479052","NA","NA","478638","NA","Flanker Task","82","46679","84","yes","1024"
"97.6470588235294","97.6470588235294","553.964705882353","553.964705882353","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","84","0","0","0","84","84","0","84","0","84","0","84","84","NA","NA","84","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","4","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","408","108467","221581","NA","NA","408","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","110740","472945","NA","479057","2254","251363","NA","480134","475280","2123","NA","NA","480142","NA","480247","480656","NA","NA","480246","NA","Flanker Task","83","47087","85","yes","1024"
"97.67441860465117","97.67441860465117","551.8255813953489","551.8255813953489","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","85","0","0","0","85","85","0","85","0","85","0","85","85","NA","NA","85","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","5","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","370","108467","221581","NA","NA","370","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","110740","472945","NA","480660","2254","251363","NA","481735","475280","2123","NA","NA","481741","NA","481845","482216","NA","NA","481845","NA","Flanker Task","84","47457","86","yes","1024"
"96.55172413793103","96.55172413793103","549.5862068965517","549.5862068965517","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","86","0","0","0","86","86","0","86","0","86","0","86","86","NA","NA","86","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","6","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","NA","NA","s","NA","357","108467","221581","NA","NA","357","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","110740","472945","NA","482220","2254","251363","NA","483308","475280","2123","NA","NA","483313","NA","483418","483776","NA","NA","483418","NA","Flanker Task","84","47814","87","yes","1024"
"96.5909090909091","96.5909090909091","548.5681818181819","548.5681818181819","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","87","0","0","0","87","87","0","87","0","87","0","87","87","NA","NA","87","0","Sun Sep 25 13:25:58 2022","600","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","7","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","NA","NA","h","NA","460","108467","221581","NA","NA","460","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","110740","472945","NA","484303","2254","251363","NA","485392","483780","2123","NA","NA","485400","NA","485505","485966","NA","NA","485505","NA","Flanker Task","85","48274","88","yes","1024"
