"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Instruction1","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions2","count_instructions2_1","count_instructions3","count_instructions3_1","count_isi","count_keyboard_response","count_logger","count_new_sketchpad_1","count_sequence","count_sketchpad","count_stimulus","count_welcome","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instruction1","response_finish","response_instructions2","response_instructions2_1","response_instructions3","response_instructions3_1","response_keyboard_response","response_new_sketchpad_1","response_sketchpad","response_time","response_time_Instruction1","response_time_finish","response_time_instructions2","response_time_instructions2_1","response_time_instructions3","response_time_instructions3_1","response_time_keyboard_response","response_time_new_sketchpad_1","response_time_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Instruction1","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions2","time_instructions2_1","time_instructions3","time_instructions3_1","time_isi","time_keyboard_response","time_logger","time_new_sketchpad_1","time_sequence","time_sketchpad","time_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","646.754098361","646.754098361","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","60","0","60","0","60","NA","0","NA","0","60","60","60","NA","60","NA","60","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","NA","NA","h","NA","NA","561","25512","NA","NA","NA","NA","NA","561","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","139180","NA","NA","NA","NA","138109","139283","139847","NA","139178","NA","139283","NA","Flanker Task","61","39452","61","yes","1024"
"100","100","644.516129032","644.516129032","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","61","0","61","0","61","NA","0","NA","0","61","61","61","NA","61","NA","61","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","NA","NA","h","NA","NA","508","25512","NA","NA","NA","NA","NA","508","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","140953","NA","NA","NA","NA","139876","141056","141565","NA","140952","NA","141056","NA","Flanker Task","62","39960","62","yes","1024"
"100","100","643.904761905","643.904761905","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","62","0","62","0","62","NA","0","NA","0","62","62","62","NA","62","NA","62","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","NA","NA","h","NA","NA","606","25512","NA","NA","NA","NA","NA","606","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","28763","NA","NA","3249","NA","3244","NA","NA","142670","NA","NA","NA","NA","141596","142771","143378","NA","142668","NA","142771","NA","Flanker Task","63","40566","63","yes","1024"
"100","100","643.453125","643.453125","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","63","0","63","0","63","NA","0","NA","0","63","63","63","NA","63","NA","63","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","615","25512","NA","NA","NA","NA","NA","615","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","144457","NA","NA","NA","NA","143387","144561","145177","NA","144455","NA","144561","NA","Flanker Task","64","41181","64","yes","1024"
"100","100","642.907692308","642.907692308","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","64","0","64","0","64","NA","0","NA","0","64","64","64","NA","64","NA","64","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","608","25512","NA","NA","NA","NA","NA","608","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","146253","NA","NA","NA","NA","145182","146356","146965","NA","146250","NA","146356","NA","Flanker Task","65","41789","65","yes","1024"
"100","100","644.272727273","644.272727273","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","65","0","65","0","65","NA","0","NA","0","65","65","65","NA","65","NA","65","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","733","25512","NA","NA","NA","NA","NA","733","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","148068","NA","NA","NA","NA","146995","148171","148905","NA","148066","NA","148171","NA","Flanker Task","66","42522","66","yes","1024"
"100","100","643.388059701","643.388059701","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","66","0","66","0","66","NA","0","NA","0","66","66","66","NA","66","NA","66","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","NA","NA","h","NA","NA","585","25512","NA","NA","NA","NA","NA","585","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","28763","NA","NA","3249","NA","3244","NA","NA","150010","NA","NA","NA","NA","148910","150111","150697","NA","150007","NA","150111","NA","Flanker Task","67","43107","67","yes","1024"
"100","100","645.455882353","645.455882353","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","67","0","67","0","67","NA","0","NA","0","67","67","67","NA","67","NA","67","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","784","25512","NA","NA","NA","NA","NA","784","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","28763","NA","NA","3249","NA","3244","NA","NA","151800","NA","NA","NA","NA","150727","151903","152688","NA","151798","NA","151903","NA","Flanker Task","68","43891","68","yes","1024"
"100","100","644.739130435","644.739130435","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","68","0","68","0","68","NA","0","NA","0","68","68","68","NA","68","NA","68","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","596","25512","NA","NA","NA","NA","NA","596","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","28763","NA","NA","3249","NA","3244","NA","NA","153767","NA","NA","NA","NA","152697","153869","154466","NA","153765","NA","153869","NA","Flanker Task","69","44487","69","yes","1024"
"100","100","645.328571429","645.328571429","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","69","0","69","0","69","NA","0","NA","0","69","69","69","NA","69","NA","69","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","69","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","686","25512","NA","NA","NA","NA","NA","686","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","28763","NA","NA","3249","NA","3244","NA","NA","155550","NA","NA","NA","NA","154476","155653","156340","NA","155548","NA","155653","NA","Flanker Task","70","45173","70","yes","1024"
"100","100","644.591549296","644.591549296","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","70","0","70","0","70","NA","0","NA","0","70","70","70","NA","70","NA","70","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","70","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","NA","NA","h","NA","NA","593","25512","NA","NA","NA","NA","NA","593","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","28763","NA","NA","3249","NA","3244","NA","NA","157419","NA","NA","NA","NA","156348","157522","158116","NA","157417","NA","157522","NA","Flanker Task","71","45766","71","yes","1024"
"100","100","645.486111111","645.486111111","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","71","0","71","0","71","NA","0","NA","0","71","71","71","NA","71","NA","71","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","71","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","709","25512","NA","NA","NA","NA","NA","709","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","28763","NA","NA","3249","NA","3244","NA","NA","159197","NA","NA","NA","NA","158125","159300","160011","NA","159195","NA","159300","NA","Flanker Task","72","46475","72","yes","1024"
"100","100","644.465753425","644.465753425","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","72","0","72","0","72","NA","0","NA","0","72","72","72","NA","72","NA","72","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","72","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","NA","NA","h","NA","NA","571","25512","NA","NA","NA","NA","NA","571","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","28763","NA","NA","3249","NA","3244","NA","NA","161116","NA","NA","NA","NA","160019","161218","161790","NA","161114","NA","161218","NA","Flanker Task","73","47046","73","yes","1024"
"100","100","643.067567568","643.067567568","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","73","0","73","0","73","NA","0","NA","0","73","73","73","NA","73","NA","73","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","73","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","NA","NA","h","NA","NA","541","25512","NA","NA","NA","NA","NA","541","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","28763","NA","NA","3249","NA","3244","NA","NA","162862","NA","NA","NA","NA","161799","162965","163507","NA","162860","NA","162965","NA","Flanker Task","74","47587","74","yes","1024"
"100","100","642.173333333","642.173333333","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","74","0","74","0","74","NA","0","NA","0","74","74","74","NA","74","NA","74","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","74","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","576","25512","NA","NA","NA","NA","NA","576","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","164586","NA","NA","NA","NA","163511","164689","165268","NA","164584","NA","164689","NA","Flanker Task","75","48163","75","yes","1024"
"100","100","644.013157895","644.013157895","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","75","0","75","0","75","NA","0","NA","0","75","75","75","NA","75","NA","75","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","75","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","782","25512","NA","NA","NA","NA","NA","782","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","166343","NA","NA","NA","NA","165272","166446","167229","NA","166341","NA","166446","NA","Flanker Task","76","48945","76","yes","1024"
"100","100","643.298701299","643.298701299","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","76","0","76","0","76","NA","0","NA","0","76","76","76","NA","76","NA","76","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","76","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","589","25512","NA","NA","NA","NA","NA","589","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","168332","NA","NA","NA","NA","167259","168434","169025","NA","168330","NA","168434","NA","Flanker Task","77","49534","77","yes","1024"
"100","100","643.307692308","643.307692308","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","77","0","77","0","77","NA","0","NA","0","77","77","77","NA","77","NA","77","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","77","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","644","25512","NA","NA","NA","NA","NA","644","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","170134","NA","NA","NA","NA","169055","170237","170882","NA","170131","NA","170237","NA","Flanker Task","78","50178","78","yes","1024"
"100","100","641.253164557","641.253164557","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","78","0","78","0","78","NA","0","NA","0","78","78","78","NA","78","NA","78","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","78","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","NA","NA","NA","h","NA","NA","481","25512","NA","NA","NA","NA","NA","481","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","171963","NA","NA","NA","NA","170890","172066","172549","NA","171961","NA","172066","NA","Flanker Task","79","50659","79","yes","1024"
"100","100","640.3625","640.3625","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","79","0","79","0","79","NA","0","NA","0","79","79","79","NA","79","NA","79","NA","09/21/22 18:46:26","1500","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","NA","NA","NA","s","NA","NA","570","25512","NA","NA","NA","NA","NA","570","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","NA","NA","3249","NA","3244","NA","NA","173650","NA","NA","NA","NA","172578","173753","174324","NA","173648","NA","173753","NA","Flanker Task","80","51229","80","yes","1024"
"100","100","640.543209877","640.543209877","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","80","0","80","0","80","NA","0","NA","0","80","80","80","NA","80","NA","80","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","h","NA","NA","s","NA","NA","655","25512","NA","NA","21041","NA","NA","655","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","196391","NA","3249","NA","3244","NA","NA","196451","NA","175349","NA","NA","174329","196554","197210","NA","196450","NA","196553","NA","Flanker Task","81","51884","81","yes","1024"
"100","100","637.890243902","637.890243902","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","81","0","81","0","81","NA","0","NA","0","81","81","81","NA","81","NA","81","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","h","NA","NA","s","NA","NA","423","25512","NA","NA","21041","NA","NA","423","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","28763","196391","NA","3249","NA","3244","197240","NA","198812","NA","175349","NA","NA","197742","198915","199339","NA","198810","NA","198915","NA","Flanker Task","82","52307","82","yes","1024"
"100","100","636.746987952","636.746987952","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","82","0","82","0","82","NA","0","NA","0","82","82","82","NA","82","NA","82","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","h","NA","NA","h","NA","NA","543","25512","NA","NA","21041","NA","NA","543","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","28763","196391","NA","3249","NA","3244","197240","NA","200425","NA","175349","NA","NA","199346","200527","201071","NA","200421","NA","200527","NA","Flanker Task","83","52850","83","yes","1024"
"100","100","633.25","633.25","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","83","0","83","0","83","NA","0","NA","0","83","83","83","NA","83","NA","83","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","h","NA","NA","h","NA","NA","343","25512","NA","NA","21041","NA","NA","343","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","28763","196391","NA","3249","NA","3244","197240","NA","202170","NA","175349","NA","NA","201101","202273","202617","NA","202169","NA","202273","NA","Flanker Task","84","53193","84","yes","1024"
"100","100","630.176470588","630.176470588","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","84","0","84","0","84","NA","0","NA","0","84","84","84","NA","84","NA","84","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","h","NA","NA","s","NA","NA","372","25512","NA","NA","21041","NA","NA","372","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","196391","NA","3249","NA","3244","197240","NA","203719","NA","175349","NA","NA","202647","203821","204197","NA","203718","NA","203821","NA","Flanker Task","85","53565","85","yes","1024"
"100","100","628.372093023","628.372093023","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","85","0","85","0","85","NA","0","NA","0","85","85","85","NA","85","NA","85","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","h","NA","NA","s","NA","NA","475","25512","NA","NA","21041","NA","NA","475","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","28763","196391","NA","3249","NA","3244","197240","NA","205297","NA","175349","NA","NA","204226","205400","205876","NA","205296","NA","205399","NA","Flanker Task","86","54040","86","yes","1024"
"100","100","625.264367816","625.264367816","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","86","0","86","0","86","NA","0","NA","0","86","86","86","NA","86","NA","86","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","h","NA","NA","s","NA","NA","358","25512","NA","NA","21041","NA","NA","358","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","28763","196391","NA","3249","NA","3244","197240","NA","206976","NA","175349","NA","NA","205906","207079","207439","NA","206974","NA","207079","NA","Flanker Task","87","54398","87","yes","1024"
"100","100","622.261363636","622.261363636","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","0","87","0","87","0","87","NA","0","NA","0","87","87","87","NA","87","NA","87","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","h","NA","NA","s","NA","NA","361","25512","NA","NA","21041","NA","NA","361","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","28763","196391","NA","3249","NA","3244","197240","NA","208537","NA","175349","NA","NA","207449","208639","209001","NA","208532","NA","208639","NA","Flanker Task","88","54759","88","yes","1024"
"100","100","620.786516854","620.786516854","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","0","88","0","88","0","88","NA","0","NA","0","88","88","88","NA","88","NA","88","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","h","NA","NA","h","NA","NA","491","25512","NA","NA","21041","NA","NA","491","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","28763","196391","NA","3249","NA","3244","197240","NA","210084","NA","175349","NA","NA","209010","210187","210679","NA","210082","NA","210187","NA","Flanker Task","89","55250","89","yes","1024"
"100","100","619.044444444","619.044444444","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","0","89","0","89","0","89","NA","0","NA","0","89","89","89","NA","89","NA","89","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","NA","NA","h","NA","NA","h","NA","NA","464","25512","NA","NA","21041","NA","NA","464","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","28763","196391","NA","3249","NA","3244","197240","NA","211751","NA","175349","NA","NA","210687","211854","212319","NA","211749","NA","211854","NA","Flanker Task","90","55714","90","yes","1024"
"100","100","616.615384615","616.615384615","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","0","90","0","90","0","90","NA","0","NA","0","90","90","90","NA","90","NA","90","NA","09/21/22 18:46:26","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\olasa\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","79","C:/Users/olasa/OneDrive/Desktop/OL-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","NA","NA","h","NA","NA","s","NA","NA","398","25512","NA","NA","21041","NA","NA","398","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","28763","196391","NA","3249","NA","3244","197240","NA","213398","NA","175349","NA","NA","212328","213501","213900","NA","213396","NA","213501","NA","Flanker Task","91","56112","91","yes","1024"
