"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","condition","correct","correct_Instructions1","correct_Keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Keyboard_response","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_Keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_Keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Keyboard_response","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","width"
"96","96","556","556","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","52","52","0","52","52","0","0","0","52","52","52","52","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","52","52","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","616.0","NA","7137","NA","NA","616","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","NA","NA","84606","NA","NA","99303","98281","3421","NA","NA","99404","100021","99301","99403","3419","Flanker Effect Test","51","29519.0","53","1024"
"96","96","556","556","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","53","53","0","53","53","0","0","0","53","53","53","53","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","53","53","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","516.0","NA","7137","NA","NA","516","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","NA","NA","84606","NA","NA","101053","100024","3421","NA","NA","101153","101670","101052","101153","3419","Flanker Effect Test","52","30035.0","54","1024"
"96","96","557","557","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","54","54","0","54","54","0","0","0","54","54","54","54","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","54","54","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","600.0","NA","7137","NA","NA","600","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","102697","101674","3421","NA","NA","102798","103399","102696","102797","3419","Flanker Effect Test","53","30635.0","55","1024"
"96","96","555","555","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","55","55","0","55","55","0","0","0","55","55","55","55","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","55","55","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","445.0","NA","7137","NA","NA","445","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","104426","103404","3421","NA","NA","104527","104972","104424","104526","3419","Flanker Effect Test","54","31080.0","56","1024"
"96","96","554","554","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","56","56","0","56","56","0","0","0","56","56","56","56","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","56","56","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","526.0","NA","7137","NA","NA","526","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","NA","NA","84606","NA","NA","106001","104977","3421","NA","NA","106101","106628","105999","106101","3419","Flanker Effect Test","55","31606.0","57","1024"
"96","96","554","554","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","57","57","0","57","57","0","0","0","57","57","57","57","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","57","57","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","536.0","NA","7137","NA","NA","536","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","107653","106632","3421","NA","NA","107753","108290","107652","107753","3419","Flanker Effect Test","56","32142.0","58","1024"
"96","96","552","552","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","58","58","0","58","58","0","0","0","58","58","58","58","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","58","58","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","482.0","NA","7137","NA","NA","482","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","NA","NA","84606","NA","NA","109320","108295","3421","NA","NA","109420","109903","109317","109420","3419","Flanker Effect Test","57","32624.0","59","1024"
"96","96","551","551","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","59","59","0","59","59","0","0","0","59","59","59","59","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","59","59","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","495.0","NA","7137","NA","NA","495","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","NA","NA","84606","NA","NA","110934","109908","3421","NA","NA","111034","111530","110933","111034","3419","Flanker Effect Test","58","33119.0","60","1024"
"96","96","550","550","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","60","60","0","60","60","0","0","0","60","60","60","60","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","60","60","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","434.0","NA","7137","NA","NA","434","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","112558","111535","3421","NA","NA","112659","113094","112556","112658","3419","Flanker Effect Test","59","33553.0","61","1024"
"96","96","549","549","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","61","61","0","61","61","0","0","0","61","61","61","61","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","61","61","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","493.0","NA","7137","NA","NA","493","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","NA","NA","84606","NA","NA","114122","113099","3421","NA","NA","114223","114717","114120","114223","3419","Flanker Effect Test","60","34046.0","62","1024"
"96","96","547","547","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","62","62","0","62","62","0","0","0","62","62","62","62","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","62","62","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","423.0","NA","7137","NA","NA","423","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","NA","NA","84606","NA","NA","115759","114723","3421","NA","NA","115859","116283","115757","115859","3419","Flanker Effect Test","61","34469.0","63","1024"
"96","96","545","545","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","63","63","0","63","63","0","0","0","63","63","63","63","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","63","63","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","453.0","NA","7137","NA","NA","453","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","117310","116289","3421","NA","NA","117411","117866","117309","117411","3419","Flanker Effect Test","62","34922.0","64","1024"
"96","96","545","545","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","64","64","0","64","64","0","0","0","64","64","64","64","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","64","64","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","536.0","NA","7137","NA","NA","536","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","118891","117871","3421","NA","NA","118992","119529","118890","118992","3419","Flanker Effect Test","63","35458.0","65","1024"
"96","96","544","544","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","65","65","0","65","65","0","0","0","65","65","65","65","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","65","65","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","483.0","NA","7137","NA","NA","483","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","NA","NA","84606","NA","NA","120556","119534","3421","NA","NA","120657","121141","120555","120657","3419","Flanker Effect Test","64","35941.0","66","1024"
"97","97","544","544","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","66","66","0","66","66","0","0","0","66","66","66","66","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","66","66","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","527.0","NA","7137","NA","NA","527","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","122171","121146","3421","NA","NA","122272","122800","122170","122271","3419","Flanker Effect Test","65","36468.0","67","1024"
"97","97","543","543","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","67","67","0","67","67","0","0","0","67","67","67","67","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","67","67","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","520.0","NA","7137","NA","NA","520","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","123830","122805","3421","NA","NA","123931","124452","123828","123931","3419","Flanker Effect Test","66","36988.0","68","1024"
"97","97","544","544","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","68","68","0","68","68","0","0","0","68","68","68","68","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","68","68","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","572.0","NA","7137","NA","NA","572","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","NA","NA","84606","NA","NA","125477","124457","3421","NA","NA","125578","126152","125476","125577","3419","Flanker Effect Test","67","37560.0","69","1024"
"97","97","543","543","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","69","69","0","69","69","0","0","0","69","69","69","69","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","69","69","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","496.0","NA","7137","NA","NA","496","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","10559","NA","NA","84606","NA","NA","127176","126156","3421","NA","NA","127277","127774","127175","127277","3419","Flanker Effect Test","68","38056.0","70","1024"
"97","97","542","542","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","70","70","0","70","70","0","0","0","70","70","70","70","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","70","70","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","486.0","NA","7137","NA","NA","486","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","NA","NA","84606","NA","NA","128802","127779","3421","NA","NA","128903","129389","128800","128903","3419","Flanker Effect Test","69","38542.0","71","1024"
"97","97","542","542","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","71","71","0","71","71","0","0","0","71","71","71","71","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","71","71","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","504.0","NA","7137","NA","NA","504","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","NA","NA","84606","NA","NA","130419","129394","3421","NA","NA","130520","131025","130418","130520","3419","Flanker Effect Test","70","39046.0","72","1024"
"97","97","542","542","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","72","72","0","72","72","0","0","0","72","72","72","72","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","72","72","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","592.0","NA","7137","NA","NA","592","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","132052","131029","3421","NA","NA","132152","132745","132050","132152","3419","Flanker Effect Test","71","39638.0","73","1024"
"97","97","543","543","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","73","73","0","73","73","0","0","0","73","73","73","73","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","73","73","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","568.0","NA","7137","NA","NA","568","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","NA","NA","84606","NA","NA","133773","132750","3421","NA","NA","133873","134442","133772","133873","3419","Flanker Effect Test","72","40206.0","74","1024"
"97","97","543","543","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","74","74","0","74","74","0","0","0","74","74","74","74","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","74","74","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","571.0","NA","7137","NA","NA","571","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","NA","NA","84606","NA","NA","135471","134447","3421","NA","NA","135572","136144","135470","135571","3419","Flanker Effect Test","73","40777.0","75","1024"
"97","97","536","536","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","75","75","0","75","75","0","0","0","75","75","75","75","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","75","75","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","1.0","NA","7137","NA","NA","1","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","137169","136149","3421","NA","NA","137269","137271","137168","137269","3419","Flanker Effect Test","74","40778.0","76","1024"
"97","97","539","539","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","76","76","0","76","76","0","0","0","76","76","76","76","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","76","76","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","739.0","NA","7137","NA","NA","739","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","NA","NA","84606","NA","NA","138304","137276","3421","NA","NA","138404","139145","138302","138404","3419","Flanker Effect Test","75","41517.0","77","1024"
"97","97","540","540","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","77","77","0","77","77","0","0","0","77","77","77","77","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","77","77","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","622.0","NA","7137","NA","NA","622","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","NA","NA","84606","NA","NA","140169","139149","3421","NA","NA","140269","140892","140167","140269","3419","Flanker Effect Test","76","42139.0","78","1024"
"97","97","540","540","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","78","78","0","78","78","0","0","0","78","78","78","78","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","78","78","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","526.0","NA","7137","NA","NA","526","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","NA","NA","84606","NA","NA","141917","140897","3421","NA","NA","142018","142546","141916","142017","3419","Flanker Effect Test","77","42665.0","79","1024"
"97","97","540","540","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","79","79","0","79","79","0","0","0","79","79","79","79","0","Mon Sep 18 14:52:55 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","79","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","572.0","NA","7137","NA","NA","572","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","10559","NA","NA","84606","NA","NA","143573","142550","3421","NA","NA","143674","144247","143571","143673","3419","Flanker Effect Test","78","43237.0","80","1024"
"97","97","541","541","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","80","80","0","80","80","0","0","0","80","80","80","80","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","0","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","659.0","NA","7137","3909","NA","659","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","149163","NA","84606","NA","NA","149204","144252","3421","145253","NA","149304","149963","149203","149304","3419","Flanker Effect Test","79","43896.0","81","1024"
"97","97","540","540","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","81","81","0","81","81","0","0","0","81","81","81","81","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","1","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","432.0","NA","7137","3909","NA","432","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","149163","NA","84606","149968","NA","151489","150469","3421","145253","NA","151590","152024","151487","151590","3419","Flanker Effect Test","80","44328.0","82","1024"
"97","97","539","539","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","82","82","0","82","82","0","0","0","82","82","82","82","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","2","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","416.0","NA","7137","3909","NA","416","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","10559","149163","NA","84606","149968","NA","153053","152029","3421","145253","NA","153153","153570","153052","153153","3419","Flanker Effect Test","81","44744.0","83","1024"
"96","96","536","536","#3d3846","legacy","legacy","legacy","incongruent","0","undefined","0","h","0","0","0","83","83","0","83","83","0","0","0","83","83","83","83","0","Mon Sep 18 14:52:55 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","3","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-1.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","340.0","NA","7137","3909","NA","340","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","10559","149163","NA","84606","149968","NA","154598","153575","3421","145253","NA","154698","155040","154597","154698","3419","Flanker Effect Test","81","45084.0","84","1024"
