acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instruction3,count_instructions1,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instruction3,response_instructions1,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instruction3,response_time_instructions1,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instruction3,time_instructions1,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
75,75,517.15625,517.15625,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,31,31,0,31,0,31,0,0,0,31,31,31,31,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,31,31,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,558,NA,NA,NA,254185,558,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,309995,309491,1480,NA,NA,311033,NA,NA,1619,311137,311696,311029,311137,Flanker Task (by Katherine Hays),24,16549,32,yes,1024
72.72727273,72.72727273,513.2727273,513.2727273,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,32,32,0,32,0,32,0,0,0,32,32,32,32,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,32,32,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,389,NA,NA,NA,254185,389,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,312205,311700,1480,NA,NA,313243,NA,NA,1619,313348,313738,313240,313348,Flanker Task (by Katherine Hays),24,16938,33,yes,1024
70.58823529,70.58823529,506.1764706,506.1764706,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,33,33,0,33,0,33,0,0,0,33,33,33,33,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,33,33,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,272,NA,NA,NA,254185,272,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,314246,313742,1480,NA,NA,315281,NA,NA,1619,315385,315657,315278,315385,Flanker Task (by Katherine Hays),24,17210,34,yes,1024
71.42857143,71.42857143,504.8571429,504.8571429,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,34,34,0,34,0,34,0,0,0,34,34,34,34,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,34,34,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,460,NA,NA,NA,254185,460,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,255820,NA,NA,316166,315661,1480,NA,NA,317207,NA,NA,1619,317311,317772,317202,317311,Flanker Task (by Katherine Hays),25,17670,35,yes,1024
69.44444444,69.44444444,506.3888889,506.3888889,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,35,35,0,35,0,35,0,0,0,35,35,35,35,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,35,35,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,560,NA,NA,NA,254185,560,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,317776,315661,1480,NA,NA,318811,NA,NA,1619,318917,319477,318808,318917,Flanker Task (by Katherine Hays),25,18230,36,yes,1024
67.56756757,67.56756757,503.8648649,503.8648649,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,36,36,0,36,0,36,0,0,0,36,36,36,36,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,36,36,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,413,NA,NA,NA,254185,413,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,319986,319482,1480,NA,NA,321029,NA,NA,1619,321133,321547,321024,321133,Flanker Task (by Katherine Hays),25,18643,37,yes,1024
65.78947368,65.78947368,497.5789474,497.5789474,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,37,37,0,37,0,37,0,0,0,37,37,37,37,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,37,37,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,265,NA,NA,NA,254185,265,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,322054,321551,1480,NA,NA,323092,NA,NA,1619,323197,323462,323086,323196,Flanker Task (by Katherine Hays),25,18908,38,yes,1024
64.1025641,64.1025641,496.2564103,496.2564103,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,38,38,0,38,0,38,0,0,0,38,38,38,38,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,38,38,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,446,NA,NA,NA,254185,446,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,323971,323466,1480,NA,NA,325014,NA,NA,1619,325118,325564,325008,325118,Flanker Task (by Katherine Hays),25,19354,39,yes,1024
65,65,492.7,492.7,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,39,39,0,39,0,39,0,0,0,39,39,39,39,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,39,39,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,354,NA,NA,NA,254185,354,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,326072,325568,1480,NA,NA,327108,NA,NA,1619,327214,327568,327105,327214,Flanker Task (by Katherine Hays),26,19708,40,yes,1024
65.85365854,65.85365854,487.5365854,487.5365854,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,40,40,0,40,0,40,0,0,0,40,40,40,40,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,40,40,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,281,NA,NA,NA,254185,281,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,327572,325568,1480,NA,NA,328607,NA,NA,1619,328712,328994,328603,328712,Flanker Task (by Katherine Hays),27,19989,41,yes,1024
66.66666667,66.66666667,484.7142857,484.7142857,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,41,41,0,41,0,41,0,0,0,41,41,41,41,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,41,41,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,369,NA,NA,NA,254185,369,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,328998,325568,1480,NA,NA,330043,NA,NA,1619,330146,330516,330037,330146,Flanker Task (by Katherine Hays),28,20358,42,yes,1024
67.44186047,67.44186047,479.5348837,479.5348837,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,42,42,0,42,0,42,0,0,0,42,42,42,42,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,42,42,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,262,NA,NA,NA,254185,262,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,330520,325568,1480,NA,NA,331562,NA,NA,1619,331666,331929,331558,331666,Flanker Task (by Katherine Hays),29,20620,43,yes,1024
68.18181818,68.18181818,479.7272727,479.7272727,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,43,43,0,43,0,43,0,0,0,43,43,43,43,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,43,43,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,488,NA,NA,NA,254185,488,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,331933,325568,1480,NA,NA,332974,NA,NA,1619,333078,333567,332969,333078,Flanker Task (by Katherine Hays),30,21108,44,yes,1024
68.88888889,68.88888889,476.9777778,476.9777778,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,44,44,0,44,0,44,0,0,0,44,44,44,44,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,44,44,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,356,NA,NA,NA,254185,356,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,333571,325568,1480,NA,NA,334623,NA,NA,1619,334727,335084,334618,334727,Flanker Task (by Katherine Hays),31,21464,45,yes,1024
69.56521739,69.56521739,474.4782609,474.4782609,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,45,45,0,45,0,45,0,0,0,45,45,45,45,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,45,45,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,362,NA,NA,NA,254185,362,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,335089,325568,1480,NA,NA,336130,NA,NA,1619,336234,336597,336125,336234,Flanker Task (by Katherine Hays),32,21826,46,yes,1024
70.21276596,70.21276596,475.2765957,475.2765957,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,46,46,0,46,0,46,0,0,0,46,46,46,46,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,46,46,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,512,NA,NA,NA,254185,512,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,255820,NA,NA,336601,325568,1480,NA,NA,337648,NA,NA,1619,337752,338264,337643,337752,Flanker Task (by Katherine Hays),33,22338,47,yes,1024
68.75,68.75,474.1458333,474.1458333,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,47,47,0,47,0,47,0,0,0,47,47,47,47,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,47,47,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,421,NA,NA,NA,254185,421,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,338269,325568,1480,NA,NA,339310,NA,NA,1619,339414,339836,339306,339414,Flanker Task (by Katherine Hays),33,22759,48,yes,1024
69.3877551,69.3877551,473.755102,473.755102,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,48,48,0,48,0,48,0,0,0,48,48,48,48,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,48,48,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,455,NA,NA,NA,254185,455,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,340346,339840,1480,NA,NA,341390,NA,NA,1619,341493,341949,341386,341493,Flanker Task (by Katherine Hays),34,23214,49,yes,1024
70,70,475.28,475.28,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,49,49,0,49,0,49,0,0,0,49,49,49,49,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,49,49,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,550,NA,NA,NA,254185,550,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,341953,339840,1480,NA,NA,342988,NA,NA,1619,343094,343645,342984,343094,Flanker Task (by Katherine Hays),35,23764,50,yes,1024
68.62745098,68.62745098,473.9803922,473.9803922,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,50,50,0,50,0,50,0,0,0,50,50,50,50,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,50,50,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,409,NA,NA,NA,254185,409,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,255820,NA,NA,343649,339840,1480,NA,NA,344691,NA,NA,1619,344795,345204,344686,344795,Flanker Task (by Katherine Hays),35,24173,51,yes,1024
69.23076923,69.23076923,473.1153846,473.1153846,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,51,51,0,51,0,51,0,0,0,51,51,51,51,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,51,51,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,429,NA,NA,NA,254185,429,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,345712,345208,1480,NA,NA,346747,NA,NA,1619,346851,347280,346744,346851,Flanker Task (by Katherine Hays),36,24602,52,yes,1024
69.81132075,69.81132075,469.8301887,469.8301887,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,52,52,0,52,0,52,0,0,0,52,52,52,52,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,52,52,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,299,NA,NA,NA,254185,299,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,347284,345208,1480,NA,NA,348324,NA,NA,1619,348428,348728,348319,348428,Flanker Task (by Katherine Hays),37,24901,53,yes,1024
68.51851852,68.51851852,466.9074074,466.9074074,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,53,53,0,53,0,53,0,0,0,53,53,53,53,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,53,53,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,312,NA,NA,NA,254185,312,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,255820,NA,NA,348733,345208,1480,NA,NA,349770,NA,NA,1619,349874,350187,349765,349874,Flanker Task (by Katherine Hays),37,25213,54,yes,1024
69.09090909,69.09090909,464.9090909,464.9090909,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,54,54,0,54,0,54,0,0,0,54,54,54,54,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,54,54,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,357,NA,NA,NA,254185,357,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,255820,NA,NA,350696,350191,1480,NA,NA,351736,NA,NA,1619,351840,352198,351732,351840,Flanker Task (by Katherine Hays),38,25570,55,yes,1024
69.64285714,69.64285714,463.625,463.625,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,55,55,0,55,0,55,0,0,0,55,55,55,55,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,55,55,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,393,NA,NA,NA,254185,393,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,352202,350191,1480,NA,NA,353242,NA,NA,1619,353346,353739,353238,353346,Flanker Task (by Katherine Hays),39,25963,56,yes,1024
68.42105263,68.42105263,462.5263158,462.5263158,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,56,56,0,56,0,56,0,0,0,56,56,56,56,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,56,56,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,401,NA,NA,NA,254185,401,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,353743,350191,1480,NA,NA,354784,NA,NA,1619,354888,355290,354780,354888,Flanker Task (by Katherine Hays),39,26364,57,yes,1024
68.96551724,68.96551724,461.0862069,461.0862069,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,57,57,0,57,0,57,0,0,0,57,57,57,57,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,57,57,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,379,NA,NA,NA,254185,379,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,355797,355294,1480,NA,NA,356833,NA,NA,1619,356937,357317,356829,356937,Flanker Task (by Katherine Hays),40,26743,58,yes,1024
69.49152542,69.49152542,459.4915254,459.4915254,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,58,58,0,58,0,58,0,0,0,58,58,58,58,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,58,58,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,367,NA,NA,NA,254185,367,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,357321,355294,1480,NA,NA,358359,NA,NA,1619,358463,358831,358355,358463,Flanker Task (by Katherine Hays),41,27110,59,yes,1024
68.33333333,68.33333333,458.3333333,458.3333333,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,59,59,0,59,0,59,0,0,0,59,59,59,59,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,59,59,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,390,NA,NA,NA,254185,390,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,358835,355294,1480,NA,NA,359874,NA,NA,1619,359978,360369,359869,359978,Flanker Task (by Katherine Hays),41,27500,60,yes,1024
68.85245902,68.85245902,458.5737705,458.5737705,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,60,60,0,60,0,60,0,0,0,60,60,60,60,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,60,60,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,473,NA,NA,NA,254185,473,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,360877,360373,1480,NA,NA,361916,NA,NA,1619,362020,362494,361912,362020,Flanker Task (by Katherine Hays),42,27973,61,yes,1024
67.74193548,67.74193548,456.8064516,456.8064516,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,61,61,0,61,0,61,0,0,0,61,61,61,61,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,61,61,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,NA,NA,s,h,349,NA,NA,NA,254185,349,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,255820,NA,NA,362498,360373,1480,NA,NA,363544,NA,NA,1619,363648,363998,363540,363648,Flanker Task (by Katherine Hays),42,28322,62,yes,1024
66.66666667,66.66666667,455.3968254,455.3968254,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,62,62,0,62,0,62,0,0,0,62,62,62,62,Thu Sep 22 13:00:18 2022,1500,The main experiment item,yes,Flanker_Task_by_Katherine_Hays.osexp,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame,no,mono,no,18,no,white,no,no,768,legacy,62,62,/Users/katherinehays/Desktop/PSYC 5316 - R and OpenSesame/subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,NA,NA,s,s,368,NA,NA,NA,254185,368,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,255820,NA,NA,364506,364002,1480,NA,NA,365550,NA,NA,1619,365654,366022,365545,365653,Flanker Task (by Katherine Hays),42,28690,63,yes,1024
