acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboardresponse,correct_response,count_Block1,count_Block2,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_block3,count_errorFeedback,count_experiment,count_faster,count_getting_started,count_keyboardresponse,count_logger,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboardresponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboardresponse,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_block3,time_errorFeedback,time_experiment,time_faster,time_getting_started,time_keyboardresponse,time_logger,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
79.31034483,79.31034483,404.9310345,404.9310345,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,28,28,0,0,0,28,28,0,28,0,28,NA,28,28,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,28,28,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,388,NA,5729,NA,NA,388,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,9104,NA,NA,59451,58324,3374,NA,NA,59449,59556,NA,47999,3371,NA,NA,59556,59944,NA,Lab 2.1 Test Flanker Task,23,11743,29,yes,1024
80,80,403.4,403.4,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,29,29,0,0,0,29,29,0,29,0,29,NA,29,29,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,29,29,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,359,NA,5729,NA,NA,359,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,9104,NA,NA,61104,59979,3374,NA,NA,61102,61209,NA,47999,3371,NA,NA,61209,61569,NA,Lab 2.1 Test Flanker Task,24,12102,30,yes,1024
80.64516129,80.64516129,403.483871,403.483871,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,30,30,0,0,0,30,30,0,30,0,30,NA,30,30,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,30,30,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,406,NA,5729,NA,NA,406,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,9104,NA,NA,62730,61599,3374,NA,NA,62727,62835,NA,47999,3371,NA,NA,62835,63242,NA,Lab 2.1 Test Flanker Task,25,12508,31,yes,1024
78.125,78.125,401.90625,401.90625,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,31,31,0,0,0,31,31,0,31,0,31,NA,31,31,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,31,31,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,353,NA,5729,NA,NA,353,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,9104,NA,NA,64481,63348,3374,NA,NA,64478,64586,NA,47999,3371,NA,NA,64586,64939,NA,Lab 2.1 Test Flanker Task,25,12861,32,yes,1024
78.78787879,78.78787879,400.5151515,400.5151515,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,32,32,0,0,0,32,32,0,32,0,32,NA,32,32,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,32,32,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,356,NA,5729,NA,NA,356,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,9104,NA,NA,66591,65482,3374,NA,NA,66588,66696,NA,64977,3371,NA,NA,66696,67052,NA,Lab 2.1 Test Flanker Task,26,13217,33,yes,1024
76.47058824,76.47058824,400.8235294,400.8235294,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,33,33,0,0,0,33,33,0,33,0,33,NA,33,33,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,33,33,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,411,NA,5729,NA,NA,411,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,9104,NA,NA,68195,67077,3374,NA,NA,68192,68300,NA,64977,3371,NA,NA,68300,68712,NA,Lab 2.1 Test Flanker Task,26,13628,34,yes,1024
77.14285714,77.14285714,402.4571429,402.4571429,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,34,34,0,0,0,34,34,0,34,0,34,NA,34,34,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,34,34,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,458,NA,5729,NA,NA,458,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,9104,NA,NA,70369,69250,3374,NA,NA,70367,70474,NA,68744,3371,NA,NA,70474,70932,NA,Lab 2.1 Test Flanker Task,27,14086,35,yes,1024
75,75,404,404,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,35,35,0,0,0,35,35,0,35,0,35,NA,35,35,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,35,35,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,458,NA,5729,NA,NA,458,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,9104,NA,NA,72079,70955,3374,NA,NA,72077,72184,NA,68744,3371,NA,NA,72185,72644,NA,Lab 2.1 Test Flanker Task,27,14544,36,yes,1024
75.67567568,75.67567568,404.1621622,404.1621622,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,36,36,0,0,0,36,36,0,36,0,36,NA,36,36,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,36,36,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,410,NA,5729,NA,NA,410,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,9104,NA,NA,74301,73194,3374,NA,NA,74298,74406,NA,72689,3371,NA,NA,74406,74817,NA,Lab 2.1 Test Flanker Task,28,14954,37,yes,1024
76.31578947,76.31578947,403.4736842,403.4736842,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,37,37,0,0,0,37,37,0,37,0,37,NA,37,37,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,37,37,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,378,NA,5729,NA,NA,378,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,9104,NA,NA,75989,74860,3374,NA,NA,75987,76094,NA,72689,3371,NA,NA,76094,76473,NA,Lab 2.1 Test Flanker Task,29,15332,38,yes,1024
74.35897436,74.35897436,403.8974359,403.8974359,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,38,38,0,0,0,38,38,0,38,0,38,NA,38,38,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,38,38,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,420,NA,5729,NA,NA,420,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,9104,NA,NA,77638,76500,3374,NA,NA,77636,77745,NA,72689,3371,NA,NA,77745,78166,NA,Lab 2.1 Test Flanker Task,29,15752,39,yes,1024
75,75,403.325,403.325,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,39,39,0,0,0,39,39,0,39,0,39,NA,39,39,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,39,39,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,381,NA,5729,NA,NA,381,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,9104,NA,NA,79820,78706,3374,NA,NA,79818,79926,NA,78201,3371,NA,NA,79926,80307,NA,Lab 2.1 Test Flanker Task,30,16133,40,yes,1024
75.6097561,75.6097561,405.3902439,405.3902439,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,40,40,0,0,0,40,40,0,40,0,40,NA,40,40,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,40,40,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,488,NA,5729,NA,NA,488,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,9104,NA,NA,81477,80333,3374,NA,NA,81473,81582,NA,78201,3371,NA,NA,81582,82071,NA,Lab 2.1 Test Flanker Task,31,16621,41,yes,1024
73.80952381,73.80952381,406.0952381,406.0952381,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,41,41,0,0,0,41,41,0,41,0,41,NA,41,41,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,41,41,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,435,NA,5729,NA,NA,435,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,9104,NA,NA,83239,82103,3374,NA,NA,83237,83344,NA,78201,3371,NA,NA,83344,83780,NA,Lab 2.1 Test Flanker Task,31,17056,42,yes,1024
74.41860465,74.41860465,406.1627907,406.1627907,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,42,42,0,0,0,42,42,0,42,0,42,NA,42,42,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,42,42,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,409,NA,5729,NA,NA,409,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,9104,NA,NA,85515,84398,3374,NA,NA,85513,85620,NA,83893,3371,NA,NA,85620,86029,NA,Lab 2.1 Test Flanker Task,32,17465,43,yes,1024
75,75,406.4318182,406.4318182,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,43,43,0,0,0,43,43,0,43,0,43,NA,43,43,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,43,43,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,418,NA,5729,NA,NA,418,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,9104,NA,NA,87176,86056,3374,NA,NA,87174,87281,NA,83893,3371,NA,NA,87281,87700,NA,Lab 2.1 Test Flanker Task,33,17883,44,yes,1024
73.33333333,73.33333333,405.9111111,405.9111111,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,44,44,0,0,0,44,44,0,44,0,44,NA,44,44,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,44,44,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,383,NA,5729,NA,NA,383,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,9104,NA,NA,88863,87734,3374,NA,NA,88861,88968,NA,83893,3371,NA,NA,88969,89352,NA,Lab 2.1 Test Flanker Task,33,18266,45,yes,1024
73.91304348,73.91304348,405.6956522,405.6956522,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,45,45,0,0,0,45,45,0,45,0,45,NA,45,45,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,45,45,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,396,NA,5729,NA,NA,396,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,9104,NA,NA,91014,89896,3374,NA,NA,91012,91119,NA,89390,3371,NA,NA,91119,91516,NA,Lab 2.1 Test Flanker Task,34,18662,46,yes,1024
74.46808511,74.46808511,407.0638298,407.0638298,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,46,46,0,0,0,46,46,0,46,0,46,NA,46,46,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,46,46,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,470,NA,5729,NA,NA,470,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,9104,NA,NA,92671,91546,3374,NA,NA,92669,92776,NA,89390,3371,NA,NA,92776,93247,NA,Lab 2.1 Test Flanker Task,35,19132,47,yes,1024
75,75,405.7916667,405.7916667,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,47,47,0,0,0,47,47,0,47,0,47,NA,47,47,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,47,47,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,346,NA,5729,NA,NA,346,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,9104,NA,NA,94441,93305,3374,NA,NA,94439,94546,NA,89390,3371,NA,NA,94546,94893,NA,Lab 2.1 Test Flanker Task,36,19478,48,yes,1024
75.51020408,75.51020408,404.6122449,404.6122449,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,48,48,0,0,0,48,48,0,48,0,48,NA,48,48,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,48,48,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,348,NA,5729,NA,NA,348,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,9104,NA,NA,96097,94995,3374,NA,NA,96095,96202,NA,89390,3371,NA,NA,96202,96550,NA,Lab 2.1 Test Flanker Task,37,19826,49,yes,1024
74,74,405.48,405.48,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,49,49,0,0,0,49,49,0,49,0,49,NA,49,49,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,49,49,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,448,NA,5729,NA,NA,448,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,9104,NA,NA,97709,96580,3374,NA,NA,97706,97814,NA,89390,3371,NA,NA,97814,98263,NA,Lab 2.1 Test Flanker Task,37,20274,50,yes,1024
74.50980392,74.50980392,405.0196078,405.0196078,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,50,50,0,0,0,50,50,0,50,0,50,NA,50,50,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,50,50,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,382,NA,5729,NA,NA,382,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,9104,NA,NA,99890,98785,3374,NA,NA,99888,99995,NA,98279,3371,NA,NA,99995,100378,NA,Lab 2.1 Test Flanker Task,38,20656,51,yes,1024
75,75,404.7115385,404.7115385,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,51,51,0,0,0,51,51,0,51,0,51,NA,51,51,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,51,51,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,389,NA,5729,NA,NA,389,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,9104,NA,NA,101541,100426,3374,NA,NA,101539,101646,NA,98279,3371,NA,NA,101646,102036,NA,Lab 2.1 Test Flanker Task,39,21045,52,yes,1024
73.58490566,73.58490566,406.0754717,406.0754717,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,52,52,0,0,0,52,52,0,52,0,52,NA,52,52,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,52,52,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,477,NA,5729,NA,NA,477,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,9104,NA,NA,103227,102117,3374,NA,NA,103225,103332,NA,98279,3371,NA,NA,103332,103809,NA,Lab 2.1 Test Flanker Task,39,21522,53,yes,1024
74.07407407,74.07407407,405.7407407,405.7407407,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,53,53,0,0,0,53,53,0,53,0,53,NA,53,53,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,53,53,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,388,NA,5729,NA,NA,388,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,9104,NA,NA,105466,104341,3374,NA,NA,105463,105571,NA,103835,3371,NA,NA,105572,105961,NA,Lab 2.1 Test Flanker Task,40,21910,54,yes,1024
74.54545455,74.54545455,406.1636364,406.1636364,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,54,54,0,0,0,54,54,0,54,0,54,NA,54,54,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,54,54,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,429,NA,5729,NA,NA,429,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,9104,NA,NA,107092,105979,3374,NA,NA,107090,107197,NA,103835,3371,NA,NA,107197,107627,NA,Lab 2.1 Test Flanker Task,41,22339,55,yes,1024
75,75,405.3392857,405.3392857,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,55,55,0,0,0,55,55,0,55,0,55,NA,55,55,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,55,55,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,360,NA,5729,NA,NA,360,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,9104,NA,NA,108772,107648,3374,NA,NA,108769,108877,NA,103835,3371,NA,NA,108877,109238,NA,Lab 2.1 Test Flanker Task,42,22699,56,yes,1024
75.43859649,75.43859649,405.6666667,405.6666667,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,56,56,0,0,0,56,56,0,56,0,56,NA,56,56,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,56,56,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,424,NA,5729,NA,NA,424,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,9104,NA,NA,110367,109258,3374,NA,NA,110365,110473,NA,103835,3371,NA,NA,110473,110897,NA,Lab 2.1 Test Flanker Task,43,23123,57,yes,1024
75.86206897,75.86206897,404.6896552,404.6896552,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,57,57,0,0,0,57,57,0,57,0,57,NA,57,57,NA,9/26/2021 18:23,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,57,57,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-4.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,349,NA,5729,NA,NA,349,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,9104,NA,NA,112067,110928,3374,NA,NA,112065,112173,NA,103835,3371,NA,NA,112174,112523,NA,Lab 2.1 Test Flanker Task,44,23472,58,yes,1024
