"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_Fixation","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_Fixation","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.44262295081967","93.44262295081967","703.0327868852459","703.0327868852459","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","60","0","60","60","0","0","0","0","60","60","60","60","60","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","60","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","643","NA","114959","NA","NA","643","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","117476","NA","NA","198219","NA","233602","232542","2501","NA","NA","2486","NA","233717","234361","233590","233717","Flanker Task ","57","42885","61","yes","1024"
"93.54838709677419","93.54838709677419","703.3064516129032","703.3064516129032","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","61","0","61","61","0","0","0","0","61","61","61","61","61","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","61","61","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","NA","NA","s","720","NA","114959","NA","NA","720","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","NA","NA","198219","NA","235440","234382","2501","NA","NA","2486","NA","235555","236276","235427","235555","Flanker Task ","58","43605","62","yes","1024"
"93.65079365079364","93.65079365079364","701.7301587301587","701.7301587301587","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","62","0","62","62","0","0","0","0","62","62","62","62","62","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","62","62","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","NA","NA","s","604","NA","114959","NA","NA","604","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","NA","NA","198219","NA","237355","236297","2501","NA","NA","2486","NA","237470","238075","237342","237470","Flanker Task ","59","44209","63","yes","1024"
"93.75","93.75","700.71875","700.71875","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","63","0","63","63","0","0","0","0","63","63","63","63","63","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","63","63","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","637","NA","114959","NA","NA","637","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","117476","NA","NA","198219","NA","239154","238096","2501","NA","NA","2486","NA","239269","239907","239142","239269","Flanker Task ","60","44846","64","yes","1024"
"93.84615384615384","93.84615384615384","700.1538461538462","700.1538461538462","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","64","0","64","64","0","0","0","0","64","64","64","64","64","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","64","64","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","664","NA","114959","NA","NA","664","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","NA","NA","198219","NA","240988","239930","2501","NA","NA","2486","NA","241102","241767","240976","241102","Flanker Task ","61","45510","65","yes","1024"
"93.93939393939394","93.93939393939394","696.2121212121212","696.2121212121212","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","65","0","65","65","0","0","0","0","65","65","65","65","65","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","65","65","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","440","NA","114959","NA","NA","440","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","NA","NA","198219","NA","242846","241788","2501","NA","NA","2486","NA","242961","243402","242834","242961","Flanker Task ","62","45950","66","yes","1024"
"94.02985074626865","94.02985074626865","696.0149253731344","696.0149253731344","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","66","0","66","66","0","0","0","0","66","66","66","66","66","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","66","66","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","NA","NA","s","683","NA","114959","NA","NA","683","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","117476","NA","NA","198219","NA","244481","243423","2501","NA","NA","2486","NA","244596","245281","244468","244596","Flanker Task ","63","46633","67","yes","1024"
"94.11764705882354","94.11764705882354","694.3823529411765","694.3823529411765","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","67","0","67","67","0","0","0","0","67","67","67","67","67","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","67","67","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","NA","NA","s","585","NA","114959","NA","NA","585","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","NA","NA","198219","NA","246360","245302","2501","NA","NA","2486","NA","246473","247060","246348","246473","Flanker Task ","64","47218","68","yes","1024"
"94.20289855072464","94.20289855072464","694.6086956521739","694.6086956521739","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","68","0","68","68","0","0","0","0","68","68","68","68","68","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","68","68","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","710","NA","114959","NA","NA","710","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","NA","NA","198219","NA","248139","247081","2501","NA","NA","2486","NA","248254","248966","248126","248254","Flanker Task ","65","47928","69","yes","1024"
"94.28571428571429","94.28571428571429","691.8285714285714","691.8285714285714","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","69","0","69","69","0","0","0","0","69","69","69","69","69","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","69","69","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","500","NA","114959","NA","NA","500","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","117476","NA","NA","198219","NA","250043","248986","2501","NA","NA","2486","NA","250158","250660","250030","250157","Flanker Task ","66","48428","70","yes","1024"
"94.36619718309859","94.36619718309859","693.2676056338029","693.2676056338029","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","70","0","70","70","0","0","0","0","70","70","70","70","70","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","70","70","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","NA","NA","s","794","NA","114959","NA","NA","794","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","117476","NA","NA","198219","NA","251744","250685","2501","NA","NA","2486","NA","251859","252655","251731","251858","Flanker Task ","67","49222","71","yes","1024"
"94.44444444444444","94.44444444444444","694.0555555555555","694.0555555555555","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","71","0","71","71","0","0","0","0","71","71","71","71","71","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","71","71","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","NA","NA","s","750","NA","114959","NA","NA","750","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","NA","NA","198219","NA","253736","252678","2501","NA","NA","2486","NA","253851","254603","253724","253851","Flanker Task ","68","49972","72","yes","1024"
"94.52054794520548","94.52054794520548","693.2602739726027","693.2602739726027","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","72","0","72","72","0","0","0","0","72","72","72","72","72","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","72","72","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","NA","NA","s","636","NA","114959","NA","NA","636","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","117476","NA","NA","198219","NA","255682","254625","2501","NA","NA","2486","NA","255797","256435","255670","255797","Flanker Task ","69","50608","73","yes","1024"
"94.5945945945946","94.5945945945946","690.972972972973","690.972972972973","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","73","0","73","73","0","0","0","0","73","73","73","73","73","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","73","73","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","524","NA","114959","NA","NA","524","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","NA","NA","198219","NA","257515","256456","2501","NA","NA","2486","NA","257629","258155","257503","257629","Flanker Task ","70","51132","74","yes","1024"
"94.66666666666667","94.66666666666667","694.9066666666666","694.9066666666666","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","74","0","74","74","0","0","0","0","74","74","74","74","74","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","74","74","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","NA","NA","s","986","NA","114959","NA","NA","986","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","NA","NA","198219","NA","259234","258176","2501","NA","NA","2486","NA","259349","260337","259222","259349","Flanker Task ","71","52118","75","yes","1024"
"94.73684210526316","94.73684210526316","695.1315789473684","695.1315789473684","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","75","0","75","75","0","0","0","0","75","75","75","75","75","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","75","75","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","712","NA","114959","NA","NA","712","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","NA","NA","198219","NA","261421","260360","2501","NA","NA","2486","NA","261536","262249","261408","261536","Flanker Task ","72","52830","76","yes","1024"
"94.8051948051948","94.8051948051948","699.5714285714286","699.5714285714286","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","76","0","76","76","0","0","0","0","76","76","76","76","76","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","76","76","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","1037","NA","114959","NA","NA","1037","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","117476","NA","NA","198219","NA","263328","262270","2501","NA","NA","2486","NA","263443","264482","263316","263443","Flanker Task ","73","53867","77","yes","1024"
"94.87179487179488","94.87179487179488","696.6025641025641","696.6025641025641","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","77","0","77","77","0","0","0","0","77","77","77","77","77","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","77","77","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","NA","NA","s","468","NA","114959","NA","NA","468","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","NA","NA","198219","NA","265560","264502","2501","NA","NA","2486","NA","265675","266145","265547","265674","Flanker Task ","74","54335","78","yes","1024"
"94.9367088607595","94.9367088607595","695.5443037974684","695.5443037974684","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","78","0","78","78","0","0","0","0","78","78","78","78","78","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","78","78","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","613","NA","114959","NA","NA","613","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","117476","NA","NA","198219","NA","267223","266165","2501","NA","NA","2486","NA","267338","267952","267211","267337","Flanker Task ","75","54948","79","yes","1024"
"95","95","695.4125","695.4125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","79","0","79","79","0","0","0","0","79","79","79","79","79","Sat Sep 19 16:35:34 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","79","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","NA","NA","h","685","NA","114959","NA","NA","685","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","NA","NA","198219","NA","269031","267974","2501","NA","NA","2486","NA","269146","269832","269018","269146","Flanker Task ","76","55633","80","yes","1024"
"95.06172839506173","95.06172839506173","697.5679012345679","697.5679012345679","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","80","0","80","80","0","0","0","0","80","80","80","80","80","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","h","NA","s","870","NA","114959","27220","NA","870","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","298112","NA","198219","NA","298156","269853","2501","270890","NA","2486","NA","298271","299143","298144","298271","Flanker Task ","77","56503","81","yes","1024"
"95.1219512195122","95.1219512195122","695.9024390243902","695.9024390243902","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","81","0","81","81","0","0","0","0","81","81","81","81","81","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","h","NA","s","561","NA","114959","27220","NA","561","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","298112","NA","198219","NA","300736","299678","2501","270890","NA","2486","299164","300851","301413","300724","300851","Flanker Task ","78","57064","82","yes","1024"
"95.18072289156626","95.18072289156626","694.0963855421687","694.0963855421687","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","82","0","82","82","0","0","0","0","82","82","82","82","82","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","h","NA","s","546","NA","114959","27220","NA","546","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","117476","298112","NA","198219","NA","302491","301432","2501","270890","NA","2486","299164","302606","303154","302479","302606","Flanker Task ","79","57610","83","yes","1024"
"95.23809523809524","95.23809523809524","691.0238095238095","691.0238095238095","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","83","0","83","83","0","0","0","0","83","83","83","83","83","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","h","NA","s","436","NA","114959","27220","NA","436","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","117476","298112","NA","198219","NA","304233","303174","2501","270890","NA","2486","299164","304347","304785","304221","304347","Flanker Task ","80","58046","84","yes","1024"
"95.29411764705883","95.29411764705883","688.1529411764706","688.1529411764706","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","84","0","84","84","0","0","0","0","84","84","84","84","84","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","h","NA","h","447","NA","114959","27220","NA","447","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","298112","NA","198219","NA","305864","304806","2501","270890","NA","2486","299164","305979","306429","305851","305979","Flanker Task ","81","58493","85","yes","1024"
"95.34883720930233","95.34883720930233","684.7906976744187","684.7906976744187","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","85","0","85","85","0","0","0","0","85","85","85","85","85","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","h","NA","s","399","NA","114959","27220","NA","399","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","298112","NA","198219","NA","307510","306452","2501","270890","NA","2486","299164","307624","308025","307498","307624","Flanker Task ","82","58892","86","yes","1024"
"95.40229885057471","95.40229885057471","683.6666666666666","683.6666666666666","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","86","0","86","86","0","0","0","0","86","86","86","86","86","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","h","NA","s","587","NA","114959","27220","NA","587","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","117476","298112","NA","198219","NA","309106","308046","2501","270890","NA","2486","299164","309221","309810","309093","309221","Flanker Task ","83","59479","87","yes","1024"
"95.45454545454545","95.45454545454545","683.0454545454545","683.0454545454545","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","87","0","87","87","0","0","0","0","87","87","87","87","87","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","h","NA","h","629","NA","114959","27220","NA","629","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","117476","298112","NA","198219","NA","310891","309833","2501","270890","NA","2486","299164","311005","311636","310879","311005","Flanker Task ","84","60108","88","yes","1024"
"95.50561797752809","95.50561797752809","681.4269662921348","681.4269662921348","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","88","0","88","88","0","0","0","0","88","88","88","88","88","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","h","NA","h","539","NA","114959","27220","NA","539","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","298112","NA","198219","NA","313228","312171","2501","270890","NA","2486","311658","313342","313883","313216","313342","Flanker Task ","85","60647","89","yes","1024"
"95.55555555555556","95.55555555555556","679.7444444444444","679.7444444444444","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","89","0","89","89","0","0","0","0","89","89","89","89","89","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","h","NA","s","530","NA","114959","27220","NA","530","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","117476","298112","NA","198219","NA","314963","313904","2501","270890","NA","2486","311658","315077","315609","314950","315077","Flanker Task ","86","61177","90","yes","1024"
"95.6043956043956","95.6043956043956","677.6263736263736","677.6263736263736","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","90","0","90","90","0","0","0","0","90","90","90","90","90","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","h","NA","h","487","NA","114959","27220","NA","487","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","298112","NA","198219","NA","316688","315630","2501","270890","NA","2486","311658","316803","317292","316675","316803","Flanker Task ","87","61664","91","yes","1024"
"95.65217391304348","95.65217391304348","675.7282608695652","675.7282608695652","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","91","0","91","91","0","0","0","0","91","91","91","91","91","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","h","NA","h","503","NA","114959","27220","NA","503","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","117476","298112","NA","198219","NA","318371","317313","2501","270890","NA","2486","311658","318486","318991","318359","318486","Flanker Task ","88","62167","92","yes","1024"
"95.6989247311828","95.6989247311828","674.3548387096774","674.3548387096774","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","92","0","92","92","0","0","0","0","92","92","92","92","92","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","h","NA","s","548","NA","114959","27220","NA","548","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","117476","298112","NA","198219","NA","320068","319011","2501","270890","NA","2486","311658","320183","320733","320056","320183","Flanker Task ","89","62715","93","yes","1024"
"95.74468085106383","95.74468085106383","670.8617021276596","670.8617021276596","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","93","0","93","93","0","0","0","0","93","93","93","93","93","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","h","NA","h","346","NA","114959","27220","NA","346","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","298112","NA","198219","NA","321812","320754","2501","270890","NA","2486","311658","321928","322276","321799","321928","Flanker Task ","90","63061","94","yes","1024"
"95.78947368421052","95.78947368421052","668.7473684210527","668.7473684210527","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","94","0","94","94","0","0","0","0","94","94","94","94","94","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","h","NA","h","470","NA","114959","27220","NA","470","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","117476","298112","NA","198219","NA","323354","322296","2501","270890","NA","2486","311658","323469","323941","323342","323469","Flanker Task ","91","63531","95","yes","1024"
"95.83333333333333","95.83333333333333","666.5104166666666","666.5104166666666","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","95","0","95","95","0","0","0","0","95","95","95","95","95","Sat Sep 19 16:35:34 2020","600","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","79","/Users/kaylaredder/Desktop/mr-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","h","NA","s","454","NA","114959","27220","NA","454","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","117476","298112","NA","198219","NA","325018","323961","2501","270890","NA","2486","311658","325133","325588","325005","325133","Flanker Task ","92","63985","96","yes","1024"
