"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","condition","correct","correct_Instructions1","correct_Keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Faster","count_Finish","count_Fixation","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Keyboard_response","count_Logger","count_Sequence","count_Stimulus","count_experiment","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_Keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_Keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Faster","time_Finish","time_Fixation","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Keyboard_response","time_Logger","time_Sequence","time_Stimulus","time_experiment","title","total_correct","total_response_time","total_responses","width"
"96","96","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","54","54","0","54","54","0","0","0","54","54","54","54","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","54","54","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","504.0","NA","351585","NA","NA","504","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","NA","NA","424989","NA","NA","442833","441813","1762","NA","NA","442933","443438","442832","442933","1760","Flanker Effect Test","53","27875.0","55","1024"
"96","96","506","506","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","55","55","0","55","55","0","0","0","55","55","55","55","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","55","55","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","497.0","NA","351585","NA","NA","497","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","NA","NA","424989","NA","NA","444462","443443","1762","NA","NA","444562","445060","444461","444562","1760","Flanker Effect Test","54","28372.0","56","1024"
"96","96","508","508","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","56","56","0","56","56","0","0","0","56","56","56","56","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","56","56","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","633.0","NA","351585","NA","NA","633","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","446087","445066","1762","NA","NA","446188","446823","446086","446188","1760","Flanker Effect Test","55","29005.0","57","1024"
"96","96","508","508","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","57","57","0","57","57","0","0","0","57","57","57","57","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","57","57","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","516.0","NA","351585","NA","NA","516","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","353348","NA","NA","424989","NA","NA","447853","446828","1762","NA","NA","447953","448470","447851","447953","1760","Flanker Effect Test","56","29521.0","58","1024"
"96","96","509","509","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","58","58","0","58","58","0","0","0","58","58","58","58","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","58","58","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","551.0","NA","351585","NA","NA","551","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","NA","NA","424989","NA","NA","449500","448475","1762","NA","NA","449601","450153","449498","449601","1760","Flanker Effect Test","57","30072.0","59","1024"
"96","96","509","509","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","59","59","0","59","59","0","0","0","59","59","59","59","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","59","59","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","507.0","NA","351585","NA","NA","507","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","NA","NA","424989","NA","NA","451179","450158","1762","NA","NA","451280","451788","451178","451280","1760","Flanker Effect Test","58","30579.0","60","1024"
"96","96","510","510","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","60","60","0","60","60","0","0","0","60","60","60","60","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","60","60","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","535.0","NA","351585","NA","NA","535","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","NA","NA","424989","NA","NA","452814","451793","1762","NA","NA","452915","453451","452812","452915","1760","Flanker Effect Test","59","31114.0","61","1024"
"96","96","512","512","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","61","61","0","61","61","0","0","0","61","61","61","61","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","61","61","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","667.0","NA","351585","NA","NA","667","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","454481","453456","1762","NA","NA","454581","455248","454479","454581","1760","Flanker Effect Test","60","31781.0","62","1024"
"96","96","511","511","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","62","62","0","62","62","0","0","0","62","62","62","62","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","62","62","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","468.0","NA","351585","NA","NA","468","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","456288","455252","1762","NA","NA","456389","456858","456286","456389","1760","Flanker Effect Test","61","32249.0","63","1024"
"96","96","512","512","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","63","63","0","63","63","0","0","0","63","63","63","63","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","63","63","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","576.0","NA","351585","NA","NA","576","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","NA","NA","424989","NA","NA","457886","456862","1762","NA","NA","457987","458564","457884","457987","1760","Flanker Effect Test","62","32825.0","64","1024"
"96","96","513","513","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","64","64","0","64","64","0","0","0","64","64","64","64","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","64","64","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","539.0","NA","351585","NA","NA","539","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","NA","NA","424989","NA","NA","459590","458570","1762","NA","NA","459690","460231","459588","459690","1760","Flanker Effect Test","63","33364.0","65","1024"
"96","96","519","519","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","65","65","0","65","65","0","0","0","65","65","65","65","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","65","65","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","926.0","NA","351585","NA","NA","926","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","NA","NA","424989","NA","NA","461258","460236","1762","NA","NA","461360","462288","461257","461360","1760","Flanker Effect Test","64","34290.0","66","1024"
"97","97","519","519","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","66","66","0","66","66","0","0","0","66","66","66","66","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","66","66","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","499.0","NA","351585","NA","NA","499","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","463319","462294","1762","NA","NA","463420","463920","463318","463420","1760","Flanker Effect Test","65","34789.0","67","1024"
"97","97","520","520","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","67","67","0","67","67","0","0","0","67","67","67","67","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","67","67","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","635.0","NA","351585","NA","NA","635","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","464945","463925","1762","NA","NA","465045","465681","464944","465045","1760","Flanker Effect Test","66","35424.0","68","1024"
"97","97","522","522","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","68","68","0","68","68","0","0","0","68","68","68","68","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","68","68","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","621.0","NA","351585","NA","NA","621","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","353348","NA","NA","424989","NA","NA","466709","465686","1762","NA","NA","466810","467431","466707","466810","1760","Flanker Effect Test","67","36045.0","69","1024"
"97","97","522","522","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","69","69","0","69","69","0","0","0","69","69","69","69","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","69","69","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","524.0","NA","351585","NA","NA","524","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","468463","467437","1762","NA","NA","468563","469088","468461","468563","1760","Flanker Effect Test","68","36569.0","70","1024"
"97","97","522","522","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","70","70","0","70","70","0","0","0","70","70","70","70","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","70","70","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","518.0","NA","351585","NA","NA","518","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","470115","469093","1762","NA","NA","470216","470735","470114","470216","1760","Flanker Effect Test","69","37087.0","71","1024"
"97","97","521","521","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","71","71","0","71","71","0","0","0","71","71","71","71","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","71","71","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","495.0","NA","351585","NA","NA","495","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","471769","470740","1762","NA","NA","471870","472367","471765","471870","1760","Flanker Effect Test","70","37582.0","72","1024"
"97","97","521","521","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","72","72","0","72","72","0","0","0","72","72","72","72","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","72","72","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","487.0","NA","351585","NA","NA","487","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","473397","472373","1762","NA","NA","473498","473986","473395","473498","1760","Flanker Effect Test","71","38069.0","73","1024"
"97","97","520","520","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","73","73","0","73","73","0","0","0","73","73","73","73","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","73","73","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","459.0","NA","351585","NA","NA","459","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","475013","473992","1762","NA","NA","475113","475573","475012","475113","1760","Flanker Effect Test","72","38528.0","74","1024"
"97","97","520","520","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","74","74","0","74","74","0","0","0","74","74","74","74","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","74","74","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","502.0","NA","351585","NA","NA","502","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","NA","NA","424989","NA","NA","476600","475578","1762","NA","NA","476700","477203","476599","476700","1760","Flanker Effect Test","73","39030.0","75","1024"
"97","97","524","524","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","75","75","0","75","75","0","0","0","75","75","75","75","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","75","75","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","861.0","NA","351585","NA","NA","861","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","NA","NA","424989","NA","NA","478231","477208","1762","NA","NA","478332","479196","478230","478332","1760","Flanker Effect Test","74","39891.0","76","1024"
"97","97","525","525","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","76","76","0","76","76","0","0","0","76","76","76","76","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","76","76","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","596.0","NA","351585","NA","NA","596","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","NA","NA","424989","NA","NA","480223","479202","1762","NA","NA","480323","480919","480222","480323","1760","Flanker Effect Test","75","40487.0","77","1024"
"97","97","525","525","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","77","77","0","77","77","0","0","0","77","77","77","77","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","77","77","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","521.0","NA","351585","NA","NA","521","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","NA","NA","424989","NA","NA","481947","480925","1762","NA","NA","482048","482570","481946","482048","1760","Flanker Effect Test","76","41008.0","78","1024"
"97","97","524","524","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","78","78","0","78","78","0","0","0","78","78","78","78","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","78","78","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","NA","NA","s","455.0","NA","351585","NA","NA","455","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","NA","NA","424989","NA","NA","483597","482576","1762","NA","NA","483698","484154","483595","483698","1760","Flanker Effect Test","77","41463.0","79","1024"
"97","97","525","525","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","h","0","0","0","79","79","0","79","79","0","0","0","79","79","79","79","0","Thu Sep 21 13:42:57 2023","1500","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","79","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","NA","NA","h","549.0","NA","351585","NA","NA","549","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","353348","NA","NA","424989","NA","NA","485216","484160","1762","NA","NA","485317","485867","485213","485317","1760","Flanker Effect Test","78","42012.0","80","1024"
"97","97","526","526","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","80","80","0","80","80","0","0","0","80","80","80","80","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","0","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","666.0","NA","351585","86323","NA","666","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","424989","NA","NA","573227","485872","1762","486872","NA","573327","573994","573226","573327","1760","Flanker Effect Test","79","42678.0","81","1024"
"97","97","525","525","#3d3846","legacy","legacy","legacy","incongruent","1","undefined","1","s","0","0","0","81","81","0","81","81","0","0","0","81","81","81","81","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","1","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","431.0","NA","351585","86323","NA","431","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","353348","573196","NA","424989","574000","NA","575521","574500","1762","486872","NA","575622","576054","575519","575622","1760","Flanker Effect Test","80","43109.0","82","1024"
"97","97","524","524","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","82","82","0","82","82","0","0","0","82","82","82","82","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","2","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","431.0","NA","351585","86323","NA","431","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","353348","573196","NA","424989","574000","NA","577083","576059","1762","486872","NA","577184","577617","577081","577184","1760","Flanker Effect Test","81","43540.0","83","1024"
"97","97","523","523","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","83","83","0","83","83","0","0","0","83","83","83","83","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","3","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","453.0","NA","351585","86323","NA","453","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","424989","574000","NA","578642","577620","1762","486872","NA","578743","579197","578640","578743","1760","Flanker Effect Test","82","43993.0","84","1024"
"97","97","522","522","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","h","0","0","0","84","84","0","84","84","0","0","0","84","84","84","84","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","4","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","h","NA","s","s","NA","h","451.0","NA","351585","86323","NA","451","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","353348","573196","NA","424989","574000","NA","580226","579203","1762","486872","NA","580326","580778","580224","580326","1760","Flanker Effect Test","83","44444.0","85","1024"
"97","97","521","521","#3d3846","legacy","legacy","legacy","congruent","1","undefined","1","s","0","0","0","85","85","0","85","85","0","0","0","85","85","85","85","0","Thu Sep 21 13:42:57 2023","600","The main experiment item","False","FlankerEffectTest.osexp","C:\Users\stcka\OneDrive\Sam Docs\Psychology Program\AP Textbooks\Quantitative Methods","False","mono","False","18","no","white","no","yes","768","legacy","5","79","C:/Users/stcka/OneDrive/Sam Docs/Psychology Program/AP Textbooks/Quantitative Methods/SA-subject-2.csv","legacy","Melodramatic Milgram","4.0.5","0","s","NA","s","s","NA","s","440.0","NA","351585","86323","NA","440","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","353348","573196","NA","424989","574000","NA","581811","580784","1762","486872","NA","581912","582353","581810","581912","1760","Flanker Effect Test","84","44884.0","86","1024"
