acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboardresponse,correct_response,count_Block1,count_Block2,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_block3,count_errorFeedback,count_experiment,count_faster,count_getting_started,count_keyboardresponse,count_logger,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboardresponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboardresponse,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_block3,time_errorFeedback,time_experiment,time_faster,time_getting_started,time_keyboardresponse,time_logger,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.10344828,93.10344828,421.7241379,421.7241379,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,28,28,0,0,0,28,28,0,28,0,28,NA,28,28,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,28,28,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,333,NA,11609,NA,NA,333,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,15659,NA,NA,64211,63102,4050,NA,NA,64209,64317,NA,57223,4047,NA,NA,64317,64651,NA,Lab 2.1 Test Flanker Task,27,12230,29,yes,1024
93.33333333,93.33333333,420.8666667,420.8666667,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,29,29,0,0,0,29,29,0,29,0,29,NA,29,29,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,29,29,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,396,NA,11609,NA,NA,396,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,65853,64729,4050,NA,NA,65851,65958,NA,57223,4047,NA,NA,65959,66356,NA,Lab 2.1 Test Flanker Task,28,12626,30,yes,1024
90.32258065,90.32258065,419.7096774,419.7096774,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,30,30,0,0,0,30,30,0,30,0,30,NA,30,30,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,30,30,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,385,NA,11609,NA,NA,385,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,67538,66428,4050,NA,NA,67535,67643,NA,57223,4047,NA,NA,67643,68029,NA,Lab 2.1 Test Flanker Task,28,13011,31,yes,1024
87.5,87.5,420.53125,420.53125,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,31,31,0,0,0,31,31,0,31,0,31,NA,31,31,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,31,31,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,446,NA,11609,NA,NA,446,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,15659,NA,NA,69699,68587,4050,NA,NA,69697,69805,NA,68082,4047,NA,NA,69805,70252,NA,Lab 2.1 Test Flanker Task,28,13457,32,yes,1024
87.87878788,87.87878788,424.6969697,424.6969697,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,32,32,0,0,0,32,32,0,32,0,32,NA,32,32,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,32,32,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,558,NA,11609,NA,NA,558,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,15659,NA,NA,71918,70809,4050,NA,NA,71916,72023,NA,70304,4047,NA,NA,72023,72581,NA,Lab 2.1 Test Flanker Task,29,14015,33,yes,1024
88.23529412,88.23529412,423.7352941,423.7352941,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,33,33,0,0,0,33,33,0,33,0,33,NA,33,33,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,33,33,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,392,NA,11609,NA,NA,392,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,73717,72604,4050,NA,NA,73715,73822,NA,70304,4047,NA,NA,73823,74215,NA,Lab 2.1 Test Flanker Task,30,14407,34,yes,1024
88.57142857,88.57142857,422.8857143,422.8857143,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,34,34,0,0,0,34,34,0,34,0,34,NA,34,34,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,34,34,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,394,NA,11609,NA,NA,394,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,75395,74269,4050,NA,NA,75391,75500,NA,70304,4047,NA,NA,75500,75896,NA,Lab 2.1 Test Flanker Task,31,14801,35,yes,1024
86.11111111,86.11111111,421.7777778,421.7777778,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,35,35,0,0,0,35,35,0,35,0,35,NA,35,35,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,35,35,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,383,NA,11609,NA,NA,383,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,15659,NA,NA,77075,75952,4050,NA,NA,77073,77180,NA,70304,4047,NA,NA,77180,77563,NA,Lab 2.1 Test Flanker Task,31,15184,36,yes,1024
86.48648649,86.48648649,422.3243243,422.3243243,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,36,36,0,0,0,36,36,0,36,0,36,NA,36,36,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,36,36,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,442,NA,11609,NA,NA,442,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,15659,NA,NA,79208,78096,4050,NA,NA,79206,79314,NA,77591,4047,NA,NA,79314,79757,NA,Lab 2.1 Test Flanker Task,32,15626,37,yes,1024
86.84210526,86.84210526,422.0263158,422.0263158,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,37,37,0,0,0,37,37,0,37,0,37,NA,37,37,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,37,37,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,411,NA,11609,NA,NA,411,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,15659,NA,NA,80952,79817,4050,NA,NA,80950,81058,NA,77591,4047,NA,NA,81059,81470,NA,Lab 2.1 Test Flanker Task,33,16037,38,yes,1024
87.17948718,87.17948718,420.4102564,420.4102564,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,38,38,0,0,0,38,38,0,38,0,38,NA,38,38,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,38,38,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,359,NA,11609,NA,NA,359,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,15659,NA,NA,82654,81529,4050,NA,NA,82651,82755,NA,77591,4047,NA,NA,82755,83114,NA,Lab 2.1 Test Flanker Task,34,16396,39,yes,1024
87.5,87.5,423.425,423.425,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,39,39,0,0,0,39,39,0,39,0,39,NA,39,39,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,39,39,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,541,NA,11609,NA,NA,541,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,84280,83173,4050,NA,NA,84277,84386,NA,77591,4047,NA,NA,84386,84928,NA,Lab 2.1 Test Flanker Task,35,16937,40,yes,1024
87.80487805,87.80487805,421.2682927,421.2682927,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,40,40,0,0,0,40,40,0,40,0,40,NA,40,40,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,40,40,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,335,NA,11609,NA,NA,335,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,15659,NA,NA,86062,84984,4050,NA,NA,86060,86168,NA,77591,4047,NA,NA,86168,86503,NA,Lab 2.1 Test Flanker Task,36,17272,41,yes,1024
88.0952381,88.0952381,419.8095238,419.8095238,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,41,41,0,0,0,41,41,0,41,0,41,NA,41,41,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,41,41,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,360,NA,11609,NA,NA,360,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,87667,86537,4050,NA,NA,87665,87768,NA,77591,4047,NA,NA,87768,88129,NA,Lab 2.1 Test Flanker Task,37,17632,42,yes,1024
86.04651163,86.04651163,418.0232558,418.0232558,#000000,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,0,0,42,42,0,0,0,42,42,0,42,0,42,NA,42,42,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,42,42,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,343,NA,11609,NA,NA,343,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,89287,88174,4050,NA,NA,89284,89392,NA,77591,4047,NA,NA,89392,89736,NA,Lab 2.1 Test Flanker Task,37,17975,43,yes,1024
86.36363636,86.36363636,416.4545455,416.4545455,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,43,43,0,0,0,43,43,0,43,0,43,NA,43,43,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,43,43,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,349,NA,11609,NA,NA,349,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,15659,NA,NA,91413,90290,4050,NA,NA,91411,91518,NA,89784,4047,NA,NA,91518,91867,NA,Lab 2.1 Test Flanker Task,38,18324,44,yes,1024
86.66666667,86.66666667,415.2444444,415.2444444,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,44,44,0,0,0,44,44,0,44,0,44,NA,44,44,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,44,44,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,362,NA,11609,NA,NA,362,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,93036,91918,4050,NA,NA,93034,93141,NA,89784,4047,NA,NA,93141,93503,NA,Lab 2.1 Test Flanker Task,39,18686,45,yes,1024
84.7826087,84.7826087,414.2391304,414.2391304,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,45,45,0,0,0,45,45,0,45,0,45,NA,45,45,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,45,45,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,369,NA,11609,NA,NA,369,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,15659,NA,NA,94683,93558,4050,NA,NA,94681,94784,NA,89784,4047,NA,NA,94784,95154,NA,Lab 2.1 Test Flanker Task,39,19055,46,yes,1024
85.10638298,85.10638298,413.8297872,413.8297872,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,46,46,0,0,0,46,46,0,46,0,46,NA,46,46,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,46,46,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,395,NA,11609,NA,NA,395,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,15659,NA,NA,96819,95705,4050,NA,NA,96817,96924,NA,95199,4047,NA,NA,96924,97320,NA,Lab 2.1 Test Flanker Task,40,19450,47,yes,1024
83.33333333,83.33333333,412.3333333,412.3333333,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,47,47,0,0,0,47,47,0,47,0,47,NA,47,47,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,47,47,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,342,NA,11609,NA,NA,342,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,15659,NA,NA,98470,97362,4050,NA,NA,98468,98571,NA,95199,4047,NA,NA,98571,98914,NA,Lab 2.1 Test Flanker Task,40,19792,48,yes,1024
83.67346939,83.67346939,413.1836735,413.1836735,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,48,48,0,0,0,48,48,0,48,0,48,NA,48,48,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,48,48,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,454,NA,11609,NA,NA,454,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,15659,NA,NA,100528,99449,4050,NA,NA,100525,100629,NA,98943,4047,NA,NA,100629,101084,NA,Lab 2.1 Test Flanker Task,41,20246,49,yes,1024
84,84,411.1,411.1,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,49,49,0,0,0,49,49,0,49,0,49,NA,49,49,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,49,49,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,309,NA,11609,NA,NA,309,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,15659,NA,NA,102218,101103,4050,NA,NA,102216,102323,NA,98943,4047,NA,NA,102323,102632,NA,Lab 2.1 Test Flanker Task,42,20555,50,yes,1024
82.35294118,82.35294118,410.4117647,410.4117647,#000000,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,50,50,0,0,0,50,50,0,50,0,50,NA,50,50,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,50,50,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,376,NA,11609,NA,NA,376,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,15659,NA,NA,103810,102700,4050,NA,NA,103808,103915,NA,98943,4047,NA,NA,103915,104293,NA,Lab 2.1 Test Flanker Task,42,20931,51,yes,1024
82.69230769,82.69230769,409.8076923,409.8076923,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,51,51,0,0,0,51,51,0,51,0,51,NA,51,51,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,51,51,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,379,NA,11609,NA,NA,379,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,15659,NA,NA,105972,104860,4050,NA,NA,105970,106077,NA,104355,4047,NA,NA,106077,106457,NA,Lab 2.1 Test Flanker Task,43,21310,52,yes,1024
83.01886792,83.01886792,408.6415094,408.6415094,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,52,52,0,0,0,52,52,0,52,0,52,NA,52,52,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,52,52,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,348,NA,11609,NA,NA,348,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,15659,NA,NA,107619,106501,4050,NA,NA,107618,107724,NA,104355,4047,NA,NA,107724,108073,NA,Lab 2.1 Test Flanker Task,44,21658,53,yes,1024
83.33333333,83.33333333,408.9814815,408.9814815,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,53,53,0,0,0,53,53,0,53,0,53,NA,53,53,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,53,53,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,427,NA,11609,NA,NA,427,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,109238,108119,4050,NA,NA,109235,109342,NA,104355,4047,NA,NA,109342,109770,NA,Lab 2.1 Test Flanker Task,45,22085,54,yes,1024
83.63636364,83.63636364,408.5272727,408.5272727,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,54,54,0,0,0,54,54,0,54,0,54,NA,54,54,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,54,54,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,384,NA,11609,NA,NA,384,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,15659,NA,NA,110923,109817,4050,NA,NA,110921,111028,NA,104355,4047,NA,NA,111028,111413,NA,Lab 2.1 Test Flanker Task,46,22469,55,yes,1024
83.92857143,83.92857143,408.5535714,408.5535714,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,55,55,0,0,0,55,55,0,55,0,55,NA,55,55,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,55,55,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,410,NA,11609,NA,NA,410,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,15659,NA,NA,112689,111577,4050,NA,NA,112686,112794,NA,104355,4047,NA,NA,112795,113208,NA,Lab 2.1 Test Flanker Task,47,22879,56,yes,1024
84.21052632,84.21052632,409.8596491,409.8596491,#000000,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,56,56,0,0,0,56,56,0,56,0,56,NA,56,56,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,56,56,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,h,NA,NA,s,483,NA,11609,NA,NA,483,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,15659,NA,NA,114395,113267,4050,NA,NA,114393,114499,NA,104355,4047,NA,NA,114500,114984,NA,Lab 2.1 Test Flanker Task,48,23362,57,yes,1024
84.48275862,84.48275862,408.6206897,408.6206897,#000000,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,57,57,0,0,0,57,57,0,57,0,57,NA,57,57,NA,9/25/2021 17:51,1500,The main experiment item,yes,Lab21TestFlankerTask.osexp,C:\Users\mmcel\OneDrive\GRAD SCHOOL\fall 2021\Advanced Quant,no,mono,no,18,no,#ffffff,no,yes,768,legacy,57,57,C:/Users/mmcel/OneDrive/GRAD SCHOOL/fall 2021/Advanced Quant/MM-Subject-1.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,h,NA,NA,h,338,NA,11609,NA,NA,338,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,15659,NA,NA,116148,115030,4050,NA,NA,116145,116252,NA,104355,4047,NA,NA,116252,116591,NA,Lab 2.1 Test Flanker Task,49,23700,58,yes,1024
