"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructons3","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructons3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructons3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructons3","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.66666666666667","91.66666666666667","544.5166666666667","544.5166666666667","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","59","59","0","59","0","59","0","0","0","59","59","59","59","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","59","59","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","507","NA","51055","NA","NA","507","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","52599","NA","NA","154669","129531","1540","NA","NA","155722","1543","NA","NA","155823","156331","155721","155823","Flanker Task","55","32671","60","yes","1024"
"91.80327868852459","91.80327868852459","544.8032786885246","544.8032786885246","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","60","60","0","60","0","60","0","0","0","60","60","60","60","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","60","60","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","562","NA","51055","NA","NA","562","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","52599","NA","NA","156334","129531","1540","NA","NA","157387","1543","NA","NA","157488","158051","157386","157488","Flanker Task","56","33233","61","yes","1024"
"91.93548387096774","91.93548387096774","546.4032258064516","546.4032258064516","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","61","61","0","61","0","61","0","0","0","61","61","61","61","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","61","61","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","NA","NA","h","644","NA","51055","NA","NA","644","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","52599","NA","NA","158054","129531","1540","NA","NA","159106","1543","NA","NA","159207","159852","159105","159207","Flanker Task","57","33877","62","yes","1024"
"92.06349206349206","92.06349206349206","547.6666666666666","547.6666666666666","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","62","62","0","62","0","62","0","0","0","62","62","62","62","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","62","62","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","NA","NA","h","626","NA","51055","NA","NA","626","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","52599","NA","NA","159855","129531","1540","NA","NA","160908","1543","NA","NA","161009","161636","160907","161009","Flanker Task","58","34503","63","yes","1024"
"92.1875","92.1875","548.25","548.25","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","63","63","0","63","0","63","0","0","0","63","63","63","63","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","63","63","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","585","NA","51055","NA","NA","585","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","52599","NA","NA","161639","129531","1540","NA","NA","162692","1543","NA","NA","162793","163379","162690","162793","Flanker Task","59","35088","64","yes","1024"
"92.3076923076923","92.3076923076923","551.6769230769231","551.6769230769231","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","64","64","0","64","0","64","0","0","0","64","64","64","64","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","64","64","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","771","NA","51055","NA","NA","771","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","52599","NA","NA","163382","129531","1540","NA","NA","164435","1543","NA","NA","164536","165308","164433","164536","Flanker Task","60","35859","65","yes","1024"
"92.42424242424242","92.42424242424242","553.1363636363636","553.1363636363636","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","65","65","0","65","0","65","0","0","0","65","65","65","65","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","65","65","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","648","NA","51055","NA","NA","648","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","52599","NA","NA","165311","129531","1540","NA","NA","166375","1543","NA","NA","166476","167124","166373","166476","Flanker Task","61","36507","66","yes","1024"
"92.53731343283582","92.53731343283582","555.0597014925373","555.0597014925373","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","66","66","0","66","0","66","0","0","0","66","66","66","66","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","66","66","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","NA","NA","h","682","NA","51055","NA","NA","682","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","52599","NA","NA","167127","129531","1540","NA","NA","168181","1543","NA","NA","168282","168964","168179","168282","Flanker Task","62","37189","67","yes","1024"
"92.6470588235294","92.6470588235294","554.4411764705883","554.4411764705883","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","67","67","0","67","0","67","0","0","0","67","67","67","67","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","67","67","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","NA","NA","h","513","NA","51055","NA","NA","513","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","52599","NA","NA","168968","129531","1540","NA","NA","170021","1543","NA","NA","170122","170636","170019","170122","Flanker Task","63","37702","68","yes","1024"
"92.7536231884058","92.7536231884058","555.7101449275362","555.7101449275362","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","68","68","0","68","0","68","0","0","0","68","68","68","68","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","68","68","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","NA","NA","h","642","NA","51055","NA","NA","642","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","52599","NA","NA","170639","129531","1540","NA","NA","171693","1543","NA","NA","171794","172437","171691","171794","Flanker Task","64","38344","69","yes","1024"
"92.85714285714286","92.85714285714286","556.5","556.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","69","69","0","69","0","69","0","0","0","69","69","69","69","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","69","69","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","611","NA","51055","NA","NA","611","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","52599","NA","NA","172449","129531","1540","NA","NA","173516","1543","NA","NA","173617","174229","173514","173617","Flanker Task","65","38955","70","yes","1024"
"92.95774647887323","92.95774647887323","556.7042253521126","556.7042253521126","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","70","70","0","70","0","70","0","0","0","70","70","70","70","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","70","70","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","571","NA","51055","NA","NA","571","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","52599","NA","NA","174232","129531","1540","NA","NA","175308","1543","NA","NA","175409","175981","175306","175409","Flanker Task","66","39526","71","yes","1024"
"93.05555555555556","93.05555555555556","561.2361111111111","561.2361111111111","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","71","71","0","71","0","71","0","0","0","71","71","71","71","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","71","71","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","NA","NA","h","883","NA","51055","NA","NA","883","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","52599","NA","NA","175984","129531","1540","NA","NA","177037","1543","NA","NA","177138","178022","177036","177138","Flanker Task","67","40409","72","yes","1024"
"93.15068493150685","93.15068493150685","562.5205479452055","562.5205479452055","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","72","72","0","72","0","72","0","0","0","72","72","72","72","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","72","72","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","655","NA","51055","NA","NA","655","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","52599","NA","NA","178025","129531","1540","NA","NA","179080","1543","NA","NA","179181","179837","179079","179181","Flanker Task","68","41064","73","yes","1024"
"93.24324324324324","93.24324324324324","561.2297297297297","561.2297297297297","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","73","73","0","73","0","73","0","0","0","73","73","73","73","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","73","73","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","467","NA","51055","NA","NA","467","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","52599","NA","NA","179840","129531","1540","NA","NA","180893","1543","NA","NA","180994","181462","180892","180994","Flanker Task","69","41531","74","yes","1024"
"93.33333333333333","93.33333333333333","559.96","559.96","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","74","74","0","74","0","74","0","0","0","74","74","74","74","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","74","74","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","466","NA","51055","NA","NA","466","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","52599","NA","NA","181465","129531","1540","NA","NA","182518","1543","NA","NA","182619","183086","182516","182619","Flanker Task","70","41997","75","yes","1024"
"93.42105263157895","93.42105263157895","559.0394736842105","559.0394736842105","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","75","75","0","75","0","75","0","0","0","75","75","75","75","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","75","75","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","490","NA","51055","NA","NA","490","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","52599","NA","NA","183089","129531","1540","NA","NA","184142","1543","NA","NA","184243","184734","184140","184243","Flanker Task","71","42487","76","yes","1024"
"93.50649350649351","93.50649350649351","558.4675324675325","558.4675324675325","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","76","76","0","76","0","76","0","0","0","76","76","76","76","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","76","76","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","NA","NA","h","515","NA","51055","NA","NA","515","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","52599","NA","NA","184737","129531","1540","NA","NA","185790","1543","NA","NA","185891","186407","185788","185891","Flanker Task","72","43002","77","yes","1024"
"93.58974358974359","93.58974358974359","559.0128205128206","559.0128205128206","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","77","77","0","77","0","77","0","0","0","77","77","77","77","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","77","77","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","NA","NA","h","601","NA","51055","NA","NA","601","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","52599","NA","NA","186410","129531","1540","NA","NA","187463","1543","NA","NA","187564","188166","187461","187564","Flanker Task","73","43603","78","yes","1024"
"93.67088607594937","93.67088607594937","558.9493670886076","558.9493670886076","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","78","78","0","78","0","78","0","0","0","78","78","78","78","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","78","78","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","NA","NA","h","554","NA","51055","NA","NA","554","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","52599","NA","NA","188170","129531","1540","NA","NA","189223","1543","NA","NA","189324","189879","189222","189324","Flanker Task","74","44157","79","yes","1024"
"93.75","93.75","559.975","559.975","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","79","79","0","79","0","79","0","0","0","79","79","79","79","Sun Sep 26 20:12:06 2021","1500","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","79","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","NA","NA","s","641","NA","51055","NA","NA","641","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","52599","NA","NA","189882","129531","1540","NA","NA","190936","1543","NA","NA","191037","191679","190934","191037","Flanker Task","75","44798","80","yes","1024"
"93.82716049382717","93.82716049382717","562.9506172839506","562.9506172839506","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","80","80","0","80","0","80","0","0","0","80","80","80","80","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","0","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","h","NA","s","801","NA","51055","66629","NA","801","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","52599","259335","NA","191683","129531","1540","NA","NA","259376","1543","192705","NA","259477","260279","259375","259477","Flanker Task","76","45599","81","yes","1024"
"93.90243902439025","93.90243902439025","561.5","561.5","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","81","81","0","81","0","81","0","0","0","81","81","81","81","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","1","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","h","NA","h","444","NA","51055","66629","NA","444","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","52599","259335","NA","260784","129531","1540","260283","NA","261837","1543","192705","NA","261938","262383","261836","261938","Flanker Task","77","46043","82","yes","1024"
"93.97590361445783","93.97590361445783","559.9759036144578","559.9759036144578","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","82","82","0","82","0","82","0","0","0","82","82","82","82","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","2","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","h","NA","h","435","NA","51055","66629","NA","435","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","52599","259335","NA","262386","129531","1540","260283","NA","263439","1543","192705","NA","263540","263976","263437","263540","Flanker Task","78","46478","83","yes","1024"
"94.04761904761905","94.04761904761905","558.25","558.25","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","83","83","0","83","0","83","0","0","0","83","83","83","83","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","3","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","h","NA","s","415","NA","51055","66629","NA","415","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","52599","259335","NA","263980","129531","1540","260283","NA","265034","1543","192705","NA","265135","265552","265032","265135","Flanker Task","79","46893","84","yes","1024"
"94.11764705882354","94.11764705882354","556.4","556.4","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","84","84","0","84","0","84","0","0","0","84","84","84","84","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","4","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","h","NA","s","401","NA","51055","66629","NA","401","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","52599","259335","NA","265555","129531","1540","260283","NA","266608","1543","192705","NA","266709","267112","266606","266709","Flanker Task","80","47294","85","yes","1024"
"94.18604651162791","94.18604651162791","555.1162790697674","555.1162790697674","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","85","85","0","85","0","85","0","0","0","85","85","85","85","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","5","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","h","NA","h","446","NA","51055","66629","NA","446","2","legacy","1024","2","48000","-16","experiment","HHHHH","4","even","52599","259335","NA","267115","129531","1540","260283","NA","268180","1543","192705","NA","268281","268728","268178","268281","Flanker Task","81","47740","86","yes","1024"
"93.10344827586206","93.10344827586206","554.0919540229885","554.0919540229885","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","86","86","0","86","0","86","0","0","0","86","86","86","86","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","6","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","h","NA","s","466","NA","51055","66629","NA","466","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","52599","259335","NA","268731","129531","1540","260283","NA","269784","1543","192705","NA","269885","270352","269783","269885","Flanker Task","81","48206","87","yes","1024"
"93.18181818181819","93.18181818181819","552.3977272727273","552.3977272727273","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","87","87","0","87","0","87","0","0","0","87","87","87","87","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","7","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","h","NA","s","h","NA","h","405","NA","51055","66629","NA","405","2","legacy","1024","2","48000","-16","experiment","SSHSS","4","even","52599","259335","NA","270856","270355","1540","260283","NA","271909","1543","192705","NA","272010","272416","271907","272010","Flanker Task","82","48611","88","yes","1024"
"93.25842696629213","93.25842696629213","551.8651685393259","551.8651685393259","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","88","88","0","88","0","88","0","0","0","88","88","88","88","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","8","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","h","NA","s","505","NA","51055","66629","NA","505","2","legacy","1024","2","48000","-16","experiment","HHSHH","4","even","52599","259335","NA","272419","270355","1540","260283","NA","273474","1543","192705","NA","273575","274081","273472","273575","Flanker Task","83","49116","89","yes","1024"
"93.33333333333333","93.33333333333333","550.3222222222222","550.3222222222222","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","89","89","0","89","0","89","0","0","0","89","89","89","89","Sun Sep 26 20:12:06 2021","600","The main experiment item","yes","SR-FlankerTask.osexp","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2","no","mono","no","18","no","white","no","no","768","legacy","9","79","C:/Users/Simon M. Rook/Documents/School/1Tarleton/Classes/Adv Quant/Lab 2/flanker-data/sr-subject-4.csv","legacy","Lentiform Loewenfeld","3.3.10","0","s","NA","s","h","NA","s","413","NA","51055","66629","NA","413","2","legacy","1024","2","48000","-16","experiment","SSSSS","4","even","52599","259335","NA","274084","270355","1540","260283","NA","275136","1543","192705","NA","275243","275657","275135","275243","Flanker Task","84","49529","90","yes","1024"
