acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,condition,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_fixation,count_getting_started,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_new_sketchpad,count_sequence,count_stimulus,count_welcome,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,response_time_welcome,response_welcome,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_fixation,time_getting_started,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_new_sketchpad,time_sequence,time_stimulus,time_welcome,title,total_correct,total_response_time,total_responses,width
100,100,619,619,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,34,0,0,0,34,0,34,34,NA,0,0,0,34,34,0,34,34,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,34,34,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,624,19897,NA,NA,624,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,83796,23526,NA,NA,NA,3623,NA,84886,NA,3628,NA,NA,84988,85613,NA,84884,84988,NA,Flanker Task ,35,21675,35,1024
100,100,628,628,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,35,0,0,0,35,0,35,35,NA,0,0,0,35,35,0,35,35,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,35,35,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,934,19897,NA,NA,934,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,85617,23526,NA,NA,NA,3623,NA,86691,NA,3628,NA,NA,86793,87727,NA,86689,86792,NA,Flanker Task ,36,22609,36,1024
100,100,625,625,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,36,0,0,0,36,0,36,36,NA,0,0,0,36,36,0,36,36,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,36,36,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,534,19897,NA,NA,534,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,87733,23526,NA,NA,NA,3623,NA,88802,NA,3628,NA,NA,88904,89440,NA,88800,88903,NA,Flanker Task ,37,23143,37,1024
100,100,622,622,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,37,0,0,0,37,0,37,37,NA,0,0,0,37,37,0,37,37,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,37,37,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,503,19897,NA,NA,503,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,89443,23526,NA,NA,NA,3623,NA,90523,NA,3628,NA,NA,90625,91129,NA,90521,90624,NA,Flanker Task ,38,23646,38,1024
100,100,618,618,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,38,0,0,0,38,0,38,38,NA,0,0,0,38,38,0,38,38,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,38,38,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,494,19897,NA,NA,494,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,91133,23526,NA,NA,NA,3623,NA,92225,NA,3628,NA,NA,92327,92822,NA,92223,92327,NA,Flanker Task ,39,24140,39,1024
100,100,615,615,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,39,0,0,0,39,0,39,39,NA,0,0,0,39,39,0,39,39,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,39,39,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,488,19897,NA,NA,488,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,92825,23526,NA,NA,NA,3623,NA,93903,NA,3628,NA,NA,94005,94494,NA,93901,94005,NA,Flanker Task ,40,24628,40,1024
100,100,616,616,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,40,0,0,0,40,0,40,40,NA,0,0,0,40,40,0,40,40,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,40,40,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,643,19897,NA,NA,643,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,94498,23526,NA,NA,NA,3623,NA,95577,NA,3628,NA,NA,95679,96323,NA,95575,95679,NA,Flanker Task ,41,25271,41,1024
100,100,612,612,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,41,0,0,0,41,0,41,41,NA,0,0,0,41,41,0,41,41,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,41,41,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,444,19897,NA,NA,444,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,96329,23526,NA,NA,NA,3623,NA,97403,NA,3628,NA,NA,97505,97950,NA,97401,97504,NA,Flanker Task ,42,25715,42,1024
100,100,610,610,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,42,0,0,0,42,0,42,42,NA,0,0,0,42,42,0,42,42,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,42,42,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,545,19897,NA,NA,545,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,97956,23526,NA,NA,NA,3623,NA,99041,NA,3628,NA,NA,99143,99690,NA,99038,99143,NA,Flanker Task ,43,26260,43,1024
100,100,613,613,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,43,0,0,0,43,0,43,43,NA,0,0,0,43,43,0,43,43,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,43,43,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,752,19897,NA,NA,752,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,99693,23526,NA,NA,NA,3623,NA,100784,NA,3628,NA,NA,100886,101639,NA,100783,100886,NA,Flanker Task ,44,27012,44,1024
100,100,610,610,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,44,0,0,0,44,0,44,44,NA,0,0,0,44,44,0,44,44,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,44,44,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,474,19897,NA,NA,474,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,101643,23526,NA,NA,NA,3623,NA,102729,NA,3628,NA,NA,102832,103307,NA,102727,102832,NA,Flanker Task ,45,27486,45,1024
100,100,609,609,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,45,0,0,0,45,0,45,45,NA,0,0,0,45,45,0,45,45,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,45,45,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,531,19897,NA,NA,531,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,103312,23526,NA,NA,NA,3623,NA,104390,NA,3628,NA,NA,104492,105024,NA,104388,104492,NA,Flanker Task ,46,28017,46,1024
100,100,606,606,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,46,0,0,0,46,0,46,46,NA,0,0,0,46,46,0,46,46,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,46,46,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,486,19897,NA,NA,486,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,105028,23526,NA,NA,NA,3623,NA,106108,NA,3628,NA,NA,106210,106697,NA,106106,106210,NA,Flanker Task ,47,28503,47,1024
100,100,604,604,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,47,0,0,0,47,0,47,47,NA,0,0,0,47,47,0,47,47,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,47,47,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,502,19897,NA,NA,502,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,106701,23526,NA,NA,NA,3623,NA,107794,NA,3628,NA,NA,107896,108399,NA,107793,107896,NA,Flanker Task ,48,29005,48,1024
100,100,601,601,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,48,0,0,0,48,0,48,48,NA,0,0,0,48,48,0,48,48,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,48,48,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,460,19897,NA,NA,460,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,108402,23526,NA,NA,NA,3623,NA,109487,NA,3628,NA,NA,109589,110050,NA,109485,109588,NA,Flanker Task ,49,29465,49,1024
100,100,598,598,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,49,0,0,0,49,0,49,49,NA,0,0,0,49,49,0,49,49,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,49,49,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,436,19897,NA,NA,436,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,110053,23526,NA,NA,NA,3623,NA,111134,NA,3628,NA,NA,111237,111674,NA,111132,111237,NA,Flanker Task ,50,29901,50,1024
100,100,597,597,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,50,0,0,0,50,0,50,50,NA,0,0,0,50,50,0,50,50,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,50,50,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,547,19897,NA,NA,547,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,111678,23526,NA,NA,NA,3623,NA,112759,NA,3628,NA,NA,112861,113409,NA,112757,112860,NA,Flanker Task ,51,30448,51,1024
100,100,595,595,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,51,0,0,0,51,0,51,51,NA,0,0,0,51,51,0,51,51,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,51,51,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,509,19897,NA,NA,509,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,113413,23526,NA,NA,NA,3623,NA,114505,NA,3628,NA,NA,114607,115117,NA,114502,114607,NA,Flanker Task ,52,30957,52,1024
100,100,593,593,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,52,0,0,0,52,0,52,52,NA,0,0,0,52,52,0,52,52,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,52,52,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,473,19897,NA,NA,473,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,115121,23526,NA,NA,NA,3623,NA,116213,NA,3628,NA,NA,116315,116790,NA,116211,116315,NA,Flanker Task ,53,31430,53,1024
100,100,591,591,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,53,0,0,0,53,0,53,53,NA,0,0,0,53,53,0,53,53,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,53,53,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,488,19897,NA,NA,488,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,116796,23526,NA,NA,NA,3623,NA,117879,NA,3628,NA,NA,117981,118470,NA,117876,117981,NA,Flanker Task ,54,31918,54,1024
100,100,590,590,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,54,0,0,0,54,0,54,54,NA,0,0,0,54,54,0,54,54,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,54,54,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,548,19897,NA,NA,548,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,118474,23526,NA,NA,NA,3623,NA,119562,NA,3628,NA,NA,119664,120213,NA,119560,119664,NA,Flanker Task ,55,32466,55,1024
100,100,587,587,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,55,0,0,0,55,0,55,55,NA,0,0,0,55,55,0,55,55,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,55,55,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,411,19897,NA,NA,411,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,120216,23526,NA,NA,NA,3623,NA,121307,NA,3628,NA,NA,121409,121822,NA,121305,121408,NA,Flanker Task ,56,32877,56,1024
100,100,584,584,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,56,0,0,0,56,0,56,56,NA,0,0,0,56,56,0,56,56,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,56,56,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,435,19897,NA,NA,435,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,121826,23526,NA,NA,NA,3623,NA,122925,NA,3628,NA,NA,123027,123463,NA,122924,123026,NA,Flanker Task ,57,33312,57,1024
100,100,582,582,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,57,0,0,0,57,0,57,57,NA,0,0,0,57,57,0,57,57,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,57,57,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,455,19897,NA,NA,455,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,123468,23526,NA,NA,NA,3623,NA,124556,NA,3628,NA,NA,124658,125115,NA,124553,124658,NA,Flanker Task ,58,33767,58,1024
100,100,580,580,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,58,0,0,0,58,0,58,58,NA,0,0,0,58,58,0,58,58,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,58,58,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,460,19897,NA,NA,460,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,125119,23526,NA,NA,NA,3623,NA,126197,NA,3628,NA,NA,126299,126760,NA,126195,126299,NA,Flanker Task ,59,34227,59,1024
100,100,578,578,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,59,0,0,0,59,0,59,59,NA,0,0,0,59,59,0,59,59,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,59,59,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,480,19897,NA,NA,480,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,126764,23526,NA,NA,NA,3623,NA,127843,NA,3628,NA,NA,127946,128428,NA,127841,127946,NA,Flanker Task ,60,34707,60,1024
100,100,577,577,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,60,0,0,0,60,0,60,60,NA,0,0,0,60,60,0,60,60,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,60,60,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,494,19897,NA,NA,494,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,128431,23526,NA,NA,NA,3623,NA,129520,NA,3628,NA,NA,129622,130117,NA,129517,129622,NA,Flanker Task ,61,35201,61,1024
100,100,574,574,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,s,61,0,0,0,61,0,61,61,NA,0,0,0,61,61,0,61,61,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,61,61,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,429,19897,NA,NA,429,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,130121,23526,NA,NA,NA,3623,NA,131206,NA,3628,NA,NA,131308,131738,NA,131203,131308,NA,Flanker Task ,62,35630,62,1024
100,100,573,573,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,62,0,0,0,62,0,62,62,NA,0,0,0,62,62,0,62,62,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,62,62,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,485,19897,NA,NA,485,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,131742,23526,NA,NA,NA,3623,NA,132833,NA,3628,NA,NA,132935,133422,NA,132831,132935,NA,Flanker Task ,63,36115,63,1024
100,100,571,571,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,63,0,0,0,63,0,63,63,NA,0,0,0,63,63,0,63,63,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,63,63,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,485,19897,NA,NA,485,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,133427,23526,NA,NA,NA,3623,NA,134505,NA,3628,NA,NA,134607,135094,NA,134503,134606,NA,Flanker Task ,64,36600,64,1024
100,100,570,570,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,64,0,0,0,64,0,64,64,NA,0,0,0,64,64,0,64,64,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,64,64,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,451,19897,NA,NA,451,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,135097,23526,NA,NA,NA,3623,NA,136177,NA,3628,NA,NA,136279,136731,NA,136175,136279,NA,Flanker Task ,65,37051,65,1024
100,100,571,571,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,65,0,0,0,65,0,65,65,NA,0,0,0,65,65,0,65,65,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,65,65,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,671,19897,NA,NA,671,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,136735,23526,NA,NA,NA,3623,NA,137840,NA,3628,NA,NA,137942,138614,NA,137838,137942,NA,Flanker Task ,66,37722,66,1024
100,100,570,570,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,66,0,0,0,66,0,66,66,NA,0,0,0,66,66,0,66,66,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,66,66,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,495,19897,NA,NA,495,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,138618,23526,NA,NA,NA,3623,NA,139698,NA,3628,NA,NA,139799,140295,NA,139697,139799,NA,Flanker Task ,67,38217,67,1024
100,100,569,569,#3d3846,legacy,legacy,legacy,incongruent,1,undefined,1,h,67,0,0,0,67,0,67,67,NA,0,0,0,67,67,0,67,67,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,67,67,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,514,19897,NA,NA,514,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,140299,23526,NA,NA,NA,3623,NA,141363,NA,3628,NA,NA,141465,141980,NA,141361,141464,NA,Flanker Task ,68,38731,68,1024
100,100,570,570,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,s,68,0,0,0,68,0,68,68,NA,0,0,0,68,68,0,68,68,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,68,68,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,s,space,NA,NA,s,NA,616,19897,NA,NA,616,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,141984,23526,NA,NA,NA,3623,NA,143070,NA,3628,NA,NA,143172,143789,NA,143068,143172,NA,Flanker Task ,69,39347,69,1024
100,100,570,570,#3d3846,legacy,legacy,legacy,congruent,1,undefined,1,h,69,0,0,0,69,0,69,69,NA,0,0,0,69,69,0,69,69,NA,Sun Sep 24 18:13:10 2023,1500,The main experiment item,FALSE,FlankerTask.osexp,C:\Users\backs\OneDrive\Documents,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,69,69,C:/Users/backs/OneDrive/Documents/subjectBZ-2.csv,legacy,Melodramatic Milgram,4.0.5,0,h,space,NA,NA,h,NA,554,19897,NA,NA,554,NA,NA,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,143793,23526,NA,NA,NA,3623,NA,144871,NA,3628,NA,NA,144974,145529,NA,144869,144974,NA,Flanker Task ,70,39901,70,1024
