acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction_1,correct_Keyboard_Response,correct_response,count_Correct_Feedback,count_Experimental_Loop,count_Fixation,count_ISI,count_Incorrect_Feedback,count_Instruction_1,count_Instructions_2,count_Instructions_3_Thanks,count_Keyboard_Response,count_Logger,count_Memory_Set,count_Practice_Loop,count_Probe,count_expSequence,count_experiment,count_new_sketchpad,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Practice_Loop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Incorrect_Feedback,response_Instruction_1,response_Instructions_2,response_Instructions_3_Thanks,response_Keyboard_Response,response_new_sketchpad,response_time,response_time_Incorrect_Feedback,response_time_Instruction_1,response_time_Instructions_2,response_time_Instructions_3_Thanks,response_time_Keyboard_Response,response_time_new_sketchpad,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_Correct_Feedback,time_Experimental_Loop,time_Fixation,time_ISI,time_Incorrect_Feedback,time_Instruction_1,time_Instructions_2,time_Instructions_3_Thanks,time_Keyboard_Response,time_Logger,time_Memory_Set,time_Practice_Loop,time_Probe,time_expSequence,time_experiment,time_new_sketchpad,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.75,93.75,623.875,623.875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,31,0,31,31,31,0,0,0,31,31,31,0,31,31,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,19,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,6 9 4 5 3 2,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,672,3250,26462,459098,NA,672,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,674479,559672,675553,677755,660321,1324,100573,NA,679756,680429,676554,27787,679756,675552,1320,NA,Sternberg Task,30,19964,32,yes,1024
93.93939394,93.93939394,621.6666667,621.6666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,32,0,32,32,32,0,0,0,32,32,32,0,32,32,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,20,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,1 8 7,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,551,3250,26462,459098,NA,551,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,4,680436,559672,681514,683718,660321,1324,100573,NA,685719,686271,682515,27787,685719,681513,1320,NA,Sternberg Task,31,20515,33,yes,1024
94.11764706,94.11764706,620.2058824,620.2058824,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,33,0,33,33,33,0,0,0,33,33,33,0,33,33,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,21,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,6 8,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,572,3250,26462,459098,NA,572,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,9,686284,559672,687358,689560,660321,1324,100573,NA,691561,692133,688359,27787,691561,687356,1320,NA,Sternberg Task,32,21087,34,yes,1024
94.28571429,94.28571429,624.6,624.6,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,34,0,34,34,34,0,0,0,34,34,34,0,34,34,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,22,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,7 2 3,Lentiform Loewenfeld,3.3.3,3,y,0,left,right,right,left,NA,left,NA,774,3250,26462,459098,NA,774,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,3,692137,559672,693214,695416,660321,1324,100573,NA,697417,698191,694215,27787,697417,693212,1320,NA,Sternberg Task,33,21861,35,yes,1024
94.44444444,94.44444444,620.9444444,620.9444444,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,35,0,35,35,35,0,0,0,35,35,35,0,35,35,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,23,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,2 7 5,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,493,3250,26462,459098,NA,493,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,8,698195,559672,699271,701473,660321,1324,100573,NA,703473,703967,700272,27787,703473,699269,1320,NA,Sternberg Task,34,22354,36,yes,1024
94.59459459,94.59459459,617.5135135,617.5135135,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,36,0,36,36,36,0,0,0,36,36,36,0,36,36,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,24,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,3 9 7 6 4,Lentiform Loewenfeld,3.3.3,3,y,0,left,right,right,left,NA,left,NA,494,3250,26462,459098,NA,494,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,7,703972,559672,705046,707247,660321,1324,100573,NA,709248,709743,706047,27787,709248,705045,1320,NA,Sternberg Task,35,22848,37,yes,1024
94.73684211,94.73684211,623.5526316,623.5526316,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,37,0,37,37,37,0,0,0,37,37,37,0,37,37,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,25,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,8 5 4 7 3 1,Lentiform Loewenfeld,3.3.3,2,y,0,left,right,right,left,NA,left,NA,847,3250,26462,459098,NA,847,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,709747,559672,710824,713029,660321,1324,100573,NA,715030,715878,711825,27787,715030,710822,1320,NA,Sternberg Task,36,23695,38,yes,1024
94.87179487,94.87179487,629.025641,629.025641,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,38,0,38,38,38,0,0,0,38,38,38,0,38,38,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,26,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,6 9 7 3 8 2,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,837,3250,26462,459098,NA,837,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,715883,559672,716981,719183,660321,1324,100573,NA,721184,722021,717982,27787,721184,716979,1320,NA,Sternberg Task,37,24532,39,yes,1024
95,95,628.875,628.875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,39,0,39,39,39,0,0,0,39,39,39,0,39,39,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,27,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,5 7 3 6 2,Lentiform Loewenfeld,3.3.3,5,y,0,left,right,right,left,NA,left,NA,623,3250,26462,459098,NA,623,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,722027,559672,723103,725305,660321,1324,100573,NA,727306,727930,724104,27787,727306,723101,1320,NA,Sternberg Task,38,25155,40,yes,1024
95.12195122,95.12195122,631.2926829,631.2926829,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,40,0,40,40,40,0,0,0,40,40,40,0,40,40,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,28,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,1 6 4 3 9 7,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,728,3250,26462,459098,NA,728,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,727940,559672,729038,731245,660321,1324,100573,NA,733246,733974,730043,27787,733246,729036,1320,NA,Sternberg Task,39,25883,41,yes,1024
95.23809524,95.23809524,631.3809524,631.3809524,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,41,0,41,41,41,0,0,0,41,41,41,0,41,41,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,29,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,8 9,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,635,3250,26462,459098,NA,635,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,733979,559672,735055,737260,660321,1324,100573,NA,739261,739896,736056,27787,739261,735054,1320,NA,Sternberg Task,40,26518,42,yes,1024
95.34883721,95.34883721,631.9302326,631.9302326,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,42,0,42,42,42,0,0,0,42,42,42,0,42,42,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,30,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,2 6 1 7 4,Lentiform Loewenfeld,3.3.3,2,y,0,left,right,right,left,NA,left,NA,655,3250,26462,459098,NA,655,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,6,739902,559672,740976,743178,660321,1324,100573,NA,745179,745835,741977,27787,745179,740975,1320,NA,Sternberg Task,41,27173,43,yes,1024
95.45454545,95.45454545,632.0227273,632.0227273,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,43,0,43,43,43,0,0,0,43,43,43,0,43,43,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,31,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,6 7 9 3 1 2,Lentiform Loewenfeld,3.3.3,1,y,0,left,right,right,left,NA,left,NA,636,3250,26462,459098,NA,636,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,745838,559672,746927,749129,660321,1324,100573,NA,751130,751766,747928,27787,751130,746925,1320,NA,Sternberg Task,42,27809,44,yes,1024
95.55555556,95.55555556,635.7777778,635.7777778,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,44,0,44,44,44,0,0,0,44,44,44,0,44,44,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,32,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,4 2 7 6 1 3,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,801,3250,26462,459098,NA,801,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,751771,559672,752844,755045,660321,1324,100573,NA,757046,757847,753844,27787,757046,752842,1320,NA,Sternberg Task,43,28610,45,yes,1024
95.65217391,95.65217391,640.3478261,640.3478261,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,45,0,45,45,45,0,0,0,45,45,45,0,45,45,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,33,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,4 8 1 2,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,846,3250,26462,459098,NA,846,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,757859,559672,758954,761164,660321,1324,100573,NA,763165,764012,759959,27787,763165,758950,1320,NA,Sternberg Task,44,29456,46,yes,1024
95.74468085,95.74468085,638.3829787,638.3829787,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,46,0,46,46,46,0,0,0,46,46,46,0,46,46,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,34,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,9 5 8 1,Lentiform Loewenfeld,3.3.3,2,y,0,left,right,right,left,NA,left,NA,548,3250,26462,459098,NA,548,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,764025,559672,765140,767345,660321,1324,100573,NA,769346,769895,766142,27787,769346,765136,1320,NA,Sternberg Task,45,30004,47,yes,1024
95.83333333,95.83333333,643.1041667,643.1041667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,47,0,47,47,47,0,0,0,47,47,47,0,47,47,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,35,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,6 2 9 3 8 4,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,865,3250,26462,459098,NA,865,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,1,769903,559672,770979,773185,660321,1324,100573,NA,775190,776055,771983,27787,775190,770978,1320,NA,Sternberg Task,46,30869,48,yes,1024
95.91836735,95.91836735,646.6326531,646.6326531,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,48,0,48,48,48,0,0,0,48,48,48,0,48,48,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,36,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,1 7 5 2,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,816,3250,26462,459098,NA,816,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,3,776060,559672,777137,779340,660321,1324,100573,NA,781342,782158,778139,27787,781342,777136,1320,NA,Sternberg Task,47,31685,49,yes,1024
96,96,646.04,646.04,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,49,0,49,49,49,0,0,0,49,49,49,0,49,49,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,37,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,7 3 2 8,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,617,3250,26462,459098,NA,617,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,4,782167,559672,783242,785444,660321,1324,100573,NA,787449,788067,784243,27787,787448,783241,1320,NA,Sternberg Task,48,32302,50,yes,1024
96.07843137,96.07843137,647.4117647,647.4117647,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,50,0,50,50,50,0,0,0,50,50,50,0,50,50,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,38,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,1 7 5 2 9,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,716,3250,26462,459098,NA,716,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,3,788071,559672,789144,791346,660321,1324,100573,NA,793349,794065,790145,27787,793349,789143,1320,NA,Sternberg Task,49,33018,51,yes,1024
96.15384615,96.15384615,649.9423077,649.9423077,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,51,0,51,51,51,0,0,0,51,51,51,0,51,51,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,39,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,9 1 7 2,Lentiform Loewenfeld,3.3.3,2,y,0,left,right,right,left,NA,left,NA,779,3250,26462,459098,NA,779,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,794070,559672,795147,797349,660321,1324,100573,NA,799350,800130,796148,27787,799350,795145,1320,NA,Sternberg Task,50,33797,52,yes,1024
96.22641509,96.22641509,653.1886792,653.1886792,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,52,0,52,52,52,0,0,0,52,52,52,0,52,52,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,40,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,2 8 5 1,Lentiform Loewenfeld,3.3.3,4,y,0,left,right,right,left,NA,left,NA,822,3250,26462,459098,NA,822,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,800133,559672,801209,803411,660321,1324,100573,NA,805412,806234,802210,27787,805412,801207,1320,NA,Sternberg Task,51,34619,53,yes,1024
96.2962963,96.2962963,648.6111111,648.6111111,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,53,0,53,53,53,0,0,0,53,53,53,0,53,53,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,41,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,4 1,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,406,3250,26462,459098,NA,406,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,6,806239,559672,807313,809515,660321,1324,100573,NA,811516,811923,808314,27787,811516,807311,1320,NA,Sternberg Task,52,35025,54,yes,1024
96.36363636,96.36363636,650.4181818,650.4181818,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,54,0,54,54,54,0,0,0,54,54,54,0,54,54,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,42,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,3 5 9 6 2 4,Lentiform Loewenfeld,3.3.3,1,y,0,left,right,right,left,NA,left,NA,748,3250,26462,459098,NA,748,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,811933,559672,813007,815209,660321,1324,100573,NA,817210,817959,814008,27787,817210,813006,1320,NA,Sternberg Task,53,35773,55,yes,1024
96.42857143,96.42857143,651.8035714,651.8035714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,55,0,55,55,55,0,0,0,55,55,55,0,55,55,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,43,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,2 8 9 4 1,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,728,3250,26462,459098,NA,728,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,817964,559672,819039,821245,660321,1324,100573,NA,823246,823974,820044,27787,823246,819036,1320,NA,Sternberg Task,54,36501,56,yes,1024
96.49122807,96.49122807,650.754386,650.754386,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,56,0,56,56,56,0,0,0,56,56,56,0,56,56,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,44,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,4 2 6 9,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,592,3250,26462,459098,NA,592,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,823982,559672,825058,827263,660321,1324,100573,NA,829266,829859,826059,27787,829266,825056,1320,NA,Sternberg Task,55,37093,57,yes,1024
96.55172414,96.55172414,650.2931034,650.2931034,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,57,0,57,57,57,0,0,0,57,57,57,0,57,57,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,45,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,6 8 9 3 4 9,Lentiform Loewenfeld,3.3.3,5,y,0,left,right,right,left,NA,left,NA,624,3250,26462,459098,NA,624,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,4,829864,559672,830937,833139,660321,1324,100573,NA,835140,835765,831938,27787,835140,830936,1320,NA,Sternberg Task,56,37717,58,yes,1024
96.61016949,96.61016949,650.8813559,650.8813559,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,58,0,58,58,58,0,0,0,58,58,58,0,58,58,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,46,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,2 4 8 5 1 3,Lentiform Loewenfeld,3.3.3,1,y,0,left,right,right,left,NA,left,NA,685,3250,26462,459098,NA,685,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,835776,559672,836859,839065,660321,1324,100573,NA,841067,841753,837860,27787,841067,836857,1320,NA,Sternberg Task,57,38402,59,yes,1024
96.66666667,96.66666667,656.2,656.2,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,59,0,59,59,59,0,0,0,59,59,59,0,59,59,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,47,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,5 2 6,Lentiform Loewenfeld,3.3.3,2,y,0,left,right,right,left,NA,left,NA,970,3250,26462,459098,NA,970,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,2,841765,559672,842845,845053,660321,1324,100573,NA,847057,848028,843848,27787,847056,842844,1320,NA,Sternberg Task,58,39372,60,yes,1024
96.72131148,96.72131148,660.1147541,660.1147541,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,60,0,60,60,60,0,0,0,60,60,60,0,60,60,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,48,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,3 9 8 1 6 4,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,895,3250,26462,459098,NA,895,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,848041,559672,849127,851331,660321,1324,100573,NA,853333,854229,850128,27787,853333,849124,1320,NA,Sternberg Task,59,40267,61,yes,1024
96.77419355,96.77419355,660.5322581,660.5322581,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,61,0,61,61,61,0,0,0,61,61,61,0,61,61,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,49,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,2 3 8 5 6 7,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,686,3250,26462,459098,NA,686,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,1,854237,559672,855312,857518,660321,1324,100573,NA,859519,860205,856317,27787,859519,855311,1320,NA,Sternberg Task,60,40953,62,yes,1024
96.82539683,96.82539683,658.5238095,658.5238095,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,62,0,62,62,62,0,0,0,62,62,62,0,62,62,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,50,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,8 3,Lentiform Loewenfeld,3.3.3,2,y,0,left,right,right,left,NA,left,NA,534,3250,26462,459098,NA,534,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,3,860209,559672,861281,863486,660321,1324,100573,NA,865490,866025,862285,27787,865489,861280,1320,NA,Sternberg Task,61,41487,63,yes,1024
96.875,96.875,660.234375,660.234375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,63,0,63,63,63,0,0,0,63,63,63,0,63,63,0,NA,Sun Oct 18 19:08:55 2020,The main experiment item,yes,SternbergTask.osexp,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files,no,mono,no,18,no,white,no,no,768,legacy,51,11,C:/Users/JHS6-EAGLE/Desktop/OpenSes Files/JS-subject-1.csv,legacy,8 4 3 9,Lentiform Loewenfeld,3.3.3,0,n,0,right,right,right,left,NA,right,NA,768,3250,26462,459098,NA,768,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,866031,559672,867104,869306,660321,1324,100573,NA,871307,872076,868105,27787,871307,867103,1320,NA,Sternberg Task,62,42255,64,yes,1024
