"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"85","85","890","890","black","experiment","legacy","legacy","legacy","1","undefined","1","right","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","27","11","/Users/test/Desktop/AT-subject-3.csv","legacy","5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","1157.0","73722","13574","1157","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","335801","325253","333590","4503","168890","333593","332533","4613","155315","334596","337804","338962","78417","337803","NA","Sternberg Task","34","35612.0","40","1024"
"85","85","891","891","black","experiment","legacy","legacy","legacy","1","undefined","1","right","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","28","11","/Users/test/Desktop/AT-subject-3.csv","legacy","5 3 8 7 2 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","933.0","73722","13574","933","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","342214","338965","340005","4503","168890","340008","332533","4613","155315","341011","344217","345151","78417","344216","NA","Sternberg Task","35","36545.0","41","1024"
"85","85","905","905","black","experiment","legacy","legacy","legacy","1","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","29","11","/Users/test/Desktop/AT-subject-3.csv","legacy","1","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","1485.0","73722","13574","1485","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","348406","345154","346196","4503","168890","346199","332533","4613","155315","347202","350409","351895","78417","350409","NA","Sternberg Task","36","38030.0","42","1024"
"86","86","906","906","black","experiment","legacy","legacy","legacy","1","undefined","1","right","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","30","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 9 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","962.0","73722","13574","962","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","355156","351898","352947","4503","168890","352950","332533","4613","155315","353953","357159","358122","78417","357158","NA","Sternberg Task","37","38992.0","43","1024"
"86","86","904","904","black","experiment","legacy","legacy","legacy","1","undefined","1","right","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","31","11","/Users/test/Desktop/AT-subject-3.csv","legacy","1 4 9 2 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","812.0","73722","13574","812","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","361383","358126","359174","4503","168890","359177","332533","4613","155315","360181","363385","364198","78417","363385","NA","Sternberg Task","38","39804.0","44","1024"
"86","86","905","905","black","experiment","legacy","legacy","legacy","1","undefined","1","left","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","32","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 9 7 4 5 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","up","left","NA","943.0","73722","13574","943","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","367461","364202","365250","4503","168890","365254","332533","4613","155315","366258","369464","370408","78417","369463","NA","Sternberg Task","39","40747.0","45","1024"
"86","86","899","899","black","experiment","legacy","legacy","legacy","1","undefined","1","left","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","33","11","/Users/test/Desktop/AT-subject-3.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","left","right","up","left","NA","629.0","73722","13574","629","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","373676","370412","371467","4503","168890","371470","332533","4613","155315","372473","375679","376310","78417","375679","NA","Sternberg Task","40","41376.0","46","1024"
"87","87","898","898","black","experiment","legacy","legacy","legacy","1","undefined","1","right","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","34","11","/Users/test/Desktop/AT-subject-3.csv","legacy","4 2 7 6 1 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","871.0","73722","13574","871","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","379602","376351","377394","4503","168890","377397","332533","4613","155315","378399","381605","382478","78417","381604","NA","Sternberg Task","41","42247.0","47","1024"
"87","87","894","894","black","experiment","legacy","legacy","legacy","1","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","35","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 4 8 5 1 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","up","left","NA","694.0","73722","13574","694","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","385735","382482","383526","4503","168890","383529","332533","4613","155315","384532","387738","388433","78417","387738","NA","Sternberg Task","42","42941.0","48","1024"
"87","87","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","right","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","36","11","/Users/test/Desktop/AT-subject-3.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","949.0","73722","13574","949","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","391693","388436","389484","4503","168890","389487","332533","4613","155315","390490","393696","394646","78417","393695","NA","Sternberg Task","43","43890.0","49","1024"
"86","86","895","895","black","experiment","legacy","legacy","legacy","0","undefined","0","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","37","11","/Users/test/Desktop/AT-subject-3.csv","legacy","7","Melodramatic Milgram","4.0.5","1","y","0","right","right","up","right","NA","865.0","73722","13574","865","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","397908","394650","395697","4503","168890","395701","332533","4613","155315","396704","399911","400776","78417","399911","NA","Sternberg Task","43","44755.0","50","1024"
"86","86","896","896","black","experiment","legacy","legacy","legacy","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","38","11","/Users/test/Desktop/AT-subject-3.csv","legacy","5 7 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","946.0","73722","13574","946","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","404038","394650","401828","4503","168890","401831","400780","4613","155315","402835","406041","406988","78417","406040","NA","Sternberg Task","44","45701.0","51","1024"
"86","86","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","left","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","39","11","/Users/test/Desktop/AT-subject-3.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","left","right","up","left","NA","846.0","73722","13574","846","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","410267","406992","408050","4503","168890","408053","400780","4613","155315","409056","412272","413119","78417","412272","NA","Sternberg Task","45","46547.0","52","1024"
"86","86","905","905","black","experiment","legacy","legacy","legacy","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","40","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 3 1 7 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","1420.0","73722","13574","1420","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","416373","413124","414164","4503","168890","414167","400780","4613","155315","415170","418376","419797","78417","418375","NA","Sternberg Task","46","47967.0","53","1024"
"87","87","900","900","black","experiment","legacy","legacy","legacy","1","undefined","1","left","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","41","11","/Users/test/Desktop/AT-subject-3.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","left","right","up","left","NA","660.0","73722","13574","660","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","423054","419800","420845","4503","168890","420848","400780","4613","155315","421851","425057","425718","78417","425057","NA","Sternberg Task","47","48627.0","54","1024"
"87","87","899","899","black","experiment","legacy","legacy","legacy","1","undefined","1","right","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","42","11","/Users/test/Desktop/AT-subject-3.csv","legacy","8 5 4 2 9 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","828.0","73722","13574","828","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","428979","425723","426770","4503","168890","426773","400780","4613","155315","427776","430982","431811","78417","430981","NA","Sternberg Task","48","49455.0","55","1024"
"85","85","900","900","black","experiment","legacy","legacy","legacy","0","undefined","0","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","43","11","/Users/test/Desktop/AT-subject-3.csv","legacy","3 4","Melodramatic Milgram","4.0.5","1","y","0","right","right","up","right","NA","991.0","73722","13574","991","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","435113","431855","432903","4503","168890","432906","400780","4613","155315","433909","437116","438108","78417","437116","NA","Sternberg Task","48","50446.0","56","1024"
"85","85","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","left","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","44","11","/Users/test/Desktop/AT-subject-3.csv","legacy","4 6 5 8","Melodramatic Milgram","4.0.5","1","y","0","left","right","up","left","NA","583.0","73722","13574","583","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","441370","431855","439162","4503","168890","439165","438111","4613","155315","440168","443374","443959","78417","443373","NA","Sternberg Task","49","51029.0","57","1024"
"86","86","896","896","black","experiment","legacy","legacy","legacy","1","undefined","1","left","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","45","11","/Users/test/Desktop/AT-subject-3.csv","legacy","9 1 7 2","Melodramatic Milgram","4.0.5","2","y","0","left","right","up","left","NA","940.0","73722","13574","940","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","447232","443963","445022","4503","168890","445025","438111","4613","155315","446028","449235","450176","78417","449235","NA","Sternberg Task","50","51969.0","58","1024"
"86","86","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","right","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","46","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 9 4 5 3 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","869.0","73722","13574","869","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","453430","450180","451220","4503","168890","451224","438111","4613","155315","452228","455433","456304","78417","455433","NA","Sternberg Task","51","52838.0","59","1024"
"86","86","894","894","black","experiment","legacy","legacy","legacy","1","undefined","1","left","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","47","11","/Users/test/Desktop/AT-subject-3.csv","legacy","8 9 6 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","up","left","NA","858.0","73722","13574","858","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","9","459572","456307","457363","4503","168890","457366","438111","4613","155315","458369","461576","462435","78417","461575","NA","Sternberg Task","52","53696.0","60","1024"
"86","86","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","right","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","48","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 9 7 3 8 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","909.0","73722","13574","909","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","465695","462440","463486","4503","168890","463489","438111","4613","155315","464492","467699","468609","78417","467699","NA","Sternberg Task","53","54605.0","61","1024"
"87","87","897","897","black","experiment","legacy","legacy","legacy","1","undefined","1","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","49","11","/Users/test/Desktop/AT-subject-3.csv","legacy","7 2 3","Melodramatic Milgram","4.0.5","3","y","0","left","right","up","left","NA","1058.0","73722","13574","1058","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","471868","468612","469660","4503","168890","469662","438111","4613","155315","470665","473872","474932","78417","473872","NA","Sternberg Task","54","55663.0","62","1024"
"87","87","896","896","black","experiment","legacy","legacy","legacy","1","undefined","1","right","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","50","11","/Users/test/Desktop/AT-subject-3.csv","legacy","1 8 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","793.0","73722","13574","793","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","4","478204","474936","475992","4503","168890","475996","438111","4613","155315","477001","480208","481003","78417","480208","NA","Sternberg Task","55","56456.0","63","1024"
"87","87","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","left","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","51","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 6 1 7 4","Melodramatic Milgram","4.0.5","2","y","0","left","right","up","left","NA","885.0","73722","13574","885","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","484287","481007","482078","4503","168890","482081","438111","4613","155315","483084","486290","487176","78417","486290","NA","Sternberg Task","56","57341.0","64","1024"
"87","87","897","897","black","experiment","legacy","legacy","legacy","1","undefined","1","right","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","52","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 5 1 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","1013.0","73722","13574","1013","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","490433","487180","488220","4503","168890","488225","438111","4613","155315","489230","492435","493450","78417","492435","NA","Sternberg Task","57","58354.0","65","1024"
"87","87","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","left","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","53","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 3 7 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","up","left","NA","750.0","73722","13574","750","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","496708","493453","494497","4503","168890","494501","438111","4613","155315","495504","498713","499465","78417","498712","NA","Sternberg Task","58","59104.0","66","1024"
"88","88","898","898","black","experiment","legacy","legacy","legacy","1","undefined","1","right","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","54","11","/Users/test/Desktop/AT-subject-3.csv","legacy","8 2 1 4 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","1091.0","73722","13574","1091","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","502755","499468","500541","4503","168890","500547","438111","4613","155315","501551","504759","505852","78417","504759","NA","Sternberg Task","59","60195.0","67","1024"
"88","88","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","right","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","55","11","/Users/test/Desktop/AT-subject-3.csv","legacy","4 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","720.0","73722","13574","720","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","509131","505857","506919","4503","168890","506923","438111","4613","155315","507927","511136","511857","78417","511135","NA","Sternberg Task","60","60915.0","68","1024"
"88","88","899","899","black","experiment","legacy","legacy","legacy","1","undefined","1","right","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","56","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 6 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","1126.0","73722","13574","1126","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","515134","511861","512923","4503","168890","512926","438111","4613","155315","513930","517137","518265","78417","517137","NA","Sternberg Task","61","62041.0","69","1024"
"88","88","897","897","black","experiment","legacy","legacy","legacy","1","undefined","1","right","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","57","11","/Users/test/Desktop/AT-subject-3.csv","legacy","9","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","758.0","73722","13574","758","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","521554","518269","519343","4503","168890","519346","438111","4613","155315","520350","523559","524319","78417","523559","NA","Sternberg Task","62","62799.0","70","1024"
"88","88","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","left","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","11","/Users/test/Desktop/AT-subject-3.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","left","right","up","left","NA","750.0","73722","13574","750","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","527582","524323","525371","4503","168890","525375","438111","4613","155315","526378","529586","530338","78417","529586","NA","Sternberg Task","63","63549.0","71","1024"
"88","88","896","896","black","experiment","legacy","legacy","legacy","1","undefined","1","right","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","1002.0","73722","13574","1002","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","533634","530380","531423","4503","168890","531427","438111","4613","155315","532431","535639","536642","78417","535639","NA","Sternberg Task","64","64551.0","72","1024"
"89","89","895","895","black","experiment","legacy","legacy","legacy","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","11","/Users/test/Desktop/AT-subject-3.csv","legacy","1 3 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","835.0","73722","13574","835","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","539904","536646","537695","4503","168890","537698","438111","4613","155315","538701","541907","542743","78417","541907","NA","Sternberg Task","65","65386.0","73","1024"
"89","89","898","898","black","experiment","legacy","legacy","legacy","1","undefined","1","left","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","11","/Users/test/Desktop/AT-subject-3.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","up","left","NA","1088.0","73722","13574","1088","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","546048","542787","543836","4503","168890","543840","438111","4613","155315","544845","548053","549142","78417","548053","NA","Sternberg Task","66","66474.0","74","1024"
"89","89","904","904","black","experiment","legacy","legacy","legacy","1","undefined","1","right","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","62","11","/Users/test/Desktop/AT-subject-3.csv","legacy","1 7 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","1340.0","73722","13574","1340","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","552408","549145","550195","4503","168890","550201","438111","4613","155315","551205","554411","555753","78417","554411","NA","Sternberg Task","67","67814.0","75","1024"
"89","89","902","902","black","experiment","legacy","legacy","legacy","1","undefined","1","left","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","63","11","/Users/test/Desktop/AT-subject-3.csv","legacy","6 5","Melodramatic Milgram","4.0.5","2","y","0","left","right","up","left","NA","784.0","73722","13574","784","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","559026","555757","556816","4503","168890","556819","438111","4613","155315","557823","561030","561815","78417","561030","NA","Sternberg Task","68","68598.0","76","1024"
"89","89","900","900","black","experiment","legacy","legacy","legacy","1","undefined","1","left","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","64","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 4 6 9","Melodramatic Milgram","4.0.5","3","y","0","left","right","up","left","NA","746.0","73722","13574","746","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","565068","561819","562859","4503","168890","562861","438111","4613","155315","563865","567071","567818","78417","567071","NA","Sternberg Task","69","69344.0","77","1024"
"89","89","900","900","black","experiment","legacy","legacy","legacy","1","undefined","1","left","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","65","11","/Users/test/Desktop/AT-subject-3.csv","legacy","5 2 9 6 1 7","Melodramatic Milgram","4.0.5","3","y","0","left","right","up","left","NA","887.0","73722","13574","887","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","571077","567822","568868","4503","168890","568870","438111","4613","155315","569874","573080","573968","78417","573079","NA","Sternberg Task","70","70231.0","78","1024"
"89","89","898","898","black","experiment","legacy","legacy","legacy","1","undefined","1","left","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","66","11","/Users/test/Desktop/AT-subject-3.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","left","right","up","left","NA","724.0","73722","13574","724","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","577229","573972","575020","4503","168890","575023","438111","4613","155315","576026","579232","579958","78417","579232","NA","Sternberg Task","71","70955.0","79","1024"
"90","90","899","899","black","experiment","legacy","legacy","legacy","1","undefined","1","right","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","Tue Oct 17 16:23:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/test/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","67","11","/Users/test/Desktop/AT-subject-3.csv","legacy","3 4 9 6 7 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","up","right","NA","1033.0","73722","13574","1033","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","583260","580001","581050","4503","168890","581053","438111","4613","155315","582056","585263","586298","78417","585263","NA","Sternberg Task","72","71988.0","80","1024"
