"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction_1","correct_Keyboard_Response","correct_response","count_Correct_Feedback","count_Experimental_Loop","count_Fixation","count_ISI","count_Incorrect_Feedback","count_Instruction_1","count_Instructions_2","count_Instructions_3_Thanks","count_Keyboard_Response","count_Logger","count_Memory_Set","count_Practice_Loop","count_Probe","count_expSequence","count_experiment","count_new_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practice_Loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Incorrect_Feedback","response_Instruction_1","response_Instructions_2","response_Instructions_3_Thanks","response_Keyboard_Response","response_new_sketchpad","response_time","response_time_Incorrect_Feedback","response_time_Instruction_1","response_time_Instructions_2","response_time_Instructions_3_Thanks","response_time_Keyboard_Response","response_time_new_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Correct_Feedback","time_Experimental_Loop","time_Fixation","time_ISI","time_Incorrect_Feedback","time_Instruction_1","time_Instructions_2","time_Instructions_3_Thanks","time_Keyboard_Response","time_Logger","time_Memory_Set","time_Practice_Loop","time_Probe","time_expSequence","time_experiment","time_new_sketchpad","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"67.6470588235294","67.6470588235294","1107.1764705882354","1107.1764705882354","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","33","0","33","33","33","0","0","0","33","33","33","0","33","33","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","21","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","753","3511","254733","5106","NA","753","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","634711","491922","635819","638048","613845","5340","486815","NA","640061","640815","636833","260117","640061","635808","5318","NA","Sternberg Task","23","37644","34","yes","1024"
"68.57142857142857","68.57142857142857","1097.7142857142858","1097.7142857142858","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","0","34","34","34","0","0","0","34","34","34","0","34","34","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","22","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.5","4","y","0","left","right","right","left","NA","left","NA","776","3511","254733","5106","NA","776","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","640840","491922","641945","644175","613845","5340","486815","NA","646187","646965","642960","260117","646187","641934","5318","NA","Sternberg Task","24","38420","35","yes","1024"
"69.44444444444444","69.44444444444444","1083.8055555555557","1083.8055555555557","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","0","35","35","35","0","0","0","35","35","35","0","35","35","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","23","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","597","3511","254733","5106","NA","597","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","646989","491922","648101","650331","613845","5340","486815","NA","652344","652942","649115","260117","652344","648086","5318","NA","Sternberg Task","25","39017","36","yes","1024"
"70.27027027027027","70.27027027027027","1069.8918918918919","1069.8918918918919","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","36","0","36","36","36","0","0","0","36","36","36","0","36","36","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","569","3511","254733","5106","NA","569","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","8","652969","491922","654075","656305","613845","5340","486815","NA","658318","658888","655090","260117","658318","654062","5318","NA","Sternberg Task","26","39586","37","yes","1024"
"71.05263157894737","71.05263157894737","1061.9736842105262","1061.9736842105262","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","0","37","37","37","0","0","0","37","37","37","0","37","37","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","left","NA","769","3511","254733","5106","NA","769","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","658913","491922","660018","662247","613845","5340","486815","NA","664261","665032","661031","260117","664261","660006","5318","NA","Sternberg Task","27","40355","38","yes","1024"
"69.23076923076923","69.23076923076923","1055.2051282051282","1055.2051282051282","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","38","0","38","38","38","0","0","0","38","38","38","0","38","38","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.5","0","n","0","left","right","right","left","NA","left","NA","798","3511","254733","5106","NA","798","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","665057","491922","666163","668393","613845","5340","486815","NA","670405","671204","667177","260117","670405","666151","5318","NA","Sternberg Task","27","41153","39","yes","1024"
"70","70","1052.125","1052.125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","39","0","39","39","39","0","0","0","39","39","39","0","39","39","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 1","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","932","1570","254733","5106","NA","932","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","665057","491922","672915","675145","671230","5340","486815","NA","677158","678091","673930","260117","677158","672895","5318","NA","Sternberg Task","28","42085","40","yes","1024"
"70.73170731707317","70.73170731707317","1043.0487804878048","1043.0487804878048","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","40","0","40","40","40","0","0","0","40","40","40","0","40","40","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","left","NA","680","1570","254733","5106","NA","680","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","678116","491922","679222","681451","671230","5340","486815","NA","683463","684145","680235","260117","683463","679210","5318","NA","Sternberg Task","29","42765","41","yes","1024"
"71.42857142857143","71.42857142857143","1036.095238095238","1036.095238095238","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","0","41","41","41","0","0","0","41","41","41","0","41","41","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","left","NA","751","1570","254733","5106","NA","751","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","684170","491922","685283","687513","671230","5340","486815","NA","689526","690279","686297","260117","689526","685267","5318","NA","Sternberg Task","30","43516","42","yes","1024"
"72.09302325581395","72.09302325581395","1034","1034","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","42","0","42","42","42","0","0","0","42","42","42","0","42","42","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","946","1570","254733","5106","NA","946","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","690304","491922","691412","693641","671230","5340","486815","NA","695653","696600","692425","260117","695653","691400","5318","NA","Sternberg Task","31","44462","43","yes","1024"
"72.72727272727273","72.72727272727273","1030.4318181818182","1030.4318181818182","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","0","43","43","43","0","0","0","43","43","43","0","43","43","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","877","1570","254733","5106","NA","877","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","696625","491922","697732","699966","671230","5340","486815","NA","701979","702858","698749","260117","701979","697721","5318","NA","Sternberg Task","32","45339","44","yes","1024"
"73.33333333333333","73.33333333333333","1023.3555555555556","1023.3555555555556","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","0","44","44","44","0","0","0","44","44","44","0","44","44","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.5","6","y","0","left","right","right","left","NA","left","NA","712","1570","254733","5106","NA","712","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","702883","491922","703990","706218","671230","5340","486815","NA","708234","708948","705003","260117","708234","703979","5318","NA","Sternberg Task","33","46051","45","yes","1024"
"73.91304347826087","73.91304347826087","1015.5869565217391","1015.5869565217391","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","45","0","45","45","45","0","0","0","45","45","45","0","45","45","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","666","1570","254733","5106","NA","666","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","708974","491922","710078","712307","671230","5340","486815","NA","714320","714987","711092","260117","714320","710066","5318","NA","Sternberg Task","34","46717","46","yes","1024"
"74.46808510638297","74.46808510638297","1011.5744680851063","1011.5744680851063","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","0","46","46","46","0","0","0","46","46","46","0","46","46","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","827","1570","254733","5106","NA","827","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","715013","491922","716132","718361","671230","5340","486815","NA","720374","721202","717146","260117","720373","716116","5318","NA","Sternberg Task","35","47544","47","yes","1024"
"75","75","1008.9166666666666","1008.9166666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","0","47","47","47","0","0","0","47","47","47","0","47","47","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","left","NA","884","1570","254733","5106","NA","884","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","721227","491922","722340","724570","671230","5340","486815","NA","726583","727469","723355","260117","726583","722329","5318","NA","Sternberg Task","36","48428","48","yes","1024"
"75.51020408163265","75.51020408163265","1013.530612244898","1013.530612244898","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","0","48","48","48","0","0","0","48","48","48","0","48","48","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","1235","1570","254733","5106","NA","1235","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","727494","491922","728608","730839","671230","5340","486815","NA","732851","734087","729622","260117","732851","728596","5318","NA","Sternberg Task","37","49663","49","yes","1024"
"76","76","1007.96","1007.96","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","49","0","49","49","49","0","0","0","49","49","49","0","49","49","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","735","1570","254733","5106","NA","735","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","734112","491922","735218","737448","671230","5340","486815","NA","739460","740196","736232","260117","739460","735207","5318","NA","Sternberg Task","38","50398","50","yes","1024"
"76.47058823529412","76.47058823529412","1001.4313725490196","1001.4313725490196","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","50","0","50","50","50","0","0","0","50","50","50","0","50","50","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.5","4","y","0","left","right","right","left","NA","left","NA","675","1570","254733","5106","NA","675","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","740221","491922","741329","743558","671230","5340","486815","NA","745572","746248","742343","260117","745572","741317","5318","NA","Sternberg Task","39","51073","51","yes","1024"
"76.92307692307692","76.92307692307692","994.9615384615385","994.9615384615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","0","51","51","51","0","0","0","51","51","51","0","51","51","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","6 2","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","665","1570","254733","5106","NA","665","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","746276","491922","747386","749618","671230","5340","486815","NA","751631","752298","748400","260117","751631","747374","5318","NA","Sternberg Task","40","51738","52","yes","1024"
"77.35849056603773","77.35849056603773","992.7169811320755","992.7169811320755","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","52","0","52","52","52","0","0","0","52","52","52","0","52","52","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","6 2 9 3 8 4","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","876","1570","254733","5106","NA","876","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","752323","491922","753428","755658","671230","5340","486815","NA","757674","758551","754442","260117","757673","753416","5318","NA","Sternberg Task","41","52614","53","yes","1024"
"77.77777777777777","77.77777777777777","988.6111111111111","988.6111111111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","0","53","53","53","0","0","0","53","53","53","0","53","53","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","771","1570","254733","5106","NA","771","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","758576","491922","759682","761912","671230","5340","486815","NA","763926","764698","760697","260117","763926","759670","5318","NA","Sternberg Task","42","53385","54","yes","1024"
"78.18181818181819","78.18181818181819","987","987","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","0","54","54","54","0","0","0","54","54","54","0","54","54","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","900","1570","254733","5106","NA","900","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","764724","491922","765832","768061","671230","5340","486815","NA","770073","770974","766846","260117","770073","765820","5318","NA","Sternberg Task","43","54285","55","yes","1024"
"78.57142857142857","78.57142857142857","980.5714285714286","980.5714285714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","0","55","55","55","0","0","0","55","55","55","0","55","55","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","627","1570","254733","5106","NA","627","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","770996","491922","772109","774339","671230","5340","486815","NA","776352","776981","773123","260117","776352","772098","5318","NA","Sternberg Task","44","54912","56","yes","1024"
"78.94736842105263","78.94736842105263","983.5964912280701","983.5964912280701","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","0","56","56","56","0","0","0","56","56","56","0","56","56","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","left","NA","1153","1570","254733","5106","NA","1153","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","3","777005","491922","778118","780347","671230","5340","486815","NA","782361","783516","779132","260117","782361","778106","5318","NA","Sternberg Task","45","56065","57","yes","1024"
"79.3103448275862","79.3103448275862","978.3103448275862","978.3103448275862","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","0","57","57","57","0","0","0","57","57","57","0","57","57","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","677","1570","254733","5106","NA","677","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","783541","491922","784649","786880","671230","5340","486815","NA","788893","789572","785663","260117","788893","784637","5318","NA","Sternberg Task","46","56742","58","yes","1024"
"79.66101694915254","79.66101694915254","980.8305084745763","980.8305084745763","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","0","58","58","58","0","0","0","58","58","58","0","58","58","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.5","5","y","0","left","right","right","left","NA","left","NA","1127","1570","254733","5106","NA","1127","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","789595","491922","790703","792933","671230","5340","486815","NA","794946","796077","791717","260117","794946","790690","5318","NA","Sternberg Task","47","57869","59","yes","1024"
"80","80","974.7666666666667","974.7666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","0","59","59","59","0","0","0","59","59","59","0","59","59","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","8","Lentiform Loewenfeld","3.3.5","1","y","0","left","right","right","left","NA","left","NA","617","1570","254733","5106","NA","617","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","796102","491922","797206","799436","671230","5340","486815","NA","801450","802069","798220","260117","801450","797195","5318","NA","Sternberg Task","48","58486","60","yes","1024"
"80.32786885245902","80.32786885245902","969.8360655737705","969.8360655737705","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","60","0","60","60","60","0","0","0","60","60","60","0","60","60","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.5","3","y","0","left","right","right","left","NA","left","NA","674","1570","254733","5106","NA","674","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","802096","491922","803206","805435","671230","5340","486815","NA","807447","808122","804219","260117","807447","803193","5318","NA","Sternberg Task","49","59160","61","yes","1024"
"80.64516129032258","80.64516129032258","970.758064516129","970.758064516129","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","0","61","61","61","0","0","0","61","61","61","0","61","61","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.5","5","y","0","left","right","right","left","NA","left","NA","1027","1570","254733","5106","NA","1027","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","808148","491922","809258","811489","671230","5340","486815","NA","813502","814530","810273","260117","813502","809246","5318","NA","Sternberg Task","50","60187","62","yes","1024"
"80.95238095238095","80.95238095238095","966.3015873015873","966.3015873015873","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","0","62","62","62","0","0","0","62","62","62","0","62","62","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.5","4","y","0","left","right","right","left","NA","left","NA","690","1570","254733","5106","NA","690","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","814556","491922","815664","817894","671230","5340","486815","NA","819907","820599","816678","260117","819906","815652","5318","NA","Sternberg Task","51","60877","63","yes","1024"
"81.25","81.25","962.703125","962.703125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","63","0","63","63","63","0","0","0","63","63","63","0","63","63","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","51","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","736","1570","254733","5106","NA","736","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","820623","491922","821729","823960","671230","5340","486815","NA","825973","826710","822742","260117","825973","821717","5318","NA","Sternberg Task","52","61613","64","yes","1024"
"81.53846153846153","81.53846153846153","959.1076923076923","959.1076923076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","64","0","64","64","64","0","0","0","64","64","64","0","64","64","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","52","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.5","0","n","0","right","right","right","left","NA","right","NA","729","1570","254733","5106","NA","729","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","826736","491922","827846","830076","671230","5340","486815","NA","832093","832824","828860","260117","832092","827835","5318","NA","Sternberg Task","53","62342","65","yes","1024"
"81.81818181818181","81.81818181818181","955.3333333333334","955.3333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","65","0","65","65","65","0","0","0","65","65","65","0","65","65","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","53","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.5","6","y","0","left","right","right","left","NA","left","NA","710","1570","254733","5106","NA","710","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","832849","491922","833959","836188","671230","5340","486815","NA","838201","838913","834973","260117","838201","833947","5318","NA","Sternberg Task","54","63052","66","yes","1024"
"82.08955223880596","82.08955223880596","953.3283582089553","953.3283582089553","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","0","66","66","66","0","0","0","66","66","66","0","66","66","0","NA","Sun Oct 25 18:38:27 2020","The main experiment item","yes","SternbergTask (1).osexp","/Users/jacobspurling/Downloads","no","mono","no","18","no","white","no","yes","768","legacy","54","11","/Users/jacobspurling/Desktop/RL-subject-2.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.5","2","y","0","left","right","right","left","NA","left","NA","821","1570","254733","5106","NA","821","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","838938","491922","840043","842274","671230","5340","486815","NA","844287","845110","841058","260117","844286","840032","5318","NA","Sternberg Task","55","63873","67","yes","1024"
