"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_experiment","count_experimentalLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_instruction3","count_keyboard_response","count_logger","count_memoryset","count_practiceloop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_instruction3","response_keyboard_response","response_time","response_time_instruction1","response_time_instruction2","response_time_instruction3","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_experiment","time_experimentalLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_instruction3","time_keyboard_response","time_logger","time_memoryset","time_practiceloop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"65.7142857143","65.7142857143","954.514285714","954.514285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","34","34","0","0","34","34","34","0","0","0","34","34","34","0","34","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","1203","52600","6872","NA","1203","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","276841","267588","2536","138123","274637","274639","273572","2540","131250","NA","278843","280047","275640","55142","278843","Sternberg Task","23","33408","35","yes","1024"
"66.6666666667","66.6666666667","940.833333333","940.833333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","35","35","0","0","35","35","35","0","0","0","35","35","35","0","35","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","462","52600","6872","NA","462","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","283329","280058","2536","138123","281125","281127","273572","2540","131250","NA","285330","285793","282128","55142","285330","Sternberg Task","24","33870","36","yes","1024"
"64.8648648649","64.8648648649","936.540540541","936.540540541","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","36","36","0","0","36","36","36","0","0","0","36","36","36","0","36","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.12","4","y","0","right","left","right","NA","right","782","52600","6872","NA","782","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","289067","285799","2536","138123","286861","286864","273572","2540","131250","NA","291068","291851","287865","55142","291068","Sternberg Task","24","34652","37","yes","1024"
"65.7894736842","65.7894736842","933.842105263","933.842105263","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","37","37","0","0","37","37","37","0","0","0","37","37","37","0","37","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","834","52600","6872","NA","834","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","295135","285799","2536","138123","292931","292933","291856","2540","131250","NA","297136","297970","293934","55142","297136","Sternberg Task","25","35486","38","yes","1024"
"66.6666666667","66.6666666667","935.743589744","935.743589744","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","38","38","0","0","38","38","38","0","0","0","38","38","38","0","38","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","right","NA","left","1008","52600","6872","NA","1008","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","301244","297976","2536","138123","299039","299041","291856","2540","131250","NA","303245","304254","300043","55142","303245","Sternberg Task","26","36494","39","yes","1024"
"65","65","949.45","949.45","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","39","39","0","0","39","39","39","0","0","0","39","39","39","0","39","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.12","0","n","0","left","left","right","NA","left","1484","52600","6872","NA","1484","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","307528","304260","2536","138123","305324","305326","291856","2540","131250","NA","309529","311014","306327","55142","309529","Sternberg Task","26","37978","40","yes","1024"
"63.4146341463","63.4146341463","975.073170732","975.073170732","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","40","40","0","0","40","40","40","0","0","0","40","40","40","0","40","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","7 9","Lentiform Loewenfeld","3.3.12","0","n","0","None","left","right","NA","None","2000","52600","6872","NA","2000","2","legacy","2","1024","2","48000","-16","experiment","3","odd","1","314287","304260","2536","138123","312083","312085","311019","2540","131250","NA","316289","318289","313086","55142","316289","Sternberg Task","26","39978","41","yes","1024"
"64.2857142857","64.2857142857","964.904761905","964.904761905","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","41","0","0","41","41","41","0","0","0","41","41","41","0","41","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","8 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","548","52600","6872","NA","548","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","321564","304260","2536","138123","319360","319361","318295","2540","131250","NA","323566","324115","320363","55142","323565","Sternberg Task","27","40526","42","yes","1024"
"65.1162790698","65.1162790698","956.093023256","956.093023256","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","42","42","0","0","42","42","42","0","0","0","42","42","42","0","42","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","7 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","586","52600","6872","NA","586","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","327395","324121","2536","138123","325190","325192","318295","2540","131250","NA","329397","329983","326193","55142","329397","Sternberg Task","28","41112","43","yes","1024"
"63.6363636364","63.6363636364","979.818181818","979.818181818","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","43","43","0","0","43","43","43","0","0","0","43","43","43","0","43","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.12","1","y","0","None","left","right","NA","None","2000","52600","6872","NA","2000","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","333257","329989","2536","138123","331052","331055","318295","2540","131250","NA","335258","337258","332056","55142","335258","Sternberg Task","28","43112","44","yes","1024"
"62.2222222222","62.2222222222","1002.48888889","1002.48888889","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","44","44","0","0","44","44","44","0","0","0","44","44","44","0","44","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","1","Lentiform Loewenfeld","3.3.12","0","n","0","None","left","right","NA","None","2000","52600","6872","NA","2000","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","340536","329989","2536","138123","338330","338332","337264","2540","131250","NA","342538","344538","339334","55142","342538","Sternberg Task","28","45112","45","yes","1024"
"63.0434782609","63.0434782609","990.543478261","990.543478261","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","45","0","0","45","45","45","0","0","0","45","45","45","0","45","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","453","52600","6872","NA","453","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","347810","329989","2536","138123","345607","345608","344544","2540","131250","NA","349812","350265","346609","55142","349811","Sternberg Task","29","45565","46","yes","1024"
"63.829787234","63.829787234","1000.23404255","1000.23404255","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","46","46","0","0","46","46","46","0","0","0","46","46","46","0","46","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","1446","52600","6872","NA","1446","2","legacy","3","1024","2","48000","-16","experiment","3","odd","4","353539","350270","2536","138123","351334","351336","344544","2540","131250","NA","355541","356988","352337","55142","355541","Sternberg Task","30","47011","47","yes","1024"
"62.5","62.5","1021.0625","1021.0625","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","47","47","0","0","47","47","47","0","0","0","47","47","47","0","47","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.12","0","n","0","None","left","right","NA","None","2000","52600","6872","NA","2000","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","360264","356994","2536","138123","358059","358060","344544","2540","131250","NA","362266","364266","359063","55142","362265","Sternberg Task","30","49011","48","yes","1024"
"63.2653061224","63.2653061224","1012.93877551","1012.93877551","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","48","0","0","48","48","48","0","0","0","48","48","48","0","48","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","623","52600","6872","NA","623","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","367540","356994","2536","138123","365335","365337","364272","2540","131250","NA","369541","370165","366338","55142","369541","Sternberg Task","31","49634","49","yes","1024"
"64","64","1006.28","1006.28","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","49","49","0","0","49","49","49","0","0","0","49","49","49","0","49","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","1 7 5 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","680","52600","6872","NA","680","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","373437","370170","2536","138123","371233","371235","364272","2540","131250","NA","375438","376119","372236","55142","375438","Sternberg Task","32","50314","50","yes","1024"
"64.7058823529","64.7058823529","998.725490196","998.725490196","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","50","0","0","50","50","50","0","0","0","50","50","50","0","50","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","621","52600","6872","NA","621","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","379395","376125","2536","138123","377190","377192","364272","2540","131250","NA","381396","382018","378194","55142","381396","Sternberg Task","33","50935","51","yes","1024"
"63.4615384615","63.4615384615","1017.98076923","1017.98076923","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","51","51","0","0","51","51","51","0","0","0","51","51","51","0","51","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.12","6","y","0","None","left","right","NA","None","2000","52600","6872","NA","2000","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","385291","382023","2536","138123","383087","383088","364272","2540","131250","NA","387294","389294","384090","55142","387294","Sternberg Task","33","52935","52","yes","1024"
"62.2641509434","62.2641509434","1006.39622642","1006.39622642","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","52","52","0","0","52","52","52","0","0","0","52","52","52","0","52","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 5","Lentiform Loewenfeld","3.3.12","2","y","0","right","left","right","NA","right","404","52600","6872","NA","404","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","392567","382023","2536","138123","390363","390365","389299","2540","131250","NA","394569","394974","391366","55142","394569","Sternberg Task","33","53339","53","yes","1024"
"62.962962963","62.962962963","1002.61111111","1002.61111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","53","53","0","0","53","53","53","0","0","0","53","53","53","0","53","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","802","52600","6872","NA","802","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","398247","382023","2536","138123","396045","396046","394980","2540","131250","NA","400248","401051","397047","55142","400248","Sternberg Task","34","54141","54","yes","1024"
"63.6363636364","63.6363636364","996.054545455","996.054545455","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","54","54","0","0","54","54","54","0","0","0","54","54","54","0","54","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","642","52600","6872","NA","642","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","404327","401056","2536","138123","402122","402125","394980","2540","131250","NA","406329","406971","403126","55142","406329","Sternberg Task","35","54783","55","yes","1024"
"62.5","62.5","994.071428571","994.071428571","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","55","55","0","0","55","55","55","0","0","0","55","55","55","0","55","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.12","2","y","0","right","left","right","NA","right","885","52600","6872","NA","885","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","410246","406977","2536","138123","408040","408042","394980","2540","131250","NA","412247","413133","409044","55142","412247","Sternberg Task","35","55668","56","yes","1024"
"61.4035087719","61.4035087719","990.49122807","990.49122807","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","56","56","0","0","56","56","56","0","0","0","56","56","56","0","56","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.12","2","y","0","right","left","right","NA","right","790","52600","6872","NA","790","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","416408","406977","2536","138123","414203","414206","413139","2540","131250","NA","418409","419200","415207","55142","418409","Sternberg Task","35","56458","57","yes","1024"
"62.0689655172","62.0689655172","982.965517241","982.965517241","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","57","57","0","0","57","57","57","0","0","0","57","57","57","0","57","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","right","NA","left","554","52600","6872","NA","554","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","422473","406977","2536","138123","420268","420270","419205","2540","131250","NA","424474","425029","421271","55142","424474","Sternberg Task","36","57012","58","yes","1024"
"62.7118644068","62.7118644068","976.576271186","976.576271186","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","58","58","0","0","58","58","58","0","0","0","58","58","58","0","58","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","606","52600","6872","NA","606","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","428303","425034","2536","138123","426099","426100","419205","2540","131250","NA","430305","430912","427101","55142","430304","Sternberg Task","37","57618","59","yes","1024"
"63.3333333333","63.3333333333","968.733333333","968.733333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","59","0","0","59","59","59","0","0","0","59","59","59","0","59","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","right","NA","left","506","52600","6872","NA","506","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","434189","430917","2536","138123","431985","431986","419205","2540","131250","NA","436190","436697","432987","55142","436190","Sternberg Task","38","58124","60","yes","1024"
"63.9344262295","63.9344262295","973.31147541","973.31147541","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","60","0","0","60","60","60","0","0","0","60","60","60","0","60","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","1248","52600","6872","NA","1248","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","439974","436702","2536","138123","437769","437770","419205","2540","131250","NA","441976","443225","438773","55142","441975","Sternberg Task","39","59372","61","yes","1024"
"64.5161290323","64.5161290323","970.5","970.5","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","61","0","0","61","61","61","0","0","0","61","61","61","0","61","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","799","52600","6872","NA","799","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","446498","443230","2536","138123","444294","444296","419205","2540","131250","NA","448499","449299","445297","55142","448499","Sternberg Task","40","60171","62","yes","1024"
"65.0793650794","65.0793650794","963.984126984","963.984126984","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","62","0","0","62","62","62","0","0","0","62","62","62","0","62","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","right","NA","left","560","52600","6872","NA","560","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","452573","449304","2536","138123","450368","450370","419205","2540","131250","NA","454574","455135","451371","55142","454574","Sternberg Task","41","60731","63","yes","1024"
"65.625","65.625","979.4375","979.4375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","63","63","0","0","63","63","63","0","0","0","63","63","63","0","63","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","1953","52600","6872","NA","1953","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","458409","455140","2536","138123","456205","456207","419205","2540","131250","NA","460410","462364","457208","55142","460410","Sternberg Task","42","62684","64","yes","1024"
"66.1538461538","66.1538461538","973.938461538","973.938461538","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","64","64","0","0","64","64","64","0","0","0","64","64","64","0","64","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","622","52600","6872","NA","622","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","465638","462370","2536","138123","463434","463436","419205","2540","131250","NA","467639","468262","464437","55142","467639","Sternberg Task","43","63306","65","yes","1024"
"66.6666666667","66.6666666667","967.212121212","967.212121212","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","0","0","65","65","65","0","0","0","65","65","65","0","65","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","530","52600","6872","NA","530","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","471535","468267","2536","138123","469330","469332","419205","2540","131250","NA","473536","474067","470334","55142","473536","Sternberg Task","44","63836","66","yes","1024"
"67.1641791045","67.1641791045","962.268656716","962.268656716","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","66","66","0","0","66","66","66","0","0","0","66","66","66","0","66","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","right","NA","left","636","52600","6872","NA","636","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","477339","474073","2536","138123","475135","475137","419205","2540","131250","NA","479340","479976","476138","55142","479340","Sternberg Task","45","64472","67","yes","1024"
"66.1764705882","66.1764705882","970.029411765","970.029411765","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","67","67","0","0","67","67","67","0","0","0","67","67","67","0","67","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.12","4","y","0","right","left","right","NA","right","1490","52600","6872","NA","1490","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","483253","479982","2536","138123","481047","481049","419205","2540","131250","NA","485254","486744","482051","55142","485254","Sternberg Task","45","65962","68","yes","1024"
"66.6666666667","66.6666666667","968.811594203","968.811594203","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","68","68","0","0","68","68","68","0","0","0","68","68","68","0","68","10/23/22 19:58:15","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-3.csv","legacy","9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","886","52600","6872","NA","886","2","legacy","1","1024","2","48000","-16","experiment","3","odd","6","490017","479982","2536","138123","487813","487815","486750","2540","131250","NA","492018","492905","488816","55142","492018","Sternberg Task","46","66848","69","yes","1024"
