"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"97","97","578","578","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","25","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","6 7 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","522.0","23694","10255","522","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","254580","251337","252373","2281","107080","252375","123422","2347","96825","253377","256582","257105","26066","256582","NA","Sternberg Task","37","21991.0","38","1024"
"97","97","578","578","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","26","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","9 3 1 2 5","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","578.0","23694","10255","578","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","260350","257107","258143","2281","107080","258146","123422","2347","96825","259148","262353","262932","26066","262353","NA","Sternberg Task","38","22569.0","39","1024"
"97","97","579","579","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","27","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","3 4 9 6 2 9","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","629.0","23694","10255","629","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","266186","262934","263979","2281","107080","263981","123422","2347","96825","264983","268188","268818","26066","268188","NA","Sternberg Task","39","23198.0","40","1024"
"97","97","580","580","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","28","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","1 4 9 3 2 5","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","592.0","23694","10255","592","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","272070","268834","269864","2281","107080","269866","123422","2347","96825","270868","274072","274665","26066","274072","NA","Sternberg Task","40","23790.0","41","1024"
"97","97","578","578","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","29","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","6 3 1 7 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","508.0","23694","10255","508","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","277909","274668","275702","2281","107080","275704","123422","2347","96825","276706","279911","280420","26066","279911","NA","Sternberg Task","41","24298.0","42","1024"
"97","97","577","577","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","30","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","6 8 9 3 4 9","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","520.0","23694","10255","520","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","283667","280422","281459","2281","107080","281461","123422","2347","96825","282463","285669","286190","26066","285669","NA","Sternberg Task","42","24818.0","43","1024"
"97","97","573","573","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","31","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","399.0","23694","10255","399","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","289435","286193","287229","2281","107080","287231","123422","2347","96825","288233","291437","291837","26066","291437","NA","Sternberg Task","43","25217.0","44","1024"
"97","97","572","572","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","32","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","3 4 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","531.0","23694","10255","531","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","5","295086","291840","292878","2281","107080","292881","123422","2347","96825","293883","297088","297620","26066","297088","NA","Sternberg Task","44","25748.0","45","1024"
"97","97","571","571","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","33","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","525.0","23694","10255","525","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","300880","297623","298672","2281","107080","298674","123422","2347","96825","299677","302882","303408","26066","302882","NA","Sternberg Task","45","26273.0","46","1024"
"97","97","569","569","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","34","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","6 1 2","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","490.0","23694","10255","490","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","306645","303410","304438","2281","107080","304440","123422","2347","96825","305442","308647","309138","26066","308647","NA","Sternberg Task","46","26763.0","47","1024"
"97","97","572","572","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","35","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","4 1 8 7 5","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","702.0","23694","10255","702","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","312381","309141","310174","2281","107080","310176","123422","2347","96825","311178","314383","315086","26066","314383","NA","Sternberg Task","47","27465.0","48","1024"
"97","97","573","573","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","36","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","5 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","638.0","23694","10255","638","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","7","318330","315088","316123","2281","107080","316125","123422","2347","96825","317127","320332","320971","26066","320332","NA","Sternberg Task","48","28103.0","49","1024"
"98","98","571","571","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","37","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","483.0","23694","10255","483","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","324214","320973","322008","2281","107080","322010","123422","2347","96825","323012","326217","326701","26066","326216","NA","Sternberg Task","49","28586.0","50","1024"
"98","98","571","571","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","38","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","6 2 9 3 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","563.0","23694","10255","563","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","329946","326703","327740","2281","107080","327742","123422","2347","96825","328744","331949","332513","26066","331948","NA","Sternberg Task","50","29149.0","51","1024"
"98","98","570","570","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","39","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","504.0","23694","10255","504","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","335771","332516","333562","2281","107080","333565","123422","2347","96825","334567","337774","338279","26066","337773","NA","Sternberg Task","51","29653.0","52","1024"
"98","98","567","567","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","40","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","7 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","442.0","23694","10255","442","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","1","341517","338281","339310","2281","107080","339312","123422","2347","96825","340314","343519","343962","26066","343519","NA","Sternberg Task","52","30095.0","53","1024"
"98","98","568","568","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","41","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","584.0","23694","10255","584","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","347205","343965","344998","2281","107080","345001","123422","2347","96825","346003","349207","349791","26066","349207","NA","Sternberg Task","53","30679.0","54","1024"
"98","98","566","566","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","42","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","4 6 2 5 1","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","472.0","23694","10255","472","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","353038","349794","350832","2281","107080","350834","123422","2347","96825","351836","355041","355513","26066","355041","NA","Sternberg Task","54","31151.0","55","1024"
"98","98","564","564","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","43","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","3 5 4 7","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","453.0","23694","10255","453","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","358760","355516","356553","2281","107080","356555","123422","2347","96825","357557","360762","361216","26066","360762","NA","Sternberg Task","55","31604.0","56","1024"
"98","98","563","563","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","44","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","5 2 9 6 1 7","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","537.0","23694","10255","537","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","364462","361219","362255","2281","107080","362258","123422","2347","96825","363260","366464","367002","26066","366464","NA","Sternberg Task","56","32141.0","57","1024"
"98","98","562","562","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","45","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","7 9 1 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","512.0","23694","10255","512","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","370257","367004","368050","2281","107080","368052","123422","2347","96825","369054","372259","372772","26066","372259","NA","Sternberg Task","57","32653.0","58","1024"
"98","98","563","563","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","46","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","9 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","594.0","23694","10255","594","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","376009","372775","373803","2281","107080","373805","123422","2347","96825","374807","378011","378606","26066","378011","NA","Sternberg Task","58","33247.0","59","1024"
"98","98","563","563","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","47","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","1 7 8 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","559.0","23694","10255","559","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","381847","378608","379641","2281","107080","379643","123422","2347","96825","380645","383850","384410","26066","383850","NA","Sternberg Task","59","33806.0","60","1024"
"98","98","566","566","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","48","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","9 3 8 2 1 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","780.0","23694","10255","780","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","387656","384412","385449","2281","107080","385451","123422","2347","96825","386453","389658","390439","26066","389658","NA","Sternberg Task","60","34586.0","61","1024"
"98","98","566","566","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","49","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","3 5 7 1","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","553.0","23694","10255","553","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","393684","390441","391477","2281","107080","391479","123422","2347","96825","392481","395686","396240","26066","395686","NA","Sternberg Task","61","35139.0","62","1024"
"98","98","569","569","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","50","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","770.0","23694","10255","770","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","399486","396243","397279","2281","107080","397281","123422","2347","96825","398283","401488","402259","26066","401488","NA","Sternberg Task","62","35909.0","63","1024"
"98","98","569","569","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","51","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","1 6 4 3 9 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","567.0","23694","10255","567","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","405514","402262","403307","2281","107080","403309","123422","2347","96825","404311","407516","408084","26066","407516","NA","Sternberg Task","63","36476.0","64","1024"
"98","98","571","571","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","52","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","659.0","23694","10255","659","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","411322","408086","409115","2281","107080","409117","123422","2347","96825","410120","413324","413984","26066","413324","NA","Sternberg Task","64","37135.0","65","1024"
"98","98","569","569","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","53","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","446.0","23694","10255","446","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","417226","413987","415020","2281","107080","415022","123422","2347","96825","416024","419229","419676","26066","419229","NA","Sternberg Task","65","37581.0","66","1024"
"98","98","568","568","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","54","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","506.0","23694","10255","506","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","422921","419678","420715","2281","107080","420717","123422","2347","96825","421719","424923","425430","26066","424923","NA","Sternberg Task","66","38087.0","67","1024"
"98","98","572","572","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","55","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","3 5 9 6 2 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","819.0","23694","10255","819","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","428677","425434","426471","2281","107080","426473","123422","2347","96825","427475","430680","431500","26066","430680","NA","Sternberg Task","67","38906.0","68","1024"
"98","98","571","571","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","56","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","2 4 8 5 1 3","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","537.0","23694","10255","537","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","434746","431503","432539","2281","107080","432541","123422","2347","96825","433543","436748","437286","26066","436748","NA","Sternberg Task","68","39443.0","69","1024"
"98","98","572","572","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","69","69","69","0","0","69","69","0","0","69","69","69","0","69","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","57","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","7 1 5 6 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","656.0","23694","10255","656","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","440540","437289","438333","2281","107080","438335","123422","2347","96825","439337","442542","443199","26066","442542","NA","Sternberg Task","69","40099.0","70","1024"
"98","98","571","571","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","58","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","7 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","483.0","23694","10255","483","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","446436","443201","444230","2281","107080","444232","123422","2347","96825","445234","448438","448922","26066","448438","NA","Sternberg Task","70","40582.0","71","1024"
"98","98","572","572","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","59","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","633.0","23694","10255","633","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","452164","448924","449956","2281","107080","449959","123422","2347","96825","450961","454166","454800","26066","454166","NA","Sternberg Task","71","41215.0","72","1024"
"98","98","575","575","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","60","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","5 9 2 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","819.0","23694","10255","819","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","458046","454803","455840","2281","107080","455842","123422","2347","96825","456843","460048","460868","26066","460048","NA","Sternberg Task","72","42034.0","73","1024"
"98","98","578","578","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","61","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","5 3 8 7 2 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","774.0","23694","10255","774","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","464115","460870","461907","2281","107080","461909","123422","2347","96825","462911","466117","466892","26066","466117","NA","Sternberg Task","73","42808.0","74","1024"
"98","98","580","580","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","62","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","8 2 1 4 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","723.0","23694","10255","723","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","470140","466894","467931","2281","107080","467933","123422","2347","96825","468936","472142","472866","26066","472142","NA","Sternberg Task","74","43531.0","75","1024"
"98","98","578","578","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","Sun Oct 15 16:34:24 2023","The main experiment item","False","SternbergTask.osexp","/Users/xaleyelyse/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","63","11","/Users/xaleyelyse/Downloads/XWsubject_1.csv","legacy","2 3 7 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","426.0","23694","10255","426","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","476122","472869","473914","2281","107080","473916","123422","2347","96825","474918","478124","478551","26066","478124","NA","Sternberg Task","75","43957.0","76","1024"
