"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"85.7142857143","85.7142857143","868.742857143","868.742857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","549","85546","8202","549","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","310130","306871","307924","3127","173985","307926","185199","3130","165783","312132","308928","312682","88679","312131","NA","Sternberg task","30","30406","35","yes","1024"
"86.1111111111","86.1111111111","860.555555556","860.555555556","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","574","85546","8202","574","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","315954","312695","313749","3127","173985","313751","185199","3130","165783","317955","314752","318530","88679","317955","NA","Sternberg task","31","30980","36","yes","1024"
"86.4864864865","86.4864864865","851.810810811","851.810810811","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","537","85546","8202","537","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","321801","318542","319594","3127","173985","319596","185199","3130","165783","323803","320598","324340","88679","323803","NA","Sternberg task","32","31517","37","yes","1024"
"86.8421052632","86.8421052632","850.552631579","850.552631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.9","3","y","0","left","space","space","left","NA","804","85546","8202","804","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","327614","324351","325408","3127","173985","325410","185199","3130","165783","329615","326411","330420","88679","329615","NA","Sternberg task","33","32321","38","yes","1024"
"87.1794871795","87.1794871795","847.205128205","847.205128205","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","38","38","0","0","38","38","0","0","38","38","38","0","38","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","7 1","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","720","85546","8202","720","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","333693","330432","331486","3127","173985","331489","185199","3130","165783","335694","332490","336414","88679","335694","NA","Sternberg task","34","33041","39","yes","1024"
"87.5","87.5","840.525","840.525","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","39","39","39","0","0","39","39","0","0","39","39","39","0","39","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","580","85546","8202","580","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","9","339688","336425","337483","3127","173985","337484","185199","3130","165783","341689","338485","342269","88679","341689","NA","Sternberg task","35","33621","40","yes","1024"
"87.8048780488","87.8048780488","844.170731707","844.170731707","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","40","40","40","0","0","40","40","0","0","40","40","40","0","40","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.9","5","y","0","left","space","space","left","NA","990","85546","8202","990","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","345539","342273","343330","3127","173985","343335","185199","3130","165783","347540","344336","348532","88679","347540","NA","Sternberg task","36","34611","41","yes","1024"
"88.0952380952","88.0952380952","836.928571429","836.928571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","41","41","41","0","0","41","41","0","0","41","41","41","0","41","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","540","85546","8202","540","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","351801","348536","349595","3127","173985","349597","185199","3130","165783","353802","350598","354343","88679","353802","NA","Sternberg task","37","35151","42","yes","1024"
"88.3720930233","88.3720930233","829.209302326","829.209302326","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","42","42","42","0","0","42","42","0","0","42","42","42","0","42","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 3","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","505","85546","8202","505","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","357609","354349","355403","3127","173985","355405","185199","3130","165783","359610","356407","360115","88679","359610","NA","Sternberg task","38","35656","43","yes","1024"
"88.6363636364","88.6363636364","835.068181818","835.068181818","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","43","43","0","0","43","43","0","0","43","43","43","0","43","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","1087","85546","8202","1087","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","363385","360120","361178","3127","173985","361180","185199","3130","165783","365386","362182","366474","88679","365386","NA","Sternberg task","39","36743","44","yes","1024"
"88.8888888889","88.8888888889","832.266666667","832.266666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","44","44","44","0","0","44","44","0","0","44","44","44","0","44","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","709","85546","8202","709","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","369742","366485","367537","3127","173985","367539","185199","3130","165783","371742","368540","372453","88679","371742","NA","Sternberg task","40","37452","45","yes","1024"
"89.1304347826","89.1304347826","828.652173913","828.652173913","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","45","45","0","0","45","45","0","0","45","45","45","0","45","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","666","85546","8202","666","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","375723","372464","373518","3127","173985","373519","185199","3130","165783","377724","374520","378391","88679","377724","NA","Sternberg task","41","38118","46","yes","1024"
"89.3617021277","89.3617021277","826.765957447","826.765957447","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","46","46","46","0","0","46","46","0","0","46","46","46","0","46","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.9","3","y","0","left","space","space","left","NA","740","85546","8202","740","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","381664","378403","379458","3127","173985","379459","185199","3130","165783","383665","380461","384406","88679","383665","NA","Sternberg task","42","38858","47","yes","1024"
"89.5833333333","89.5833333333","821.229166667","821.229166667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","47","47","47","0","0","47","47","0","0","47","47","47","0","47","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","561","85546","8202","561","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","387670","384412","385464","3127","173985","385466","185199","3130","165783","389671","386467","390233","88679","389671","NA","Sternberg task","43","39419","48","yes","1024"
"89.7959183673","89.7959183673","817.081632653","817.081632653","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","48","48","48","0","0","48","48","0","0","48","48","48","0","48","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","618","85546","8202","618","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","393509","390244","391303","3127","173985","391305","185199","3130","165783","395510","392307","396129","88679","395510","NA","Sternberg task","44","40037","49","yes","1024"
"90","90","811.56","811.56","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","49","49","0","0","49","49","0","0","49","49","49","0","49","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","541","85546","8202","541","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","399401","396140","397195","3127","173985","397196","185199","3130","165783","401402","398198","401943","88679","401402","NA","Sternberg task","45","40578","50","yes","1024"
"90.1960784314","90.1960784314","808.294117647","808.294117647","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","50","50","50","0","0","50","50","0","0","50","50","50","0","50","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","645","85546","8202","645","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","405213","401954","403007","3127","173985","403008","185199","3130","165783","407214","404010","407859","88679","407214","NA","Sternberg task","46","41223","51","yes","1024"
"90.3846153846","90.3846153846","807.903846154","807.903846154","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","51","0","0","51","51","0","0","51","51","51","0","51","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","788","85546","8202","788","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","411133","407871","408926","3127","173985","408928","185199","3130","165783","413134","409930","413925","88679","413134","NA","Sternberg task","47","42011","52","yes","1024"
"90.5660377358","90.5660377358","810.037735849","810.037735849","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","52","52","52","0","0","52","52","0","0","52","52","52","0","52","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.9","6","y","0","left","space","space","left","NA","921","85546","8202","921","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","417197","413936","414991","3127","173985","414992","185199","3130","165783","419199","415993","420121","88679","419199","NA","Sternberg task","48","42932","53","yes","1024"
"90.7407407407","90.7407407407","807.111111111","807.111111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","53","0","0","53","53","0","0","53","53","53","0","53","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","652","85546","8202","652","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","423388","420125","421183","3127","173985","421184","185199","3130","165783","425389","422186","426041","88679","425389","NA","Sternberg task","49","43584","54","yes","1024"
"90.9090909091","90.9090909091","803.381818182","803.381818182","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","54","54","54","0","0","54","54","0","0","54","54","54","0","54","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","602","85546","8202","602","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","429304","426045","427100","3127","173985","427102","185199","3130","165783","431305","428103","431909","88679","431305","NA","Sternberg task","50","44186","55","yes","1024"
"91.0714285714","91.0714285714","799.714285714","799.714285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","55","55","0","0","55","55","0","0","55","55","55","0","55","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","598","85546","8202","598","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","435179","431919","432973","3127","173985","432975","185199","3130","165783","437180","433976","437779","88679","437180","NA","Sternberg task","51","44784","56","yes","1024"
"91.2280701754","91.2280701754","798.280701754","798.280701754","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","56","56","0","0","56","56","0","0","56","56","56","0","56","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8 3","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","718","85546","8202","718","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","441045","437785","438839","3127","173985","438840","185199","3130","165783","443046","439843","443765","88679","443046","NA","Sternberg task","52","45502","57","yes","1024"
"91.3793103448","91.3793103448","798.224137931","798.224137931","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","57","57","0","0","57","57","0","0","57","57","57","0","57","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","795","85546","8202","795","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","447043","443776","444836","3127","173985","444838","185199","3130","165783","449044","445839","449840","88679","449044","NA","Sternberg task","53","46297","58","yes","1024"
"91.5254237288","91.5254237288","793.661016949","793.661016949","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","58","58","0","0","58","58","0","0","58","58","58","0","58","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.9","4","y","0","left","space","space","left","NA","529","85546","8202","529","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","453103","449844","450899","3127","173985","450900","185199","3130","165783","455103","451902","455632","88679","455103","NA","Sternberg task","54","46826","59","yes","1024"
"91.6666666667","91.6666666667","790.116666667","790.116666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","59","59","0","0","59","59","0","0","59","59","59","0","59","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","5","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","581","85546","8202","581","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","458898","455637","456689","3127","173985","456694","185199","3130","165783","460899","457696","461481","88679","460899","NA","Sternberg task","55","47407","60","yes","1024"
"91.8032786885","91.8032786885","789.31147541","789.31147541","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","60","60","0","0","60","60","0","0","60","60","60","0","60","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","741","85546","8202","741","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","464744","461486","462537","3127","173985","462538","185199","3130","165783","466745","463540","467487","88679","466745","NA","Sternberg task","56","48148","61","yes","1024"
"91.935483871","91.935483871","787.983870968","787.983870968","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","61","61","61","0","0","61","61","0","0","61","61","61","0","61","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","707","85546","8202","707","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","470753","467492","468547","3127","173985","468549","185199","3130","165783","472754","469550","473462","88679","472754","NA","Sternberg task","57","48855","62","yes","1024"
"92.0634920635","92.0634920635","785.380952381","785.380952381","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","62","62","0","0","62","62","0","0","62","62","62","0","62","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","6 5","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","624","85546","8202","624","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","476726","473466","474523","3127","173985","474524","185199","3130","165783","478728","475525","479352","88679","478728","NA","Sternberg task","58","49479","63","yes","1024"
"92.1875","92.1875","782.234375","782.234375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","63","63","0","0","63","63","0","0","63","63","63","0","63","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.9","1","y","0","left","space","space","left","NA","584","85546","8202","584","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","482617","479356","480413","3127","173985","480415","185199","3130","165783","484618","481416","485203","88679","484618","NA","Sternberg task","59","50063","64","yes","1024"
"90.7692307692","90.7692307692","779.384615385","779.384615385","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","64","64","64","0","0","64","64","0","0","64","64","64","0","64","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.9","3","y","0","right","space","space","right","NA","597","85546","8202","597","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","488475","485214","486269","3127","173985","486271","185199","3130","165783","490476","487272","491075","88679","490476","NA","Sternberg task","59","50660","65","yes","1024"
"90.9090909091","90.9090909091","778.575757576","778.575757576","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","65","0","0","65","65","0","0","65","65","65","0","65","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","726","85546","8202","726","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","494347","485214","492142","3127","173985","492143","491088","3130","165783","496349","493145","497076","88679","496349","NA","Sternberg task","60","51386","66","yes","1024"
"91.0447761194","91.0447761194","776.71641791","776.71641791","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","66","66","66","0","0","66","66","0","0","66","66","66","0","66","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.9","0","n","0","right","space","space","right","NA","654","85546","8202","654","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","500339","497080","498132","3127","173985","498134","491088","3130","165783","502340","499136","502995","88679","502340","NA","Sternberg task","61","52040","67","yes","1024"
"91.1764705882","91.1764705882","775.647058824","775.647058824","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","67","67","67","0","0","67","67","0","0","67","67","67","0","67","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.9","2","y","0","left","space","space","left","NA","704","85546","8202","704","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","506260","502999","504055","3127","173985","504056","491088","3130","165783","508261","505057","508966","88679","508261","NA","Sternberg task","62","52744","68","yes","1024"
"91.3043478261","91.3043478261","772.449275362","772.449275362","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","68","68","68","0","0","68","68","0","0","68","68","68","0","68","0","10/23/21 14:26:03","The main experiment item","yes","SternbergExperiment.osexp","C:\Users\katie\Documents\School\Quant Methods\Lab 3","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/katie/Documents/School/Quant Methods/Lab 3/KH-subject-3.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.9","3","y","0","left","space","space","left","NA","555","85546","8202","555","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","512235","508977","510029","3127","173985","510031","491088","3130","165783","514236","511032","514792","88679","514236","NA","Sternberg task","63","53299","69","yes","1024"
