acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_errorFeedback,count_experiment,count_faster,count_fixation,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_errorFeedback,time_experiment,time_faster,time_fixation,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,737.0789474,737.0789474,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,37,0,0,0,37,0,37,37,37,37,37,37,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,37,37,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,631,NA,2310,NA,NA,631,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,79082,2608,NA,NA,NA,2548,NA,80196,80329,80962,80164,80329,Flanker task,38,28009,38,yes,1024
100,100,731.2051282,731.2051282,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,38,0,0,0,38,0,38,38,38,38,38,38,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,38,38,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,508,NA,2310,NA,NA,508,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,81000,2608,NA,NA,NA,2548,NA,82146,82279,82789,82110,82279,Flanker task,39,28517,39,yes,1024
100,100,726.425,726.425,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,39,0,0,0,39,0,39,39,39,39,39,39,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,39,39,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,540,NA,2310,NA,NA,540,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,82828,2608,NA,NA,NA,2548,NA,83948,84081,84623,83915,84080,Flanker task,40,29057,40,yes,1024
100,100,720.2682927,720.2682927,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,40,0,0,0,40,0,40,40,40,40,40,40,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,40,40,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,474,NA,2310,NA,NA,474,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,4927,NA,NA,NA,84658,2608,NA,NA,NA,2548,NA,85772,85906,86382,85740,85905,Flanker task,41,29531,41,yes,1024
100,100,715.6904762,715.6904762,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,41,0,0,0,41,0,41,41,41,41,41,41,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,41,41,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,528,NA,2310,NA,NA,528,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,4927,NA,NA,NA,86417,2608,NA,NA,NA,2548,NA,87531,87664,88194,87499,87663,Flanker task,42,30059,42,yes,1024
100,100,710.8604651,710.8604651,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,42,0,0,0,42,0,42,42,42,42,42,42,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,42,42,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,508,NA,2310,NA,NA,508,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,88230,2608,NA,NA,NA,2548,NA,89353,89486,89996,89321,89486,Flanker task,43,30567,43,yes,1024
100,100,706.1818182,706.1818182,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,43,0,0,0,43,0,43,43,43,43,43,43,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,43,43,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,505,NA,2310,NA,NA,505,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,90030,2608,NA,NA,NA,2548,NA,91142,91275,91782,91111,91275,Flanker task,44,31072,44,yes,1024
100,100,702.2666667,702.2666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,44,0,0,0,44,0,44,44,44,44,44,44,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,44,44,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,530,NA,2310,NA,NA,530,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,4927,NA,NA,NA,91832,2608,NA,NA,NA,2548,NA,92946,93079,93611,92913,93078,Flanker task,45,31602,45,yes,1024
100,100,698.5,698.5,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,45,0,0,0,45,0,45,45,45,45,45,45,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,45,45,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,529,NA,2310,NA,NA,529,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,93645,2608,NA,NA,NA,2548,NA,94758,94895,95426,94726,94895,Flanker task,46,32131,46,yes,1024
100,100,700.5744681,700.5744681,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,46,0,0,0,46,0,46,46,46,46,46,46,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,46,46,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,796,NA,2310,NA,NA,796,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,95464,2608,NA,NA,NA,2548,NA,96577,96710,97508,96545,96710,Flanker task,47,32927,47,yes,1024
100,100,696.3541667,696.3541667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,47,0,0,0,47,0,47,47,47,47,47,47,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,47,47,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,498,NA,2310,NA,NA,498,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,97549,2608,NA,NA,NA,2548,NA,98668,98801,99301,98636,98801,Flanker task,48,33425,48,yes,1024
100,100,694.3061224,694.3061224,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,48,0,0,0,48,0,48,48,48,48,48,48,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,48,48,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,596,NA,2310,NA,NA,596,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,99335,2608,NA,NA,NA,2548,NA,100448,100581,101179,100416,100581,Flanker task,49,34021,49,yes,1024
100,100,692.74,692.74,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,49,0,0,0,49,0,49,49,49,49,49,49,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,49,49,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,616,NA,2310,NA,NA,616,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,101218,2608,NA,NA,NA,2548,NA,102337,102470,103088,102305,102470,Flanker task,50,34637,50,yes,1024
100,100,689.4705882,689.4705882,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,50,0,0,0,50,0,50,50,50,50,50,50,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,50,50,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,526,NA,2310,NA,NA,526,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,4927,NA,NA,NA,103123,2608,NA,NA,NA,2548,NA,104238,104371,104899,104206,104370,Flanker task,51,35163,51,yes,1024
100,100,691.75,691.75,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,51,0,0,0,51,0,51,51,51,51,51,51,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,51,51,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,808,NA,2310,NA,NA,808,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,104933,2608,NA,NA,NA,2548,NA,106046,106179,106989,106013,106179,Flanker task,52,35971,52,yes,1024
100,100,688.7169811,688.7169811,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,52,0,0,0,52,0,52,52,52,52,52,52,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,52,52,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,531,NA,2310,NA,NA,531,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,107025,2608,NA,NA,NA,2548,NA,108146,108279,108812,108114,108279,Flanker task,53,36502,53,yes,1024
100,100,687.9444444,687.9444444,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,53,0,0,0,53,0,53,53,53,53,53,53,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,53,53,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,647,NA,2310,NA,NA,647,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,108846,2608,NA,NA,NA,2548,NA,109960,110093,110742,109928,110093,Flanker task,54,37149,54,yes,1024
100,100,684.1272727,684.1272727,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,54,0,0,0,54,0,54,54,54,54,54,54,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,54,54,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,478,NA,2310,NA,NA,478,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,110780,2608,NA,NA,NA,2548,NA,111899,112030,112510,111866,112030,Flanker task,55,37627,55,yes,1024
100,100,679.5178571,679.5178571,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,55,0,0,0,55,0,55,55,55,55,55,55,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,55,55,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,426,NA,2310,NA,NA,426,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,112544,2608,NA,NA,NA,2548,NA,113656,113791,114219,113624,113791,Flanker task,56,38053,56,yes,1024
100,100,674.6666667,674.6666667,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,56,0,0,0,56,0,56,56,56,56,56,56,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,56,56,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,403,NA,2310,NA,NA,403,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,114258,2608,NA,NA,NA,2548,NA,115374,115508,115913,115342,115508,Flanker task,57,38456,57,yes,1024
98.27586207,98.27586207,669.7758621,669.7758621,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,0,57,0,0,0,57,0,57,57,57,57,57,57,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,57,57,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,391,NA,2310,NA,NA,391,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,115947,2608,NA,NA,NA,2548,NA,117059,117191,117584,117027,117191,Flanker task,57,38847,58,yes,1024
98.30508475,98.30508475,667.2372881,667.2372881,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,58,0,0,0,58,0,58,58,58,58,58,58,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,58,58,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,520,NA,2310,NA,NA,520,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,4927,NA,NA,NA,118157,2608,NA,NA,117625,2548,NA,119269,119402,119924,119237,119402,Flanker task,58,39367,59,yes,1024
98.33333333,98.33333333,664.9333333,664.9333333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,59,0,0,0,59,0,59,59,59,59,59,59,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,59,59,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,529,NA,2310,NA,NA,529,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,119959,2608,NA,NA,117625,2548,NA,121074,121206,121737,121042,121206,Flanker task,59,39896,60,yes,1024
98.36065574,98.36065574,662.295082,662.295082,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,60,0,0,0,60,0,60,60,60,60,60,60,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,60,60,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,504,NA,2310,NA,NA,504,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,4927,NA,NA,NA,121771,2608,NA,NA,117625,2548,NA,122884,123016,123522,122852,123016,Flanker task,60,40400,61,yes,1024
98.38709677,98.38709677,660.483871,660.483871,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,61,0,0,0,61,0,61,61,61,61,61,61,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,61,61,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,550,NA,2310,NA,NA,550,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,123567,2608,NA,NA,117625,2548,NA,124681,124816,125368,124648,124816,Flanker task,61,40950,62,yes,1024
98.41269841,98.41269841,658.3015873,658.3015873,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,62,0,0,0,62,0,62,62,62,62,62,62,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,62,62,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,523,NA,2310,NA,NA,523,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,125403,2608,NA,NA,117625,2548,NA,126516,126648,127173,126484,126648,Flanker task,62,41473,63,yes,1024
98.4375,98.4375,660.984375,660.984375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,63,0,0,0,63,0,63,63,63,63,63,63,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,63,63,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,830,NA,2310,NA,NA,830,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,127208,2608,NA,NA,117625,2548,NA,128321,128454,129286,128289,128454,Flanker task,63,42303,64,yes,1024
98.46153846,98.46153846,658.6,658.6,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,64,0,0,0,64,0,64,64,64,64,64,64,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,64,64,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,506,NA,2310,NA,NA,506,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,4927,NA,NA,NA,129325,2608,NA,NA,117625,2548,NA,130446,130579,131087,130414,130579,Flanker task,64,42809,65,yes,1024
98.48484848,98.48484848,657.1969697,657.1969697,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,65,0,0,0,65,0,65,65,65,65,65,65,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,65,65,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,566,NA,2310,NA,NA,566,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,131121,2608,NA,NA,117625,2548,NA,132233,132365,132933,132201,132365,Flanker task,65,43375,66,yes,1024
98.50746269,98.50746269,654.8656716,654.8656716,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,0,66,0,0,0,66,0,66,66,66,66,66,66,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,66,66,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,501,NA,2310,NA,NA,501,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,4927,NA,NA,NA,132974,2608,NA,NA,117625,2548,NA,134092,134226,134729,134060,134225,Flanker task,66,43876,67,yes,1024
98.52941176,98.52941176,654.5147059,654.5147059,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,67,0,0,0,67,0,67,67,67,67,67,67,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,67,67,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,631,NA,2310,NA,NA,631,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,134763,2608,NA,NA,117625,2548,NA,135878,136009,136642,135845,136009,Flanker task,67,44507,68,yes,1024
98.55072464,98.55072464,654.6666667,654.6666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,68,0,0,0,68,0,68,68,68,68,68,68,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,68,68,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,665,NA,2310,NA,NA,665,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,136678,2608,NA,NA,117625,2548,NA,137806,137939,138606,137773,137938,Flanker task,68,45172,69,yes,1024
98.57142857,98.57142857,652.3142857,652.3142857,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,69,0,0,0,69,0,69,69,69,69,69,69,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,69,69,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,490,NA,2310,NA,NA,490,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,138640,2608,NA,NA,117625,2548,NA,139753,139887,140379,139720,139887,Flanker task,69,45662,70,yes,1024
98.5915493,98.5915493,651.943662,651.943662,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,70,0,0,0,70,0,70,70,70,70,70,70,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,70,70,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,626,NA,2310,NA,NA,626,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,140413,2608,NA,NA,117625,2548,NA,141528,141660,142288,141495,141660,Flanker task,70,46288,71,yes,1024
98.61111111,98.61111111,649.9722222,649.9722222,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,0,71,0,0,0,71,0,71,71,71,71,71,71,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,71,71,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,NA,s,NA,NA,h,510,NA,2310,NA,NA,510,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,4927,NA,NA,NA,142324,2608,NA,NA,117625,2548,NA,143442,143576,144088,143410,143576,Flanker task,71,46798,72,yes,1024
98.63013699,98.63013699,648.2739726,648.2739726,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,72,0,0,0,72,0,72,72,72,72,72,72,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,72,72,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,526,NA,2310,NA,NA,526,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,144122,2608,NA,NA,117625,2548,NA,145236,145369,145899,145204,145369,Flanker task,72,47324,73,yes,1024
98.64864865,98.64864865,648.9054054,648.9054054,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,0,73,0,0,0,73,0,73,73,73,73,73,73,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,73,73,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,695,NA,2310,NA,NA,695,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,4927,NA,NA,NA,145951,2608,NA,NA,117625,2548,NA,147070,147203,147900,147037,147202,Flanker task,73,48019,74,yes,1024
98.66666667,98.66666667,648.0666667,648.0666667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,0,74,0,0,0,74,0,74,74,74,74,74,74,Fri Sep 20 17:34:08 2019,infinite,The main experiment item,yes,fp-subject-1.osexp,/Users/freyaportales/Documents,no,mono,no,18,no,white,no,no,768,legacy,74,74,/Users/freyaportales/Documents/fp-subject-1.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,NA,s,NA,NA,s,586,NA,2310,NA,NA,586,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,4927,NA,NA,NA,147934,2608,NA,NA,117625,2548,NA,149055,149188,149776,149022,149188,Flanker task,74,48605,75,yes,1024
