acc,accuracy,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_new_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_new_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
100,100,571.0645161,571.0645161,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,30,30,0,30,0,30,0,0,0,30,30,30,30,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,30,30,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,504,NA,44876,NA,NA,504,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,99574,NA,1599,NA,NA,100676,1611,NA,NA,100787,101293,100664,100787,FlankerTaskKBowman,31,17703,31,yes,1024
100,100,566.1875,566.1875,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,31,31,0,31,0,31,0,0,0,31,31,31,31,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,31,31,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,415,NA,44876,NA,NA,415,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,101306,NA,1599,NA,NA,102422,1611,NA,NA,102533,102950,102411,102533,FlankerTaskKBowman,32,18118,32,yes,1024
100,100,563.6060606,563.6060606,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,32,32,0,32,0,32,0,0,0,32,32,32,32,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,32,32,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,481,NA,44876,NA,NA,481,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,46490,NA,NA,102964,NA,1599,NA,NA,104066,1611,NA,NA,104177,104661,104055,104177,FlankerTaskKBowman,33,18599,33,yes,1024
100,100,566.0294118,566.0294118,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,33,33,0,33,0,33,0,0,0,33,33,33,33,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,33,33,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,646,NA,44876,NA,NA,646,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,104674,NA,1599,NA,NA,105775,1611,NA,NA,105886,106533,105765,105886,FlankerTaskKBowman,34,19245,34,yes,1024
100,100,564.6,564.6,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,34,34,0,34,0,34,0,0,0,34,34,34,34,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,34,34,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,516,NA,44876,NA,NA,516,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,106547,NA,1599,NA,NA,107649,1611,NA,NA,107760,108278,107638,107760,FlankerTaskKBowman,35,19761,35,yes,1024
100,100,563.5555556,563.5555556,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,35,35,0,35,0,35,0,0,0,35,35,35,35,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,35,35,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,527,NA,44876,NA,NA,527,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,108291,NA,1599,NA,NA,109392,1611,NA,NA,109503,110032,109381,109503,FlankerTaskKBowman,36,20288,36,yes,1024
100,100,566.6486486,566.6486486,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,36,36,0,36,0,36,0,0,0,36,36,36,36,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,36,36,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,678,NA,44876,NA,NA,678,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,46490,NA,NA,110045,NA,1599,NA,NA,111147,1611,NA,NA,111258,111938,111137,111258,FlankerTaskKBowman,37,20966,37,yes,1024
100,100,566.5526316,566.5526316,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,37,37,0,37,0,37,0,0,0,37,37,37,37,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,37,37,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,563,NA,44876,NA,NA,563,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,111951,NA,1599,NA,NA,113053,1611,NA,NA,113164,113730,113043,113164,FlankerTaskKBowman,38,21529,38,yes,1024
100,100,564.1025641,564.1025641,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,38,38,0,38,0,38,0,0,0,38,38,38,38,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,38,38,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,471,NA,44876,NA,NA,471,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,113743,NA,1599,NA,NA,114845,1611,NA,NA,114958,115431,114834,114958,FlankerTaskKBowman,39,22000,39,yes,1024
100,100,560.625,560.625,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,39,39,0,39,0,39,0,0,0,39,39,39,39,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,39,39,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,425,NA,44876,NA,NA,425,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,46490,NA,NA,115448,NA,1599,NA,NA,116551,1611,NA,NA,116662,117089,116540,116662,FlankerTaskKBowman,40,22425,40,yes,1024
100,100,559.195122,559.195122,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,40,40,0,40,0,40,0,0,0,40,40,40,40,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,40,40,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,502,NA,44876,NA,NA,502,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,117102,NA,1599,NA,NA,118205,1611,NA,NA,118316,118821,118194,118316,FlankerTaskKBowman,41,22927,41,yes,1024
100,100,557.7380952,557.7380952,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,41,41,0,41,0,41,0,0,0,41,41,41,41,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,41,41,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,498,NA,44876,NA,NA,498,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,118834,NA,1599,NA,NA,119936,1611,NA,NA,120047,120548,119925,120047,FlankerTaskKBowman,42,23425,42,yes,1024
100,100,553.3488372,553.3488372,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,42,42,0,42,0,42,0,0,0,42,42,42,42,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,42,42,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,369,NA,44876,NA,NA,369,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,120561,NA,1599,NA,NA,121663,1611,NA,NA,121774,122145,121652,121774,FlankerTaskKBowman,43,23794,43,yes,1024
100,100,551.2727273,551.2727273,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,43,43,0,43,0,43,0,0,0,43,43,43,43,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,43,43,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,462,NA,44876,NA,NA,462,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,46490,NA,NA,122159,NA,1599,NA,NA,123260,1611,NA,NA,123371,123836,123250,123371,FlankerTaskKBowman,44,24256,44,yes,1024
100,100,546.4666667,546.4666667,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,44,44,0,44,0,44,0,0,0,44,44,44,44,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,44,44,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,335,NA,44876,NA,NA,335,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,123849,NA,1599,NA,NA,124950,1611,NA,NA,125061,125398,124940,125061,FlankerTaskKBowman,45,24591,45,yes,1024
100,100,545.4130435,545.4130435,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,45,45,0,45,0,45,0,0,0,45,45,45,45,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,45,45,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,498,NA,44876,NA,NA,498,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,125411,NA,1599,NA,NA,126513,1611,NA,NA,126623,127125,126502,126623,FlankerTaskKBowman,46,25089,46,yes,1024
100,100,542.5744681,542.5744681,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,46,46,0,46,0,46,0,0,0,46,46,46,46,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,46,46,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,412,NA,44876,NA,NA,412,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,46490,NA,NA,127139,NA,1599,NA,NA,128242,1611,NA,NA,128354,128769,128232,128353,FlankerTaskKBowman,47,25501,47,yes,1024
100,100,540.875,540.875,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,47,47,0,47,0,47,0,0,0,47,47,47,47,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,47,47,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,461,NA,44876,NA,NA,461,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,46490,NA,NA,128782,NA,1599,NA,NA,129884,1611,NA,NA,129996,130459,129874,129996,FlankerTaskKBowman,48,25962,48,yes,1024
100,100,541.5102041,541.5102041,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,48,48,0,48,0,48,0,0,0,48,48,48,48,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,48,48,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,572,NA,44876,NA,NA,572,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,130472,NA,1599,NA,NA,131575,1611,NA,NA,131686,132260,131564,131686,FlankerTaskKBowman,49,26534,49,yes,1024
100,100,539.52,539.52,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,49,49,0,49,0,49,0,0,0,49,49,49,49,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,49,49,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,442,NA,44876,NA,NA,442,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,132273,NA,1599,NA,NA,133379,1611,NA,NA,133490,133935,133368,133490,FlankerTaskKBowman,50,26976,50,yes,1024
100,100,536.5686275,536.5686275,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,50,50,0,50,0,50,0,0,0,50,50,50,50,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,50,50,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,389,NA,44876,NA,NA,389,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,133948,NA,1599,NA,NA,135049,1611,NA,NA,135160,135553,135039,135160,FlankerTaskKBowman,51,27365,51,yes,1024
100,100,534.9423077,534.9423077,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,51,51,0,51,0,51,0,0,0,51,51,51,51,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,51,51,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,452,NA,44876,NA,NA,452,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,135566,NA,1599,NA,NA,136667,1611,NA,NA,136778,137233,136656,136778,FlankerTaskKBowman,52,27817,52,yes,1024
100,100,533.1886792,533.1886792,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,52,52,0,52,0,52,0,0,0,52,52,52,52,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,52,52,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,442,NA,44876,NA,NA,442,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,137245,NA,1599,NA,NA,138347,1611,NA,NA,138459,138904,138337,138459,FlankerTaskKBowman,53,28259,53,yes,1024
100,100,532.8333333,532.8333333,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,53,53,0,53,0,53,0,0,0,53,53,53,53,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,53,53,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,514,NA,44876,NA,NA,514,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,138917,NA,1599,NA,NA,140018,1611,NA,NA,140129,140646,140007,140129,FlankerTaskKBowman,54,28773,54,yes,1024
100,100,530.7636364,530.7636364,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,54,54,0,54,0,54,0,0,0,54,54,54,54,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,54,54,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,419,NA,44876,NA,NA,419,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,140659,NA,1599,NA,NA,141760,1611,NA,NA,141871,142292,141750,141871,FlankerTaskKBowman,55,29192,55,yes,1024
100,100,529.2321429,529.2321429,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,55,55,0,55,0,55,0,0,0,55,55,55,55,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,55,55,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,445,NA,44876,NA,NA,445,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,46490,NA,NA,142306,NA,1599,NA,NA,143407,1611,NA,NA,143518,143965,143397,143518,FlankerTaskKBowman,56,29637,56,yes,1024
100,100,528.1403509,528.1403509,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,56,56,0,56,0,56,0,0,0,56,56,56,56,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,56,56,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,467,NA,44876,NA,NA,467,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,46490,NA,NA,143978,NA,1599,NA,NA,145087,1611,NA,NA,145198,145668,145077,145198,FlankerTaskKBowman,57,30104,57,yes,1024
100,100,527.0344828,527.0344828,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,57,57,0,57,0,57,0,0,0,57,57,57,57,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,57,57,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,464,NA,44876,NA,NA,464,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,145686,NA,1599,NA,NA,146788,1611,NA,NA,146899,147365,146777,146899,FlankerTaskKBowman,58,30568,58,yes,1024
100,100,526.2881356,526.2881356,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,58,58,0,58,0,58,0,0,0,58,58,58,58,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,58,58,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,h,NA,s,NA,NA,h,483,NA,44876,NA,NA,483,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,46490,NA,NA,147378,NA,1599,NA,NA,148479,1611,NA,NA,148590,149075,148469,148590,FlankerTaskKBowman,59,31051,59,yes,1024
100,100,524.6,524.6,black,no,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,59,59,0,59,0,59,0,0,0,59,59,59,59,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,59,59,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,425,NA,44876,NA,NA,425,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,46490,NA,NA,149088,NA,1599,NA,NA,150190,1611,NA,NA,150301,150729,150180,150301,FlankerTaskKBowman,60,31476,60,yes,1024
100,100,523.6393443,523.6393443,black,no,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,60,60,0,60,0,60,0,0,0,60,60,60,60,Tue Sep 24 12:50:53 2019,1500,The main experiment item,yes,FlankerTaskKBowman.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2,no,mono,no,18,no,white,no,yes,768,legacy,60,60,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab2/KB-subject-4-F23.csv,legacy,Kafkaesque Koffka,3.2.6,0,s,NA,s,NA,NA,s,466,NA,44876,NA,NA,466,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,46490,NA,NA,150742,NA,1599,NA,NA,151844,1611,NA,NA,151956,152424,151834,151956,FlankerTaskKBowman,61,31942,61,yes,1024
