"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_Fixation","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_incorrectFeedback","count_instruction1","count_instructions2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_incorrectFeedback","time_instruction1","time_instructions2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"87.87878787878788","87.87878787878788","633.2424242424242","633.2424242424242","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","32","32","32","32","0","0","32","0","0","32","32","32","0","32","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","20","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","475","13722","8791","475","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","217171","219407","216086","217154","2591","98105","210219","2610","89314","218188","221424","221899","16341","221424","NA","Sternberg Task","29","20897","33","yes","1024"
"88.23529411764706","88.23529411764706","635.5882352941177","635.5882352941177","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","33","33","33","33","0","0","33","0","0","33","33","33","0","33","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","21","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","713","13722","8791","713","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","223002","225239","221916","222987","2591","98105","210219","2610","89314","224019","227256","227970","16341","227256","NA","Sternberg Task","30","21610","34","yes","1024"
"85.71428571428571","85.71428571428571","643.8","643.8","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","34","34","34","34","0","0","34","0","0","34","34","34","0","34","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","22","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","right","right","right","right","NA","923","13722","8791","923","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","229073","231310","227986","229057","2591","98105","210219","2610","89314","230090","233327","234251","16341","233326","NA","Sternberg Task","30","22533","35","yes","1024"
"86.11111111111111","86.11111111111111","643.0277777777778","643.0277777777778","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","35","35","35","0","0","35","0","0","35","35","35","0","35","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","23","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","616","13722","8791","616","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","235352","237588","227986","235336","2591","98105","234267","2610","89314","236369","239605","240222","16341","239605","NA","Sternberg Task","31","23149","36","yes","1024"
"86.48648648648648","86.48648648648648","639.2432432432432","639.2432432432432","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","36","36","36","36","0","0","36","0","0","36","36","36","0","36","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","503","13722","8791","503","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","241321","243557","240238","241305","2591","98105","234267","2610","89314","242338","245573","246076","16341","245573","NA","Sternberg Task","32","23652","37","yes","1024"
"86.84210526315789","86.84210526315789","633.6842105263158","633.6842105263158","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","37","37","37","0","0","37","0","0","37","37","37","0","37","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","428","13722","8791","428","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","247180","249416","246093","247162","2591","98105","234267","2610","89314","248197","251433","251861","16341","251433","NA","Sternberg Task","33","24080","38","yes","1024"
"87.17948717948718","87.17948717948718","641.3333333333334","641.3333333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","38","38","38","38","0","0","38","0","0","38","38","38","0","38","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","26","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","932","13722","8791","932","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","252963","255199","251877","252947","2591","98105","234267","2610","89314","253980","257215","258148","16341","257215","NA","Sternberg Task","34","25012","39","yes","1024"
"87.5","87.5","640.725","640.725","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","39","39","39","39","0","0","39","0","0","39","39","39","0","39","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","27","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","617","13722","8791","617","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","259250","261482","258166","259235","2591","98105","234267","2610","89314","260266","263497","264116","16341","263497","NA","Sternberg Task","35","25629","40","yes","1024"
"87.8048780487805","87.8048780487805","635.9756097560976","635.9756097560976","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","40","40","40","40","0","0","40","0","0","40","40","40","0","40","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","28","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","446","13722","8791","446","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","265217","267454","264132","265201","2591","98105","234267","2610","89314","266235","269471","269918","16341","269471","NA","Sternberg Task","36","26075","41","yes","1024"
"88.0952380952381","88.0952380952381","635.9047619047619","635.9047619047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","41","41","41","0","0","41","0","0","41","41","41","0","41","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","29","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","633","13722","8791","633","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","271019","273256","269935","271003","2591","98105","234267","2610","89314","272036","275273","275907","16341","275273","NA","Sternberg Task","37","26708","42","yes","1024"
"88.37209302325581","88.37209302325581","632.5348837209302","632.5348837209302","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","42","42","42","42","0","0","42","0","0","42","42","42","0","42","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","30","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","491","13722","8791","491","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","277007","279243","275923","276992","2591","98105","234267","2610","89314","278024","281259","281751","16341","281259","NA","Sternberg Task","38","27199","43","yes","1024"
"88.63636363636364","88.63636363636364","632.0909090909091","632.0909090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","43","43","43","43","0","0","43","0","0","43","43","43","0","43","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","31","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","7 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","613","13722","8791","613","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","282855","285090","281767","282838","2591","98105","234267","2610","89314","283872","287107","287721","16341","287107","NA","Sternberg Task","39","27812","44","yes","1024"
"88.88888888888889","88.88888888888889","632.6666666666666","632.6666666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","44","44","44","0","0","44","0","0","44","44","44","0","44","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","32","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","658","13722","8791","658","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","288821","291056","287737","288805","2591","98105","234267","2610","89314","289838","293073","293732","16341","293072","NA","Sternberg Task","40","28470","45","yes","1024"
"89.1304347826087","89.1304347826087","628.6086956521739","628.6086956521739","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","45","45","45","0","0","45","0","0","45","45","45","0","45","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","33","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","446","13722","8791","446","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","294833","297068","293748","294817","2591","98105","234267","2610","89314","295850","299085","299532","16341","299085","NA","Sternberg Task","41","28916","46","yes","1024"
"89.36170212765957","89.36170212765957","637.9787234042553","637.9787234042553","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","46","46","46","46","0","0","46","0","0","46","46","46","0","46","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","34","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","1069","13722","8791","1069","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","300633","302869","299548","300617","2591","98105","234267","2610","89314","301650","304886","305956","16341","304886","NA","Sternberg Task","42","29985","47","yes","1024"
"89.58333333333333","89.58333333333333","637.0833333333334","637.0833333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","47","47","47","47","0","0","47","0","0","47","47","47","0","47","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","35","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","595","13722","8791","595","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","307052","309290","305973","307037","2591","98105","234267","2610","89314","308070","311307","311903","16341","311307","NA","Sternberg Task","43","30580","48","yes","1024"
"89.79591836734694","89.79591836734694","639.3469387755102","639.3469387755102","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","48","48","48","48","0","0","48","0","0","48","48","48","0","48","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","36","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","748","13722","8791","748","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","313002","315238","311919","312987","2591","98105","234267","2610","89314","314019","317254","318002","16341","317254","NA","Sternberg Task","44","31328","49","yes","1024"
"90","90","636","636","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","49","49","49","0","0","49","0","0","49","49","49","0","49","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","37","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","472","13722","8791","472","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","319104","321335","318019","319088","2591","98105","234267","2610","89314","320119","323352","323825","16341","323352","NA","Sternberg Task","45","31800","50","yes","1024"
"90.19607843137256","90.19607843137256","634.2156862745098","634.2156862745098","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","50","50","50","50","0","0","50","0","0","50","50","50","0","50","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","38","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","545","13722","8791","545","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","324926","327161","323842","324910","2591","98105","234267","2610","89314","325943","329179","329724","16341","329178","NA","Sternberg Task","46","32345","51","yes","1024"
"90.38461538461539","90.38461538461539","630.6538461538462","630.6538461538462","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","51","51","51","51","0","0","51","0","0","51","51","51","0","51","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","39","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","449","13722","8791","449","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","330826","333061","329740","330810","2591","98105","234267","2610","89314","331843","335078","335528","16341","335078","NA","Sternberg Task","47","32794","52","yes","1024"
"90.56603773584905","90.56603773584905","632.3207547169811","632.3207547169811","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","52","52","52","52","0","0","52","0","0","52","52","52","0","52","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","40","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","719","13722","8791","719","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","336628","338864","335544","336612","2591","98105","234267","2610","89314","337645","340880","341600","16341","340880","NA","Sternberg Task","48","33513","53","yes","1024"
"90.74074074074075","90.74074074074075","629.7037037037037","629.7037037037037","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","53","53","0","0","53","0","0","53","53","53","0","53","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","41","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","491","13722","8791","491","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","8","342700","344938","341616","342684","2591","98105","234267","2610","89314","343718","346953","347445","16341","346953","NA","Sternberg Task","49","34004","54","yes","1024"
"90.9090909090909","90.9090909090909","632.3454545454546","632.3454545454546","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","54","54","54","0","0","54","0","0","54","54","54","0","54","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","42","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","775","13722","8791","775","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","348547","350783","347461","348531","2591","98105","234267","2610","89314","349564","352800","353576","16341","352799","NA","Sternberg Task","50","34779","55","yes","1024"
"91.07142857142857","91.07142857142857","631.8392857142857","631.8392857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","55","55","55","55","0","0","55","0","0","55","55","55","0","55","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","43","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","right","left","NA","604","13722","8791","604","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","354676","356909","353592","354660","2591","98105","234267","2610","89314","355693","358926","359531","16341","358926","NA","Sternberg Task","51","35383","56","yes","1024"
"91.2280701754386","91.2280701754386","630.3508771929825","630.3508771929825","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","56","56","56","56","0","0","56","0","0","56","56","56","0","56","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","44","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","547","13722","8791","547","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","360636","362872","359548","360620","2591","98105","234267","2610","89314","361653","364889","365436","16341","364888","NA","Sternberg Task","52","35930","57","yes","1024"
"91.37931034482759","91.37931034482759","631.8275862068965","631.8275862068965","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","57","57","57","57","0","0","57","0","0","57","57","57","0","57","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","45","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","716","13722","8791","716","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","366537","368773","365453","366521","2591","98105","234267","2610","89314","367554","370790","371507","16341","370790","NA","Sternberg Task","53","36646","58","yes","1024"
"89.83050847457628","89.83050847457628","633.1186440677966","633.1186440677966","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","58","58","58","58","0","0","58","0","0","58","58","58","0","58","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","46","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","708","13722","8791","708","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","372607","374843","371523","372591","2591","98105","234267","2610","89314","373624","376860","377569","16341","376860","NA","Sternberg Task","53","37354","59","yes","1024"
"90","90","632.3666666666667","632.3666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","59","59","59","59","0","0","59","0","0","59","59","59","0","59","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","47","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","588","13722","8791","588","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","9","378669","380903","371523","378652","2591","98105","377585","2610","89314","379686","382920","383509","16341","382919","NA","Sternberg Task","54","37942","60","yes","1024"
"90.1639344262295","90.1639344262295","630.8852459016393","630.8852459016393","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","60","60","60","60","0","0","60","0","0","60","60","60","0","60","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","48","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","542","13722","8791","542","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","384611","386847","383525","384595","2591","98105","377585","2610","89314","385628","388864","389407","16341","388864","NA","Sternberg Task","55","38484","61","yes","1024"
"90.3225806451613","90.3225806451613","629.741935483871","629.741935483871","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","61","61","61","0","0","61","0","0","61","61","61","0","61","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","49","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","560","13722","8791","560","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","390502","392739","389423","390487","2591","98105","377585","2610","89314","391519","394756","395317","16341","394756","NA","Sternberg Task","56","39044","62","yes","1024"
"90.47619047619048","90.47619047619048","628.2380952380952","628.2380952380952","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","62","62","62","62","0","0","62","0","0","62","62","62","0","62","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","50","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","535","13722","8791","535","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","396417","398653","395333","396401","2591","98105","377585","2610","89314","397434","400670","401205","16341","400670","NA","Sternberg Task","57","39579","63","yes","1024"
"90.625","90.625","628.125","628.125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","63","63","63","0","0","63","0","0","63","63","63","0","63","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","51","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","right","left","NA","621","13722","8791","621","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","402305","404542","401222","402290","2591","98105","377585","2610","89314","403323","406559","407181","16341","406559","NA","Sternberg Task","58","40200","64","yes","1024"
"89.23076923076923","89.23076923076923","634.3692307692307","634.3692307692307","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","64","64","64","64","0","0","64","0","0","64","64","64","0","64","0","Sun Oct 25 17:10:08 2020","The main experiment item","yes","SternbergTask.osexp","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3","no","mono","no","18","no","white","no","yes","768","legacy","52","11","/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab3/AM-subject-2.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","1034","13722","8791","1034","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","408281","410521","407197","408265","2591","98105","377585","2610","89314","409298","412536","413571","16341","412536","NA","Sternberg Task","58","41234","65","yes","1024"
